x,U_0,U_1,U_2
-0.152,2.74275e-11,-2.27569e-13,0
-0.14945,5.20674e-11,-1.97059e-13,0
-0.1464,1.39649e-10,-1.53268e-13,0
-0.14335,3.26622e-10,-1.53268e-13,0
-0.1403,7.45907e-10,-1.75164e-13,0
-0.13725,1.69043e-09,-2.4085e-13,0
-0.1342,3.81166e-09,-3.94118e-13,0
-0.13115,8.55387e-09,-7.15252e-13,0
-0.1281,1.9104e-08,-1.38671e-12,0
-0.12505,4.24528e-08,-2.75883e-12,0
-0.122,9.38422e-08,-5.47387e-12,0
-0.11895,2.06297e-07,-1.07872e-11,0
-0.1159,4.5089e-07,-2.11218e-11,0
-0.11285,9.79495e-07,-4.10978e-11,1.75598e-37
-0.1098,2.1142e-06,-7.95755e-11,1.73575e-37
-0.10675,4.53265e-06,-1.53706e-10,0
-0.1037,9.64839e-06,-2.96414e-10,0
-0.10065,2.03834e-05,-5.71005e-10,0
-0.0976,4.27194e-05,-1.09996e-09,0
-0.09455,8.87741e-05,-2.12069e-09,0
-0.0915,0.000182823,-4.09402e-09,0
-0.08845,0.000372909,-7.91532e-09,0
-0.0854,0.000752877,-1.53219e-08,0
-0.08235,0.00150345,-2.96721e-08,0
-0.0793,0.00296726,-5.74144e-08,0
-0.07625,0.00578291,-1.10814e-07,0
-0.0732,0.0111185,-2.12917e-07,0
-0.07015,0.021066,-4.06386e-07,0
-0.0671,0.039286,-7.68798e-07,0
-0.06405,0.0720159,-1.43833e-06,0
-0.061,0.129569,-2.65537e-06,0
-0.05795,0.228415,-4.82711e-06,1.39095e-37
-0.0549,0.39381,-8.62291e-06,1.37075e-37
-0.05185,0.66265,-1.51067e-05,0
-0.0488,1.08573,-2.59056e-05,0
-0.04575,1.72784,-4.34005e-05,0
-0.0427,2.66343,-7.08907e-05,-1.28149e-37
-0.03965,3.965,-0.000112639,-1.26141e-37
-0.0366,5.68212,-0.000173601,0
-0.03355,7.81135,-0.000258516,1.20894e-37
-0.0305,10.2629,-0.000369874,1.18907e-37
-0.02745,12.8383,-0.00050416,0
-0.0244,15.2424,-0.000646829,0
-0.02135,17.1511,-0.000767775,-1.13149e-37
-0.0183,18.338,-0.000823379,-1.11158e-37
-0.01525,18.8166,-0.0007779,0
-0.0122,18.8527,-0.000620836,0
-0.00915,18.7885,-0.00046724,0
-0.0061,18.6835,-0.000373747,0
-0.00305,18.7433,-0.000225988,0
-8.27181e-25,19.5244,-7.31637e-05,0
0.00305,19.8232,-6.06263e-05,0
0.0061,19.2898,-5.59642e-05,0
0.00915,19.1704,-2.3415e-06,0
0.0122,19.3682,5.60369e-05,0
0.01525,19.5731,0.000147446,-4.38089e-38
0.0183,19.5875,0.000223397,8.86492e-40
0.02135,19.0668,0.000273257,4.2721e-38
0.0244,17.7175,0.000291408,0
0.02745,15.5504,0.000278902,-4.21243e-38
0.0305,12.8463,0.0002434,-4.10928e-38
0.03355,10.004,0.000196297,0
0.0366,7.37563,0.000147932,0
0.03965,5.17628,0.000105105,0
0.0427,3.47745,7.09766e-05,0
0.04575,2.24796,4.58615e-05,0
0.0488,1.40469,2.85106e-05,0
0.05185,0.851758,1.71278e-05,0
0.0549,0.50282,9.97785e-06,0
0.05795,0.289769,5.65155e-06,0
0.061,0.163393,3.1185e-06,0
0.06405,0.0903239,1.67862e-06,2.91607e-38
0.0671,0.0490339,8.82081e-07,2.81494e-38
0.07015,0.0261789,4.52535e-07,0
0.0732,0.0137636,2.26518e-07,0
0.07625,0.00713395,1.10456e-07,0
0.0793,0.00364917,5.23196e-08,0
0.08235,0.00184383,2.39569e-08,0
0.0854,0.000921018,1.05168e-08,0
0.08845,0.000455158,4.35977e-09,0
0.0915,0.000222687,1.65636e-09,0
0.09455,0.000107928,5.34931e-10,0
0.0976,5.18476e-05,1.0832e-10,0
0.10065,2.46999e-05,-2.97142e-11,0
0.1037,1.16746e-05,-5.79902e-11,0
0.10675,5.47717e-06,-5.06577e-11,0
0.1098,2.55158e-06,-3.5967e-11,0
0.11285,1.18077e-06,-2.31116e-11,0
0.1159,5.42959e-07,-1.39225e-11,0
0.11895,2.48172e-07,-8.01545e-12,0
0.122,1.12785e-07,-4.48574e-12,0
0.12505,5.09774e-08,-2.44987e-12,-8.93403e-39
0.1281,2.29214e-08,-1.3231e-12,-7.92295e-39
0.13115,1.02552e-08,-7.17036e-13,-6.91186e-39
0.1342,4.56635e-09,-3.71322e-13,-5.90077e-39
0.13725,2.02371e-09,-1.79259e-13,0
0.1403,8.92277e-10,-7.68254e-14,0
0.14335,3.90311e-10,2.13404e-14,0
0.1464,1.66767e-10,1.06702e-13,0
0.14945,6.21469e-11,1.79259e-13,0
0.152,3.26689e-11,2.2208e-13,0
