x,U_0,U_1,U_2
-0.152,-5.63204e-13,2.1917e-13,0
-0.14945,-4.13093e-13,1.16044e-13,0
-0.1464,-1.02179e-13,9.41488e-14,0
-0.14335,-1.75142e-14,1.38657e-14,0
-0.1403,4.05797e-13,-2.87562e-13,0
-0.13725,6.94815e-13,-2.37202e-13,0
-0.1342,6.7438e-13,-1.58379e-13,0
-0.13115,1.02763e-12,-1.05099e-13,0
-0.1281,1.08893e-12,-6.64167e-14,0
-0.12505,8.65601e-13,-1.96329e-13,0
-0.122,6.43724e-13,-3.64923e-14,0
-0.11895,2.74421e-13,2.49608e-13,0
-0.1159,7.8823e-14,1.51078e-13,0
-0.11285,2.86759e-13,1.9414e-13,1.75598e-38
-0.1098,3.99957e-13,-1.31364e-14,1.73575e-38
-0.10675,4.57685e-13,-2.37199e-13,0
-0.1037,2.61285e-13,-2.91923e-14,0
-0.10065,-5.82419e-13,3.35743e-14,0
-0.0976,-5.18192e-13,8.02844e-14,0
-0.09455,7.22548e-13,6.20376e-14,0
-0.0915,1.8538e-13,2.14576e-13,0
-0.08845,-5.97816e-13,3.30621e-13,0
-0.0854,1.63487e-13,2.48148e-13,0
-0.08235,-1.71441e-13,9.56104e-14,0
-0.0793,-6.07233e-13,-2.18954e-15,0
-0.07625,1.4305e-13,2.18949e-15,0
-0.0732,-2.86099e-13,-3.13832e-14,0
-0.07015,-8.48082e-13,5.18185e-14,0
-0.0671,-2.08737e-13,-8.24736e-14,0
-0.06405,-3.09457e-13,-9.56103e-14,0
-0.061,2.04355e-13,7.15243e-14,0
-0.05795,6.15333e-13,3.26971e-13,1.39199e-38
-0.0549,-4.98414e-13,1.71514e-13,1.37176e-38
-0.05185,-2.31435e-13,-2.18953e-15,0
-0.0488,2.12313e-13,3.13839e-14,0
-0.04575,3.90549e-12,2.67124e-13,0
-0.0427,1.47479e-10,1.32102e-13,-1.29088e-38
-0.03965,4.24941e-09,-6.20368e-14,-1.27065e-38
-0.0366,1.20884e-07,-1.73487e-12,0
-0.03355,3.37906e-06,-7.60408e-11,1.23021e-38
-0.0305,9.40583e-05,-1.99899e-09,1.20999e-38
-0.02745,0.00273067,-5.27177e-08,0
-0.0244,0.0780764,-1.25173e-06,0
-0.02135,1.14917,-1.84765e-05,-1.14225e-38
-0.0183,5.68175,-9.63541e-05,-1.12215e-38
-0.01525,12.2297,-0.000191318,0
-0.0122,16.4999,-0.000186784,0
-0.00915,18.3259,-0.000102599,0
-0.0061,18.8872,7.38339e-05,0
-0.00305,18.8967,0.000217108,0
-8.27181e-25,18.9069,0.000291467,0
0.00305,18.9339,0.000332416,0
0.0061,19.0069,0.000337297,0
0.00915,18.666,0.00039428,0
0.0122,17.5398,0.000395183,0
0.01525,14.5798,0.000317482,2.04782e-38
0.0183,8.24292,0.000183256,2.50016e-38
0.02135,2.24551,5.20362e-05,4.32171e-39
0.0244,0.192039,4.39545e-06,0
0.02745,0.00651758,1.67877e-07,-4.12888e-39
0.0305,0.00020272,3.22697e-09,-4.02777e-39
0.03355,6.80995e-06,-1.73424e-10,0
0.0366,2.31051e-07,-3.45794e-11,0
0.03965,7.751e-09,-3.50323e-12,0
0.0427,2.5681e-10,-7.37951e-13,0
0.04575,9.05548e-12,-1.003e-13,0
0.0488,-3.18398e-13,-1.69869e-13,0
0.05185,-2.16986e-13,-1.57492e-13,0
0.0549,-2.61374e-13,1.06274e-13,0
0.05795,-1.80967e-13,-1.79266e-14,0
0.061,-8.75888e-14,-1.1097e-13,0
0.06405,-6.06074e-14,1.00299e-13,2.91558e-39
0.0671,1.91042e-13,1.37005e-13,2.81447e-39
0.07015,3.50668e-13,2.34317e-13,0
0.0732,2.85961e-13,9.26171e-14,0
0.07625,1.69351e-13,-6.61554e-14,0
0.0793,2.25697e-13,2.60349e-14,0
0.08235,2.35086e-13,2.18952e-13,0
0.0854,2.02651e-13,1.7072e-15,0
0.08845,1.60823e-13,-4.31075e-14,0
0.0915,1.94958e-13,-9.30443e-14,0
0.09455,1.98382e-13,-1.48956e-13,0
0.0976,1.27531e-13,7.68285e-15,0
0.10065,-2.58302e-13,1.40847e-13,0
0.1037,-3.76954e-13,5.59119e-14,0
0.10675,-5.80122e-13,-7.72522e-14,0
0.1098,-1.91719e-13,1.15665e-13,0
0.11285,5.40682e-13,6.01799e-14,0
0.1159,-2.11523e-13,-4.01199e-14,0
0.11895,-5.03289e-13,1.30603e-13,0
0.122,-1.32486e-13,3.03031e-14,0
0.12505,-3.30177e-13,-3.54253e-14,-8.93403e-40
0.1281,-1.09091e-13,7.21303e-14,-7.92295e-40
0.13115,3.24376e-13,3.45714e-14,-6.91186e-40
0.1342,9.16798e-14,1.49382e-14,-5.90077e-40
0.13725,-1.80801e-13,-6.91427e-14,0
0.1403,2.18538e-14,-1.0158e-13,0
0.14335,7.51304e-15,6.61552e-14,0
0.1464,1.02265e-13,1.10116e-13,0
0.14945,2.48578e-13,3.46568e-13,0
0.152,1.53512e-13,6.48453e-13,0
