x,U_0,U_1,U_2
-0.152,2.74605e-13,-3.49227e-14,0
-0.14945,1.29621e-13,-7.60499e-14,0
-0.1464,-9.07926e-14,-8.75085e-14,0
-0.14335,-2.71501e-14,-9.65585e-14,0
-0.1403,3.24049e-14,-7.16706e-14,0
-0.13725,-5.13816e-14,-2.93391e-14,0
-0.1342,-1.00135e-13,-2.93382e-14,0
-0.13115,-1.2641e-13,1.77372e-14,0
-0.1281,-3.52373e-13,1.06486e-13,0
-0.12505,-6.91607e-13,4.15065e-13,0
-0.122,-9.09392e-13,9.22454e-13,0
-0.11895,-7.82547e-13,1.35328e-12,0
-0.1159,-7.24741e-13,1.69755e-12,0
-0.11285,-5.89274e-13,1.8287e-12,1.75598e-39
-0.1098,-3.79524e-14,1.65923e-12,1.73575e-39
-0.10675,2.32815e-13,1.87074e-12,0
-0.1037,1.06397e-12,2.08415e-12,0
-0.10065,1.36306e-12,1.51472e-12,0
-0.0976,2.36296e-12,1.26096e-12,0
-0.09455,2.43784e-11,1.21286e-12,0
-0.0915,1.60413e-10,6.85397e-13,0
-0.08845,9.90323e-10,2.8033e-13,0
-0.0854,5.28418e-09,4.59019e-14,0
-0.08235,2.91045e-08,-4.4288e-13,0
-0.0793,1.43173e-07,-6.71107e-13,0
-0.07625,7.23215e-07,-7.30153e-13,0
-0.0732,3.28072e-06,-5.51631e-13,0
-0.07015,1.50932e-05,-7.81972e-13,0
-0.0671,6.26892e-05,-8.73349e-13,0
-0.06405,0.000260189,-8.56051e-13,0
-0.061,0.000980554,-9.56698e-13,0
-0.05795,0.00362911,-3.83405e-13,1.39198e-39
-0.0549,0.0122641,-4.34297e-13,1.37176e-39
-0.05185,0.0398775,-1.84256e-12,0
-0.0488,0.118795,-5.81047e-12,0
-0.04575,0.331874,-1.55563e-11,0
-0.0427,0.837186,-3.43347e-11,-1.28903e-39
-0.03965,1.88117,-6.15568e-11,-1.26884e-39
-0.0366,3.69452,-6.82689e-11,0
-0.03355,6.46539,1.16203e-11,1.21839e-39
-0.0305,10.0145,3.37377e-10,1.19836e-39
-0.02745,13.9403,1.08114e-09,0
-0.0244,17.5766,2.465e-09,0
-0.02135,20.46,4.42217e-09,-1.12214e-39
-0.0183,21.8435,7.04397e-09,-1.1024e-39
-0.01525,21.5299,9.74735e-09,0
-0.0122,20.2225,1.16464e-08,0
-0.00915,18.9823,1.2283e-08,0
-0.0061,18.3632,1.13627e-08,0
-0.00305,18.5012,9.93032e-09,0
-8.27181e-25,19.2026,8.3654e-09,0
0.00305,19.166,6.23755e-09,0
0.0061,19.2116,4.44944e-09,0
0.00915,19.1093,3.18429e-09,0
0.0122,18.921,1.72856e-09,0
0.01525,19.1736,4.0642e-11,-4.63704e-40
0.0183,19.2696,-1.69393e-09,8.31606e-44
0.02135,19.661,-3.22235e-09,4.43101e-40
0.0244,20.3357,-4.08282e-09,0
0.02745,20.163,-3.84274e-09,-4.23013e-40
0.0305,16.9428,-2.74301e-09,-4.12655e-40
0.03355,10.9309,-1.45762e-09,0
0.0366,5.47553,-6.16299e-10,0
0.03965,2.39602,-2.51162e-10,0
0.0427,0.96828,-9.45023e-11,0
0.04575,0.372145,-3.43895e-11,0
0.0488,0.130415,-1.13051e-11,0
0.05185,0.0439797,-3.32983e-12,0
0.0549,0.0134378,-7.94035e-13,0
0.05795,0.00401197,-3.00111e-14,0
0.061,0.00108158,1.29698e-13,0
0.06405,0.00028948,7.4302e-13,2.91558e-40
0.0671,6.97115e-05,5.95901e-13,2.81447e-40
0.07015,1.69095e-05,4.44683e-13,0
0.0732,3.67688e-06,1.87961e-13,0
0.07625,8.15563e-07,-2.61893e-13,0
0.0793,1.61599e-07,6.13447e-13,0
0.08235,3.30185e-08,1.14594e-13,0
0.0854,6.0086e-09,3.01493e-13,0
0.08845,1.13828e-09,2.24504e-12,0
0.0915,1.91622e-10,2.34982e-12,0
0.09455,3.48653e-11,3.02179e-12,0
0.0976,7.53503e-12,4.09304e-12,0
0.10065,3.0673e-12,4.52479e-12,0
0.1037,2.29153e-12,5.1032e-12,0
0.10675,4.38355e-12,5.07341e-12,0
0.1098,5.433e-12,4.43115e-12,0
0.11285,3.70435e-12,4.12116e-12,0
0.1159,1.08256e-12,4.37051e-12,0
0.11895,-3.52452e-13,4.65271e-12,0
0.122,-7.63995e-13,5.05873e-12,0
0.12505,-4.40635e-13,4.05591e-12,-8.93403e-41
0.1281,7.99156e-13,2.21688e-12,-7.92295e-41
0.13115,1.29878e-12,8.71883e-13,-6.91186e-41
0.1342,2.17672e-12,-8.45248e-13,-5.90077e-41
0.13725,2.70774e-12,-1.58802e-12,0
0.1403,3.12278e-12,-1.62776e-12,0
0.14335,5.7509e-12,-3.34754e-12,0
0.1464,8.49253e-12,-3.79726e-12,0
0.14945,8.93274e-12,-3.91002e-12,0
0.152,8.40991e-12,-4.59847e-12,0
