x,U_0,U_1,U_2
-0.152,5.05507e-06,-4.15166e-08,0
-0.14945,1.58685e-05,-4.40975e-08,0
-0.1464,3.94834e-05,-5.37682e-08,0
-0.14335,6.48892e-05,-7.16015e-08,0
-0.1403,9.96452e-05,-1.00286e-07,0
-0.13725,0.000147762,-1.43774e-07,0
-0.1342,0.000215667,-2.08507e-07,0
-0.13115,0.000312229,-3.03939e-07,0
-0.1281,0.000449944,-4.43508e-07,0
-0.12505,0.000646459,-6.46726e-07,0
-0.122,0.000926831,-9.42145e-07,0
-0.11895,0.00132594,-1.37154e-06,0
-0.1159,0.00189296,-1.98486e-06,0
-0.11285,0.00269832,-2.86578e-06,4.3899e-37
-0.1098,0.00383841,-4.17846e-06,4.33935e-37
-0.10675,0.00544773,-6.02371e-06,0
-0.1037,0.0077165,-8.63068e-06,0
-0.10065,0.0109052,-1.23618e-05,0
-0.0976,0.0153755,-1.7649e-05,0
-0.09455,0.02162,-2.51508e-05,0
-0.0915,0.0303116,-3.55303e-05,0
-0.08845,0.0423883,-4.96459e-05,0
-0.0854,0.0590896,-7.05737e-05,0
-0.08235,0.0820788,-9.85903e-05,0
-0.0793,0.113628,-0.00013621,0
-0.07625,0.15671,-0.000189393,0
-0.0732,0.215224,-0.000261119,0
-0.07015,0.294302,-0.000355183,0
-0.0671,0.400598,-0.000483543,0
-0.06405,0.542511,-0.000658189,0
-0.061,0.730409,-0.000858506,0
-0.05795,0.977593,-0.00108903,3.46833e-37
-0.0549,1.30026,-0.00142858,3.41795e-37
-0.05185,1.71692,-0.0018587,0
-0.0488,2.2495,-0.00241878,0
-0.04575,2.92344,-0.00290027,0
-0.0427,3.76429,-0.00325752,-2.81888e-36
-0.03965,4.79585,-0.00375783,-2.81388e-36
-0.0366,6.04194,-0.00431645,0
-0.03355,7.5174,-0.00545845,8.00865e-37
-0.0305,9.21594,-0.00619276,7.9592e-37
-0.02745,11.1063,-0.00665636,0
-0.0244,13.1245,-0.00740864,0
-0.02135,15.1565,-0.00893072,-6.27766e-36
-0.0183,17.1112,-0.0101824,-6.27278e-36
-0.01525,18.2146,-0.0100781,0
-0.0122,19.1927,-0.00787261,0
-0.00915,19.3252,-0.0110051,0
-0.0061,19.4339,-0.00947546,0
-0.00305,19.061,-0.0059269,0
-8.27181e-25,17.5426,-0.00909558,0
0.00305,18.1847,0.0069046,0
0.0061,19.3218,0.00281334,0
0.00915,19.3673,-0.0254636,0
0.0122,19.4137,-0.00575034,0
0.01525,19.1584,0.0126152,-6.62362e-34
0.0183,18.2257,0.0102971,-7.09496e-34
0.02135,16.8554,0.0152256,-4.71392e-35
0.0244,15.0372,0.0135302,0
0.02745,13.0638,0.0127933,-6.10603e-36
0.0305,11.0885,0.00948074,-6.10343e-36
0.03355,9.21594,0.00966555,0
0.0366,7.51505,0.0113386,0
0.03965,6.02531,0.0100026,0
0.0427,4.76106,0.00860626,0
0.04575,3.71521,0.0072257,0
0.0488,2.86773,0.00555642,0
0.05185,2.19202,0.00439117,0
0.0549,1.66072,0.00333698,0
0.05795,1.24833,0.00244628,0
0.061,0.9319,0.00184662,0
0.06405,0.691407,0.00135314,3.23021e-37
0.0671,0.510076,0.00100723,3.20489e-37
0.07015,0.374339,0.000742954,0
0.0732,0.273388,0.000535261,0
0.07625,0.198787,0.000391979,0
0.0793,0.143986,0.000278776,0
0.08235,0.1039,0.00020039,0
0.0854,0.0747083,0.000142706,0
0.08845,0.0535472,0.000101421,0
0.0915,0.0382633,7.3676e-05,0
0.09455,0.0272648,5.14309e-05,0
0.0976,0.0193761,3.64252e-05,0
0.10065,0.0137355,2.53563e-05,0
0.1037,0.0097146,1.76537e-05,0
0.10675,0.00685522,1.27758e-05,0
0.1098,0.00482736,8.73409e-06,0
0.11285,0.00339262,6.12371e-06,0
0.1159,0.00237964,4.23141e-06,0
0.11895,0.0016662,2.89098e-06,0
0.122,0.00116444,2.0639e-06,0
0.12505,0.000812101,1.3899e-06,-2.23352e-38
0.1281,0.000565168,9.60081e-07,-1.98074e-38
0.13115,0.000392185,6.62875e-07,-1.72797e-38
0.1342,0.000270888,4.49792e-07,-1.4752e-38
0.13725,0.000185576,3.18656e-07,0
0.1403,0.000125144,2.14034e-07,0
0.14335,8.15039e-05,1.51794e-07,0
0.1464,4.95967e-05,1.13544e-07,0
0.14945,1.99353e-05,8.98726e-08,0
0.152,6.35124e-06,8.41895e-08,0
