x,U_0,U_1,U_2
-0.98,89.6238,-0.00428479,0
-0.94,93.2142,-0.00428457,0
-0.9,96.1059,-0.00428545,0
-0.86,98.9141,-0.00428754,-9.91967e-15
-0.82,102.123,-0.00428212,-1.0174e-14
-0.78,105.512,-0.00427665,-1.05105e-14
-0.74,109.121,-0.00430297,0
-0.7,113.008,-0.00429236,0
-0.66,117.193,-0.00423225,-1.15592e-14
-0.62,121.712,-0.00432538,-1.19575e-14
-0.58,126.612,-0.00434512,0
-0.54,131.946,-0.00413589,-1.28398e-14
-0.5,137.778,-0.0043866,0
-0.46,144.185,-0.00437466,0
-0.42,151.265,-0.00400204,-1.44251e-14
-0.38,159.141,-0.00460458,0
-0.34,167.969,-0.00407742,-1.57025e-14
-0.3,177.957,-0.0042758,0
-0.26,189.388,-0.00440992,0
-0.22,202.663,-0.00459579,0
-0.18,218.386,-0.0100791,0
-0.14,237.55,0.0294375,0
-0.1,261.995,0.0201682,0
-0.06,295.792,-0.495172,0
-0.02,350.43,0.512991,0
0.02,451.2,4.61149,0
0.06,523.033,-7.51677,0
0.1,561.908,-4.25932,0
0.14,588.648,2.5581,0
0.18,609.152,2.60524,0
0.22,626.859,4.90992,0
0.26,641.239,2.584,0
0.3,654.284,-1.30214,0
0.34,665.575,-1.70317,9.31824e-15
0.38,676.485,-4.11792,0
0.42,684.43,-2.4994,7.90129e-15
0.46,697.289,-0.0254916,0
0.5,696.458,1.09512,0
0.54,432.639,-9.62079,9.92227e-15
0.58,238.907,19.6083,0
0.62,213.787,3.42158,1.21791e-14
0.66,205.765,-8.39136,1.13371e-14
0.7,196.497,-9.52251,0
0.74,189.389,-4.21561,0
0.78,183.065,3.05616,1.01924e-14
0.82,175.885,5.59976,0
0.86,170.081,2.5342,9.56754e-15
0.9,164.158,-1.77455,0
0.94,158.196,-1.33199,0
0.98,149.334,-0.763316,0
