x,U_0,U_1,U_2
-0.152,1.14224e-05,-0.000153023,0
-0.14945,2.21483e-05,-0.000150915,0
-0.1464,5.05215e-05,-0.000142197,0
-0.14335,9.81641e-05,-0.000135248,0
-0.1403,0.000188093,-0.000138606,0
-0.13725,0.000339589,-0.000142465,0
-0.1342,0.000614427,-0.000136946,0
-0.13115,0.0010181,-0.000115161,0
-0.1281,0.00182677,-5.30802e-05,0
-0.12505,0.00316489,1.34414e-06,0
-0.122,0.00556563,-3.58336e-05,0
-0.11895,0.0104911,-0.000233056,0
-0.1159,0.0188625,-0.000524679,0
-0.11285,0.0331626,-0.000747734,1.85163e-33
-0.1098,0.0567403,-0.000888524,1.85163e-33
-0.10675,0.0980566,-0.000541937,0
-0.1037,0.164346,0.00110999,0
-0.10065,0.27243,0.00485203,0
-0.0976,0.431023,0.00553903,0
-0.09455,0.6806,-0.00383143,0
-0.0915,1.05078,-0.0187071,0
-0.08845,1.59148,-0.0260576,0
-0.0854,2.30545,-0.0141364,0
-0.08235,3.2873,0.00213489,0
-0.0793,4.45882,0.00219275,0
-0.07625,5.85993,0.0232452,0
-0.0732,7.36602,0.0869573,0
-0.07015,9.02579,0.176471,0
-0.0671,10.6641,0.232816,0
-0.06405,12.1718,0.228566,0
-0.061,13.5167,0.243377,0
-0.05795,14.531,0.309322,5.88033e-33
-0.0549,15.3011,0.352438,5.88033e-33
-0.05185,15.7546,0.341171,0
-0.0488,16.0465,0.354954,0
-0.04575,16.2016,0.395286,0
-0.0427,16.2758,0.3743,8.05542e-33
-0.03965,16.2952,0.320318,8.05542e-33
-0.0366,16.3098,0.223099,0
-0.03355,16.3205,0.0844243,1.78726e-32
-0.0305,16.326,-0.0235551,1.78726e-32
-0.02745,16.3222,-0.125187,0
-0.0244,16.3276,-0.194514,0
-0.02135,16.3406,-0.22451,-2.59335e-33
-0.0183,16.3557,-0.234854,-2.59334e-33
-0.01525,16.3723,-0.218624,0
-0.0122,16.4007,-0.189326,0
-0.00915,16.426,-0.16805,0
-0.0061,16.4555,-0.158232,0
-0.00305,16.4934,-0.147934,0
-8.27181e-25,16.5186,-0.138707,0
0.00305,16.5643,-0.159014,0
0.0061,16.6056,-0.181087,0
0.00915,16.6343,-0.178196,0
0.0122,16.6728,-0.203269,0
0.01525,16.7149,-0.226227,-6.68035e-34
0.0183,16.7658,-0.217278,1.00101e-33
0.02135,16.8129,-0.193562,1.66904e-33
0.0244,16.8475,-0.161805,0
0.02745,16.8619,-0.131087,-1.65626e-33
0.0305,16.8457,-0.104094,-1.65626e-33
0.03355,16.8261,-0.0942423,0
0.0366,16.8022,-0.079004,0
0.03965,16.7738,-0.0492954,0
0.0427,16.7454,-0.0236431,0
0.04575,16.7172,0.0186729,0
0.0488,16.6305,0.0487792,0
0.05185,16.5374,0.0600167,0
0.0549,16.2723,0.0781061,0
0.05795,15.9075,0.0809488,0
0.061,15.268,0.102102,0
0.06405,14.2992,0.127133,-7.83677e-34
0.0671,13.0752,0.130818,-7.83678e-34
0.07015,11.4512,0.0823915,0
0.0732,9.7301,-0.00354519,0
0.07625,7.86845,-0.0568066,0
0.0793,6.05363,-0.0806807,0
0.08235,4.48742,-0.0843376,0
0.0854,3.17817,-0.0795483,0
0.08845,2.22156,-0.0506178,0
0.0915,1.49253,-0.0143682,0
0.09455,0.93341,-0.00281894,0
0.0976,0.590451,-0.00397888,0
0.10065,0.365267,-0.00361154,0
0.1037,0.218194,-0.00174703,0
0.10675,0.130903,7.29872e-05,0
0.1098,0.0767333,0.000627647,0
0.11285,0.0436361,-0.000136242,0
0.1159,0.0238189,-0.000552507,0
0.11895,0.0135169,-0.000372146,0
0.122,0.00774957,-0.000146235,0
0.12505,0.00379183,-8.75656e-07,-2.89983e-33
0.1281,0.00198653,1.18884e-05,-2.89983e-33
0.13115,0.000995584,1.86061e-05,-3.12805e-33
0.1342,0.000508356,1.42454e-05,-3.12805e-33
0.13725,0.000255153,1.03459e-05,0
0.1403,0.000131685,4.4129e-06,0
0.14335,7.22711e-05,1.21616e-06,0
0.1464,3.39733e-05,-7.08156e-08,0
0.14945,1.25715e-05,-1.28301e-07,0
0.152,4.69847e-06,-1.35284e-07,0
