x,U_0,U_1,U_2
-0.152,0.000339964,1.94213e-05,0
-0.14945,0.000998447,2.30181e-05,0
-0.1464,0.00231344,1.1828e-05,0
-0.14335,0.00368113,-6.17398e-06,0
-0.1403,0.00546732,-1.50911e-05,0
-0.13725,0.00782921,-1.75366e-05,0
-0.1342,0.0111705,-1.60147e-05,0
-0.13115,0.0159028,-0.000218445,0
-0.1281,0.0210923,-0.000604225,0
-0.12505,0.0296377,-0.000953637,0
-0.122,0.040209,-0.00120639,0
-0.11895,0.0545159,-0.00229654,0
-0.1159,0.0757674,-0.00253232,0
-0.11285,0.100429,-0.000691772,6.15805e-33
-0.1098,0.133478,0.000126168,6.15805e-33
-0.10675,0.18146,0.000721318,0
-0.1037,0.241314,0.00433227,0
-0.10065,0.32869,0.00598494,0
-0.0976,0.433893,0.00261215,0
-0.09455,0.577091,-0.000552851,0
-0.0915,0.753035,-0.00936138,0
-0.08845,0.98874,-0.00859033,0
-0.0854,1.28683,-0.012396,0
-0.08235,1.62912,-0.03994,0
-0.0793,2.04764,-0.0533599,0
-0.07625,2.50792,-0.0361805,0
-0.0732,3.21091,-0.0245738,0
-0.07015,3.92113,-0.0315485,0
-0.0671,4.75432,-0.0174896,0
-0.06405,5.76014,-0.00291265,0
-0.061,6.84463,0.0318261,0
-0.05795,7.74433,0.0592317,-1.68963e-32
-0.0549,9.00806,-0.03072,-1.68963e-32
-0.05185,10.25,-0.015255,0
-0.0488,11.4577,0.133945,0
-0.04575,13.0143,0.243422,0
-0.0427,13.8742,0.337192,2.51257e-33
-0.03965,14.9778,0.483673,2.51257e-33
-0.0366,15.8761,0.552759,0
-0.03355,16.4066,0.475049,6.83998e-33
-0.0305,16.9208,0.371377,6.83998e-33
-0.02745,17.0009,0.245977,0
-0.0244,17.0392,0.178316,0
-0.02135,16.9391,0.106879,2.71307e-32
-0.0183,16.7188,0.085749,2.71307e-32
-0.01525,16.4676,0.204077,0
-0.0122,16.2847,0.261039,0
-0.00915,16.1667,0.230066,0
-0.0061,16.1118,0.274513,0
-0.00305,16.2079,0.218435,0
-8.27181e-25,16.1373,0.064341,0
0.00305,15.9731,-0.034511,0
0.0061,15.9842,-0.052112,0
0.00915,16.1354,-0.0438285,0
0.0122,16.2774,-0.0221994,0
0.01525,16.3909,0.0805702,5.92341e-33
0.0183,16.5383,0.0978031,-1.15e-33
0.02135,16.7092,0.0744765,-7.07341e-33
0.0244,16.8762,0.0706626,0
0.02745,16.9723,-0.00771543,-1.78032e-33
0.0305,16.9008,-0.0374127,-1.78032e-33
0.03355,16.7508,-0.00399758,0
0.0366,16.4469,-0.0559388,0
0.03965,16.0111,-0.105775,0
0.0427,15.3475,-0.24203,0
0.04575,14.4662,-0.393438,0
0.0488,13.685,-0.363094,0
0.05185,12.4455,-0.325035,0
0.0549,11.3286,-0.35905,0
0.05795,9.79087,-0.36337,0
0.061,8.24534,-0.273194,0
0.06405,7.22898,-0.112149,1.37505e-33
0.0671,6.00393,-0.031398,1.37505e-33
0.07015,5.0695,-0.0399298,0
0.0732,4.12674,-0.0304999,0
0.07625,3.31605,-0.000391652,0
0.0793,2.67015,0.0294465,0
0.08235,2.04492,0.0281549,0
0.0854,1.57066,0.0145898,0
0.08845,1.21052,-0.00227526,0
0.0915,0.944384,-0.0108473,0
0.09455,0.746579,-0.00476919,0
0.0976,0.538516,-0.00101863,0
0.10065,0.412529,-0.00113196,0
0.1037,0.31178,-0.00144181,0
0.10675,0.227878,-0.00268622,0
0.1098,0.169079,-0.00326831,0
0.11285,0.124092,-0.00366988,0
0.1159,0.0906004,-0.003743,0
0.11895,0.0655709,-0.0034396,0
0.122,0.047751,-0.00282279,0
0.12505,0.0353665,-0.00141238,-9.72877e-33
0.1281,0.0256683,-0.000434479,-9.72876e-33
0.13115,0.0187056,-0.000236906,-9.70276e-33
0.1342,0.0139584,-5.01986e-05,-9.70276e-33
0.13725,0.0094503,-7.15461e-05,0
0.1403,0.0069272,-9.32024e-05,0
0.14335,0.00463246,-1.11391e-06,0
0.1464,0.00293628,4.35386e-05,0
0.14945,0.00142529,5.23571e-05,0
0.152,0.000446647,4.59834e-05,0
