x,p,T,maxKappa,minKappa
-0.152,68969.2,289,0.0812774,0.0210023
-0.14945,68969.1,289,0.495792,0.128114
-0.1464,68968.9,289,0.495792,0.128114
-0.14335,68968.6,288.999,0.495792,0.128114
-0.1403,68968.2,288.999,0.495793,0.128114
-0.13725,68967.5,288.999,0.495793,0.128114
-0.1342,68966.6,288.999,0.495793,0.128114
-0.13115,68965.4,288.998,0.495795,0.128115
-0.1281,68963.6,288.997,0.495796,0.128115
-0.12505,68961.2,288.997,0.495798,0.128115
-0.122,68957.9,288.995,0.4958,0.128115
-0.11895,68953.3,288.993,0.495803,0.128117
-0.1159,68947.5,288.991,0.495807,0.128117
-0.11285,68940.2,288.987,0.495813,0.128119
-0.1098,68929.7,288.982,0.495822,0.12812
-0.10675,68915.1,288.974,0.495835,0.128124
-0.1037,68895.8,288.965,0.495852,0.128127
-0.10065,68870.9,288.952,0.495874,0.128132
-0.0976,68839,288.934,0.495904,0.128139
-0.09455,68797.8,288.911,0.495944,0.128147
-0.0915,68744.7,288.88,0.495998,0.128159
-0.08845,68677.4,288.842,0.496063,0.128174
-0.0854,68599.6,288.796,0.496144,0.128192
-0.08235,68509.2,288.734,0.496253,0.128216
-0.0793,68392,288.652,0.496394,0.128247
-0.07625,68236.4,288.547,0.496575,0.128288
-0.0732,68056.8,288.417,0.496799,0.128341
-0.07015,67859.3,288.263,0.497066,0.128404
-0.0671,67625.9,288.08,0.497379,0.128477
-0.06405,67364.3,287.854,0.497768,0.128567
-0.061,67082.9,287.572,0.498261,0.12868
-0.05795,66751.8,287.26,0.4988,0.128812
-0.0549,66363.1,286.905,0.499412,0.128959
-0.05185,65944.9,286.46,0.500192,0.129135
-0.0488,65518.1,285.958,0.501066,0.129355
-0.04575,65131,285.447,0.501966,0.129591
-0.0427,64757.1,284.947,0.502865,0.129816
-0.03965,64380.1,284.399,0.503844,0.130048
-0.0366,64072.6,283.866,0.504789,0.130301
-0.03355,63843.4,283.4,0.505594,0.130537
-0.0305,63686.4,282.97,0.506352,0.130747
-0.02745,63598.6,282.633,0.506963,0.13093
-0.0244,63565,282.408,0.507366,0.131059
-0.02135,63569.4,282.26,0.507636,0.131142
-0.0183,63595.6,282.173,0.507802,0.131185
-0.01525,63636.5,282.214,0.507727,0.131165
-0.0122,63672.7,282.341,0.50752,0.131101
-0.00915,63692.4,282.541,0.507252,0.130965
-0.0061,63710.1,283.001,0.506531,0.130681
-0.00305,63725.5,283.868,0.50497,0.130105
-8.27181e-25,63740.7,285.711,0.501614,0.128851
0.00305,63750.9,289.025,0.495809,0.127112
0.0061,63755.3,292.593,0.489762,0.125852
0.00915,63765.1,294.733,0.486183,0.125372
0.0122,63776.9,295.457,0.484964,0.125255
0.01525,63795.5,295.632,0.484681,0.125216
0.0183,63821.1,295.706,0.484559,0.125192
0.02135,63852.4,295.753,0.484478,0.125184
0.0244,63880.5,295.748,0.484481,0.125184
0.02745,63897.1,295.679,0.484594,0.125196
0.0305,63895.8,295.533,0.484831,0.12524
0.03355,63856.4,295.307,0.485197,0.125318
0.0366,63756.3,294.967,0.485761,0.125434
0.03965,63588.1,294.524,0.486495,0.125603
0.0427,63351.2,294.01,0.487345,0.125812
0.04575,63037,293.467,0.488258,0.126038
0.0488,62675.9,292.898,0.489211,0.126275
0.05185,62297.2,292.3,0.490207,0.126533
0.0549,61915.5,291.752,0.491135,0.126789
0.05795,61539,291.256,0.491974,0.127017
0.061,61155.9,290.852,0.492647,0.127215
0.06405,60813,290.552,0.493153,0.127365
0.0671,60523.6,290.263,0.493645,0.12749
0.07015,60260.5,289.99,0.4941,0.127617
0.0732,60024.7,289.775,0.494467,0.127729
0.07625,59821,289.6,0.494767,0.127814
0.0793,59656.7,289.463,0.495001,0.127882
0.08235,59518.3,289.356,0.495182,0.127935
0.0854,59394.5,289.269,0.49533,0.127978
0.08845,59291.7,289.202,0.495445,0.128011
0.0915,59216.3,289.154,0.495529,0.128036
0.09455,59162.8,289.114,0.495596,0.128055
0.0976,59117,289.083,0.49565,0.128071
0.10065,59078.2,289.059,0.495691,0.128083
0.1037,59050.3,289.042,0.49572,0.128092
0.10675,59029.5,289.031,0.495739,0.128099
0.1098,59013.9,289.022,0.495753,0.128103
0.11285,59002.3,289.015,0.495765,0.128106
0.1159,58993.7,289.011,0.495772,0.128108
0.11895,58987.2,289.008,0.495777,0.128109
0.122,58982.4,289.006,0.495781,0.12811
0.12505,58979,289.004,0.495784,0.128111
0.1281,58976.6,289.003,0.495786,0.128113
0.13115,58974.9,289.002,0.495788,0.128113
0.1342,58973.5,289.001,0.495789,0.128113
0.13725,58972.5,289.001,0.495789,0.128113
0.1403,58971.8,289.001,0.49579,0.128113
0.14335,58971.4,289,0.495791,0.128114
0.1464,58971.1,289,0.495791,0.128114
0.14945,58970.9,289,0.495791,0.128114
0.152,58970.9,289,0.0812772,0.0210023
