x,U_0,U_1,U_2
-0.98,89.6058,-0.00428543,0
-0.94,93.1952,-0.00428561,0
-0.9,96.0864,-0.0042839,0
-0.86,98.8942,-0.00428792,-9.91955e-15
-0.82,102.102,-0.00429162,-1.01738e-14
-0.78,105.492,-0.00427527,-1.05104e-14
-0.74,109.101,-0.00428228,0
-0.7,112.988,-0.00431996,0
-0.66,117.172,-0.00426212,-1.1559e-14
-0.62,121.692,-0.00423496,-1.19574e-14
-0.58,126.593,-0.00439135,0
-0.54,131.927,-0.00424962,-1.28397e-14
-0.5,137.759,-0.00416046,0
-0.46,144.167,-0.00453813,0
-0.42,151.248,-0.00410995,-1.4425e-14
-0.38,159.124,-0.00422974,0
-0.34,167.953,-0.00457303,-1.57025e-14
-0.3,177.943,-0.00381104,0
-0.26,189.375,-0.00533671,0
-0.22,202.651,-0.00244538,0
-0.18,218.376,0.00098422,0
-0.14,237.542,-0.0338312,0
-0.1,261.99,-0.0540126,0
-0.06,295.785,0.4738,0
-0.02,350.426,-0.158647,0
0.02,451.276,-5.3415,0
0.06,522.879,6.44491,0
0.1,562.06,5.45459,0
0.14,588.549,-1.6529,0
0.18,609.203,-2.14465,0
0.22,626.814,-4.79084,0
0.26,641.322,-3.44459,0
0.3,654.198,0.610977,0
0.34,665.625,1.17069,9.3123e-15
0.38,676.44,3.87408,0
0.42,684.523,2.95977,7.91719e-15
0.46,697.269,0.504185,0
0.5,696.583,-0.492821,0
0.54,436.104,-12.0906,9.88391e-15
0.58,246.251,4.27118,0
0.62,212.368,13.1859,1.19394e-14
0.66,204.572,2.53582,1.11292e-14
0.7,194.858,-6.31438,0
0.74,186.402,-8.15458,0
0.78,180.54,-3.88277,1.00901e-14
0.82,175.341,2.2557,0
0.86,169.056,4.13168,9.59413e-15
0.9,163.918,1.6099,0
0.94,159.545,-0.783613,0
0.98,153.271,-0.964001,0
