x,U_0,U_1,U_2
-0.152,-1.39727e-14,-4.19051e-13,0
-0.14945,-1.50646e-13,-4.19211e-13,0
-0.1464,-2.69674e-13,-3.25071e-13,0
-0.14335,-3.71607e-13,-2.46055e-13,0
-0.1403,-5.54135e-13,-2.47909e-13,0
-0.13725,-6.22003e-13,-2.80261e-13,0
-0.1342,-9.0715e-13,-3.06265e-13,0
-0.13115,-1.21289e-12,-3.47624e-13,0
-0.1281,-1.08591e-12,-4.23664e-13,0
-0.12505,-9.28946e-13,-2.49619e-13,0
-0.122,-8.66516e-13,-1.56257e-13,0
-0.11895,-7.57684e-13,-3.21562e-13,0
-0.1159,-6.9923e-13,-3.96162e-13,0
-0.11285,-4.4168e-13,-3.98428e-13,5.9924e-37
-0.1098,-1.78427e-14,-3.8573e-13,5.9922e-37
-0.10675,5.74174e-13,-5.25523e-13,0
-0.1037,5.41775e-11,-2.2658e-13,0
-0.10065,3.31009e-08,2.31063e-11,0
-0.0976,2.33867e-05,1.05171e-08,0
-0.09455,0.0063738,2.22443e-06,0
-0.0915,0.276031,9.34959e-05,0
-0.08845,2.17413,0.00070848,0
-0.0854,6.23316,0.00196375,0
-0.08235,10.5741,0.00325138,0
-0.0793,13.8124,0.0038407,0
-0.07625,15.9989,0.00388658,0
-0.0732,17.3926,0.0040115,0
-0.07015,18.2185,0.00358573,0
-0.0671,18.6668,0.00242087,0
-0.06405,18.8876,0.00153785,0
-0.061,18.986,0.0010875,0
-0.05795,19.026,0.000873895,7.16359e-37
-0.0549,19.04,0.000631399,7.16339e-37
-0.05185,19.0439,0.000905092,0
-0.0488,19.0448,0.00110395,0
-0.04575,19.0442,0.000938177,0
-0.0427,19.0429,0.00128581,-1.71259e-37
-0.03965,19.0414,0.0017909,-1.7124e-37
-0.0366,19.0403,0.00245184,0
-0.03355,19.0393,0.00315736,1.0937e-36
-0.0305,19.0381,0.00314366,1.09368e-36
-0.02745,19.0364,0.00247463,0
-0.0244,19.0344,0.0016855,0
-0.02135,19.0327,0.000844081,-1.83623e-37
-0.0183,19.0313,-0.000270808,-1.83603e-37
-0.01525,19.0297,-0.00144859,0
-0.0122,19.0282,-0.0024542,0
-0.00915,19.0268,-0.00410771,0
-0.0061,19.0257,-0.00546144,0
-0.00305,19.0248,-0.00577124,0
-8.27181e-25,19.0243,-0.00592132,0
0.00305,19.0247,-0.00608994,0
0.0061,19.0256,-0.00599384,0
0.00915,19.026,-0.00566492,0
0.0122,19.0254,-0.00548816,0
0.01525,19.0249,-0.00522553,-1.92962e-37
0.0183,19.0247,-0.00485808,-2.75008e-38
0.02135,19.0248,-0.00455737,1.65441e-37
0.0244,19.0252,-0.00427354,0
0.02745,19.0257,-0.00396822,-2.92233e-39
0.0305,19.0264,-0.00350808,-2.91199e-39
0.03355,19.0282,-0.0031118,0
0.0366,19.0306,-0.00272458,0
0.03965,19.0326,-0.00227083,0
0.0427,19.0335,-0.00179274,0
0.04575,19.0334,-0.00136962,0
0.0488,19.0328,-0.000960598,0
0.05185,19.0322,-0.00076278,0
0.0549,19.0318,8.44139e-05,0
0.05795,19.0318,0.00126645,0
0.061,19.0321,0.00351959,0
0.06405,19.0295,0.0042165,2.77797e-37
0.0671,19.0178,0.00185333,2.77787e-37
0.07015,18.9821,0.000408109,0
0.0732,18.8839,0.00016936,0
0.07625,18.637,0.000700421,0
0.0793,18.0614,0.00159561,0
0.08235,16.8136,0.00222501,0
0.0854,14.3141,0.00225386,0
0.08845,9.90293,0.00167888,0
0.0915,4.35424,0.00074895,0
0.09455,0.812436,0.000139493,0
0.0976,0.0301569,5.02516e-06,0
0.10065,0.000156425,2.9798e-08,0
0.1037,2.18098e-07,6.61223e-11,0
0.10675,3.09908e-10,2.70002e-13,0
0.1098,1.54826e-12,1.88943e-13,0
0.11285,-1.02981e-14,8.29822e-14,0
0.1159,1.71076e-13,-6.86631e-14,0
0.11895,2.75323e-13,-1.67162e-13,0
0.122,1.89581e-13,-1.22446e-13,0
0.12505,1.40709e-13,-8.77484e-14,-2.04259e-36
0.1281,1.09185e-14,-6.11937e-14,-2.04258e-36
0.13115,-2.36088e-13,2.3282e-14,-2.15507e-36
0.1342,-4.94051e-14,2.44687e-15,-2.15506e-36
0.13725,9.55689e-14,4.33942e-15,0
0.1403,-2.35625e-13,9.14898e-14,0
0.14335,-3.05974e-13,1.45238e-13,0
0.1464,-2.8421e-13,2.70086e-13,0
0.14945,-4.15373e-13,4.29695e-13,0
0.152,-4.41563e-13,4.85354e-13,0
