x,U_0,U_1,U_2
-0.152,1.22884e-13,8.30945e-14,0
-0.14945,1.04161e-13,9.79586e-14,0
-0.1464,7.40943e-14,9.64362e-14,0
-0.14335,9.38116e-14,6.75237e-14,0
-0.1403,1.62071e-13,3.1592e-14,0
-0.13725,2.22048e-13,-4.3754e-15,0
-0.1342,1.97609e-13,-1.4377e-14,0
-0.13115,1.50964e-13,9.598e-15,0
-0.1281,2.03048e-13,4.64675e-14,0
-0.12505,3.05729e-13,5.45195e-14,0
-0.122,3.40876e-13,6.79497e-14,0
-0.11895,2.1001e-13,7.53142e-14,0
-0.1159,6.72823e-14,6.40535e-14,0
-0.11285,4.93015e-14,4.4454e-14,3.27591e-34
-0.1098,-2.36928e-15,-2.35357e-14,3.27591e-34
-0.10675,-3.22132e-14,-4.02031e-14,0
-0.1037,-3.19938e-14,5.02322e-14,0
-0.10065,-5.819e-14,1.42753e-13,0
-0.0976,-9.79559e-14,1.74142e-13,0
-0.09455,-1.57534e-13,1.71827e-13,0
-0.0915,-1.60634e-13,1.54745e-13,0
-0.08845,-8.44694e-14,1.02939e-13,0
-0.0854,-3.24019e-14,6.24053e-14,0
-0.08235,-1.0049e-13,3.99951e-14,0
-0.0793,-2.26008e-13,-8.12901e-15,0
-0.07625,-2.1713e-13,-4.93238e-14,0
-0.0732,7.59951e-15,-8.7835e-14,0
-0.07015,9.64659e-14,-1.1955e-13,0
-0.0671,-3.08234e-14,-8.66856e-14,0
-0.06405,-4.40571e-14,-1.09315e-14,0
-0.061,1.02545e-13,1.84034e-14,0
-0.05795,1.77724e-13,-1.03568e-14,1.11313e-34
-0.0549,2.63746e-14,-3.73808e-14,1.11313e-34
-0.05185,-1.01345e-13,-4.59252e-14,0
-0.0488,6.59302e-14,-4.70971e-14,0
-0.04575,6.09208e-12,-4.5718e-14,0
-0.0427,2.00162e-10,-2.32254e-12,-8.54373e-35
-0.03965,6.18716e-09,-7.71701e-11,-8.54372e-35
-0.0366,1.86549e-07,-2.22376e-09,0
-0.03355,5.53541e-06,-6.09392e-08,8.41618e-35
-0.0305,0.000166018,-1.59881e-06,8.41616e-35
-0.02745,0.00523395,-3.87598e-05,0
-0.0244,0.132352,-0.000727613,0
-0.02135,1.38541,-0.00625487,-8.19358e-35
-0.0183,5.3222,-0.0197459,-8.19356e-35
-0.01525,10.802,-0.0316174,0
-0.0122,15.1202,-0.031534,0
-0.00915,17.5286,-0.024121,0
-0.0061,18.3963,-0.0123151,0
-0.00305,18.5938,-0.00540223,0
-8.27181e-25,18.6574,-0.00469419,0
0.00305,18.5796,-0.00570224,0
0.0061,18.5539,0.00543033,0
0.00915,18.1113,0.0233877,0
0.0122,16.477,0.0342028,0
0.01525,12.9661,0.0397895,-4.08043e-35
0.0183,7.39355,0.0290708,-1.60001e-36
0.02135,2.3445,0.0111202,3.92041e-35
0.0244,0.274447,0.00155647,0
0.02745,0.011289,8.43566e-05,-4.0829e-35
0.0305,0.00033204,3.32515e-06,-4.08289e-35
0.03355,1.04616e-05,1.20733e-07,0
0.0366,3.39135e-07,4.2173e-09,0
0.03965,1.08959e-08,1.38223e-10,0
0.0427,3.45921e-10,3.77206e-12,0
0.04575,1.06656e-11,-1.94481e-14,0
0.0488,3.12526e-13,-9.89593e-14,0
0.05185,1.64567e-13,-6.17354e-14,0
0.0549,1.62241e-13,-3.52284e-14,0
0.05795,1.19845e-13,-3.59643e-14,0
0.061,6.05249e-14,-3.90966e-14,0
0.06405,2.24259e-14,-2.71441e-14,-1.94267e-34
0.0671,6.31692e-15,-9.78377e-15,-1.94267e-34
0.07015,-8.50924e-14,-7.4087e-15,0
0.0732,-1.3114e-13,-2.24313e-14,0
0.07625,-3.8203e-15,-3.19806e-14,0
0.0793,1.34495e-13,-4.4785e-14,0
0.08235,1.63693e-13,-4.80237e-14,0
0.0854,1.74403e-13,-1.48082e-14,0
0.08845,1.91465e-13,1.29436e-14,0
0.0915,7.52789e-14,1.76905e-14,0
0.09455,7.12988e-15,2.46148e-14,0
0.0976,8.09792e-14,2.78762e-14,0
0.10065,2.26166e-14,9.91192e-15,0
0.1037,-8.85434e-14,-3.78726e-15,0
0.10675,-8.2622e-14,-7.39026e-16,0
0.1098,1.67433e-15,1.60771e-14,0
0.11285,2.63186e-14,5.16423e-14,0
0.1159,-3.08636e-14,6.34454e-14,0
0.11895,-5.3333e-14,6.68661e-14,0
0.122,-1.06626e-13,9.45993e-14,0
0.12505,-1.95558e-13,1.09461e-13,-2.95858e-35
0.1281,-1.72212e-13,9.6173e-14,-2.95857e-35
0.13115,-5.78199e-14,7.11884e-14,4.43494e-35
0.1342,3.73425e-14,3.34743e-14,4.43495e-35
0.13725,4.07894e-14,7.5366e-15,0
0.1403,-5.42829e-14,-2.97348e-14,0
0.14335,-8.29079e-14,-7.62449e-14,0
0.1464,-8.81415e-15,-7.3328e-14,0
0.14945,1.70373e-14,-2.83893e-14,0
0.152,7.59637e-15,-3.43792e-15,0
