x,U_0,U_1,U_2
-0.152,-3.44361e-11,7.50506e-12,0
-0.14945,-2.66827e-11,7.34498e-12,0
-0.1464,-3.26392e-11,5.66646e-12,0
-0.14335,-3.30403e-11,2.87675e-12,0
-0.1403,-1.0814e-11,3.15072e-12,0
-0.13725,-2.21878e-11,7.99834e-13,0
-0.1342,-2.43587e-11,1.5712e-12,0
-0.13115,-2.20727e-11,7.466e-13,0
-0.1281,-1.31414e-11,-2.86539e-12,0
-0.12505,-7.49686e-12,2.80655e-12,0
-0.122,-1.99615e-11,-2.57988e-12,0
-0.11895,1.87937e-12,-3.09785e-12,0
-0.1159,-5.25756e-12,-4.12233e-12,0
-0.11285,-8.49437e-12,-1.65408e-12,1.75598e-39
-0.1098,-8.92397e-12,-5.57753e-13,1.73575e-39
-0.10675,-1.15792e-11,-6.43099e-12,0
-0.1037,1.33843e-11,-4.44525e-14,0
-0.10065,6.45988e-09,-4.19278e-12,0
-0.0976,5.00715e-06,4.61524e-11,0
-0.09455,0.00277359,7.93504e-09,0
-0.0915,0.208016,2.59316e-07,0
-0.08845,2.14391,1.14586e-06,0
-0.0854,6.36332,2.16651e-06,0
-0.08235,10.7517,3.29074e-06,0
-0.0793,13.9551,4.4173e-06,0
-0.07625,16.1034,5.80969e-06,0
-0.0732,17.4665,7.07442e-06,0
-0.07015,18.2696,7.50545e-06,0
-0.0671,18.7013,7.52886e-06,0
-0.06405,18.9109,6.88591e-06,0
-0.061,19.002,5.82939e-06,0
-0.05795,19.0375,5.19332e-06,1.36334e-39
-0.0549,19.0483,4.08865e-06,1.34354e-39
-0.05185,19.0511,3.37709e-06,0
-0.0488,19.0525,3.22501e-06,0
-0.04575,19.0521,2.52482e-06,0
-0.0427,19.0508,2.08612e-06,-1.25871e-39
-0.03965,19.05,1.33104e-06,-1.23899e-39
-0.0366,19.0499,5.75714e-07,0
-0.03355,19.0502,-9.85787e-09,1.19824e-39
-0.0305,19.0504,-4.5061e-07,1.17854e-39
-0.02745,19.05,-5.14598e-07,0
-0.0244,19.0497,-6.73086e-07,0
-0.02135,19.0496,-9.82633e-07,-6.11889e-39
-0.0183,19.0498,-1.36103e-06,-6.09921e-39
-0.01525,19.05,-1.71842e-06,0
-0.0122,19.0499,-1.99648e-06,0
-0.00915,19.0496,-2.12195e-06,0
-0.0061,19.0493,-1.93794e-06,0
-0.00305,19.0489,-1.63037e-06,0
-8.27181e-25,19.0489,-1.23604e-06,0
0.00305,19.0496,-8.38119e-07,0
0.0061,19.0509,-6.5451e-07,0
0.00915,19.0513,-7.63403e-07,0
0.0122,19.0506,-1.03549e-06,0
0.01525,19.0497,-1.50599e-06,-4.63904e-40
0.0183,19.0493,-1.92371e-06,4.28277e-43
0.02135,19.0491,-2.76447e-06,4.4363e-40
0.0244,19.0487,-3.67636e-06,0
0.02745,19.0485,-4.2175e-06,-4.21557e-40
0.0305,19.0485,-4.80234e-06,-4.11234e-40
0.03355,19.0485,-5.10524e-06,0
0.0366,19.0486,-5.36589e-06,0
0.03965,19.0483,-5.61848e-06,0
0.0427,19.0478,-5.67448e-06,0
0.04575,19.0474,-5.24696e-06,0
0.0488,19.0474,-4.41237e-06,0
0.05185,19.0472,-3.90094e-06,0
0.0549,19.0464,-3.43614e-06,0
0.05795,19.0453,-2.94275e-06,0
0.061,19.0442,-2.61746e-06,0
0.06405,19.0404,-1.71278e-06,2.97887e-40
0.0671,19.029,-5.55643e-07,2.87557e-40
0.07015,18.996,2.37783e-10,0
0.0732,18.9047,-1.3331e-07,0
0.07625,18.6718,9.64003e-07,0
0.0793,18.1235,2.94558e-06,0
0.08235,16.9263,4.97495e-06,0
0.0854,14.5097,7.20585e-06,0
0.08845,10.1848,6.58532e-06,0
0.0915,4.51087,3.08675e-06,0
0.09455,0.801209,4.90427e-07,0
0.0976,0.0210833,-5.46757e-08,0
0.10065,5.45356e-05,-3.87696e-10,0
0.1037,6.0216e-08,-3.81646e-12,0
0.10675,1.0015e-10,4.04543e-12,0
0.1098,2.20064e-11,-3.94303e-12,0
0.11285,1.0267e-11,-2.76223e-13,0
0.1159,1.16268e-11,-2.40671e-12,0
0.11895,1.3704e-11,-6.78225e-12,0
0.122,1.87946e-11,-1.25066e-11,0
0.12505,1.17264e-11,-1.39956e-11,-8.93403e-41
0.1281,2.39403e-11,-1.83133e-11,-7.92295e-41
0.13115,3.0881e-11,-1.86024e-11,-6.91186e-41
0.1342,2.81204e-11,-1.84661e-11,-5.90077e-41
0.13725,3.07302e-11,-1.92408e-11,0
0.1403,3.12984e-11,-2.3243e-11,0
0.14335,3.74651e-11,-2.61068e-11,0
0.1464,4.16965e-11,-2.7485e-11,0
0.14945,4.40878e-11,-2.70646e-11,0
0.152,4.16012e-11,-3.03027e-11,0
