x,p,T,maxKappa,minKappa
-0.152,68970,289,4.61475e-12,5.86016e-13
-0.14945,68970,289,2.815e-11,3.57472e-12
-0.1464,68970,289,2.42855e-11,2.47202e-12
-0.14335,68970,289,1.95691e-11,4.77061e-13
-0.1403,68970,289,2.09316e-11,3.32169e-12
-0.13725,68970,289,2.13985e-11,4.16094e-12
-0.1342,68970,289,1.51951e-11,3.9931e-12
-0.13115,68970,289,1.26338e-11,3.27445e-12
-0.1281,68970,289,1.41756e-11,5.4157e-13
-0.12505,68970,289,1.31826e-11,2.97237e-12
-0.122,68970,289,1.00523e-11,4.13389e-12
-0.11895,68970,289,1.40642e-11,3.86174e-12
-0.1159,68970,289,1.67498e-11,3.57203e-12
-0.11285,68970,289,1.58929e-11,3.64941e-12
-0.1098,68970,289,1.93913e-11,3.27536e-12
-0.10675,68970,289,1.94708e-11,2.35311e-12
-0.1037,68970,289,1.20692e-10,5.43764e-12
-0.10065,68970,289,5.71342e-08,8.84445e-12
-0.0976,68970,289,2.74322e-05,3.03175e-10
-0.09455,68969.2,288.999,0.0074139,4.57653e-08
-0.0915,68913.9,288.923,0.310183,7.16317e-07
-0.08845,68421.4,288.262,0.802797,2.62893e-06
-0.0854,67288.8,286.877,1,2.36833e-06
-0.08235,66049.7,285.423,1,2.47573e-06
-0.0793,65140.4,284.316,1,4.48478e-06
-0.07625,64543.8,283.571,1,5.9048e-06
-0.0732,64172.2,283.101,1,7.24122e-06
-0.07015,63955.8,282.827,1,7.34525e-06
-0.0671,63840.2,282.681,1,6.48372e-06
-0.06405,63784.3,282.611,1,5.1956e-06
-0.061,63760.1,282.581,1,3.98342e-06
-0.05795,63750.9,282.569,1,3.22865e-06
-0.0549,63747.8,282.566,1,2.55047e-06
-0.05185,63746.8,282.563,1,2.22757e-06
-0.0488,63746.8,282.561,1,2.50046e-06
-0.04575,63747,282.559,1,2.31559e-06
-0.0427,63747.1,282.558,1,2.02186e-06
-0.03965,63747.1,282.559,1,1.46007e-06
-0.0366,63747.1,282.562,1,7.22393e-07
-0.03355,63747.2,282.567,1,3.49025e-07
-0.0305,63747.2,282.57,1,3.62964e-07
-0.02745,63747.2,282.569,1,5.80742e-07
-0.0244,63747.1,282.56,1,8.57231e-07
-0.02135,63747.1,282.538,1,1.1595e-06
-0.0183,63747.1,282.513,1,1.47236e-06
-0.01525,63747.1,282.496,1,1.88287e-06
-0.0122,63747.1,282.504,1,1.84371e-06
-0.00915,63746.9,282.589,1,1.52999e-06
-0.0061,63746.9,282.902,1,1.23352e-06
-0.00305,63746.9,283.702,1,8.35998e-07
-8.27181e-25,63746.9,285.235,1,6.36593e-07
0.00305,63746.9,287.509,1,5.995e-07
0.0061,63746.9,290.144,1,5.23897e-07
0.00915,63746.8,292.534,1,5.58244e-07
0.0122,63746.7,294.217,1,6.8827e-07
0.01525,63746.7,295.121,1,9.23498e-07
0.0183,63746.6,295.478,1,1.06575e-06
0.02135,63746.5,295.574,1,1.59041e-06
0.0244,63746.4,295.586,1,2.47949e-06
0.02745,63746.4,295.573,1,3.07354e-06
0.0305,63746.4,295.549,1,3.43552e-06
0.03355,63746.4,295.526,1,3.53645e-06
0.0366,63746.2,295.512,1,3.71914e-06
0.03965,63746.2,295.51,1,3.95745e-06
0.0427,63746.2,295.511,1,3.97377e-06
0.04575,63746.2,295.515,1,3.67283e-06
0.0488,63745.9,295.519,1,3.02952e-06
0.05185,63745.8,295.52,1,2.99061e-06
0.0549,63745.7,295.519,1,2.92629e-06
0.05795,63745.5,295.517,1,2.31442e-06
0.061,63745.1,295.514,1,1.6212e-06
0.06405,63744,295.51,1,1.04982e-06
0.0671,63741.2,295.506,1,7.22148e-07
0.07015,63732.6,295.495,1,2.8815e-07
0.0732,63708.9,295.464,1,2.90449e-07
0.07625,63648.3,295.383,1,1.30798e-06
0.0793,63504.8,295.192,1,1.81895e-06
0.08235,63189,294.773,1,2.22076e-06
0.0854,62545.1,293.928,1,3.623e-06
0.08845,61397.8,292.45,1,4.10878e-06
0.0915,60000,290.571,1,3.21464e-06
0.09455,59150.4,289.313,0.547522,1.40488e-06
0.0976,58974.7,289.007,0.0477808,1.52498e-07
0.10065,58970,289,0.000259637,7.92416e-10
0.1037,58970,289,5.43422e-07,2.3749e-11
0.10675,58970,289,1.00492e-09,6.86513e-12
0.1098,58970,289,2.17257e-11,2.56095e-12
0.11285,58970,289,2.22577e-11,4.54371e-12
0.1159,58970,289,2.12228e-11,4.42096e-12
0.11895,58970,289,1.83917e-11,4.05285e-12
0.122,58970,289,1.51251e-11,4.64647e-12
0.12505,58970,289,1.96714e-11,6.32816e-12
0.1281,58970,289,2.08404e-11,5.23292e-12
0.13115,58970,289,2.13777e-11,6.47979e-12
0.1342,58970,289,2.50139e-11,8.02448e-12
0.13725,58970,289,3.84977e-11,1.0099e-11
0.1403,58970,289,3.89145e-11,1.35759e-11
0.14335,58970,289,2.91659e-11,1.57198e-11
0.1464,58970,289,3.24548e-11,1.77501e-11
0.14945,58970,289,3.10083e-11,1.88642e-11
0.152,58970,289,5.08333e-12,3.09249e-12
