x,p,T,maxKappa,minKappa
-0.152,68970,289,2.87539e-11,2.93993e-14
-0.14945,68970,289,1.75399e-10,1.79336e-13
-0.1464,68970,289,4.03519e-10,3.29961e-13
-0.14335,68970,289,8.68158e-10,6.7017e-13
-0.1403,68970,289,1.83666e-09,1.3937e-12
-0.13725,68970,289,3.85447e-09,2.91496e-12
-0.1342,68970,289,8.03668e-09,6.06775e-12
-0.13115,68970,289,1.6649e-08,1.25694e-11
-0.1281,68970,289,3.42606e-08,2.5932e-11
-0.12505,68970,289,7.00093e-08,5.31339e-11
-0.122,68970,289,1.4201e-07,1.08295e-10
-0.11895,68970,289,2.85833e-07,2.19127e-10
-0.1159,68970,289,5.70634e-07,4.40376e-10
-0.11285,68969.9,289,1.12942e-06,8.7813e-10
-0.1098,68969.9,289,2.21506e-06,1.73668e-09
-0.10675,68969.8,289,4.30245e-06,3.40416e-09
-0.1037,68969.7,289,8.27152e-06,6.60921e-09
-0.10065,68969.5,289,1.57292e-05,1.26998e-08
-0.0976,68969,289,2.95642e-05,2.41334e-08
-0.09455,68968,288.999,5.48801e-05,4.53118e-08
-0.0915,68966.3,288.999,0.000100523,8.39756e-08
-0.08845,68963.2,288.997,0.000181503,1.53445e-07
-0.0854,68957.8,288.994,0.000322694,2.76112e-07
-0.08235,68948.4,288.989,0.000564218,4.88578e-07
-0.0793,68932.5,288.979,0.00096884,8.48819e-07
-0.07625,68906.1,288.963,0.00163131,1.44526e-06
-0.0732,68863.3,288.936,0.00268881,2.40668e-06
-0.07015,68795.7,288.892,0.0043301,3.91039e-06
-0.0671,68692.1,288.819,0.0067992,6.18238e-06
-0.06405,68538.4,288.707,0.0103866,9.48094e-06
-0.061,68318.6,288.535,0.0153999,1.40502e-05
-0.05795,68016.7,288.284,0.0221057,2.00264e-05
-0.0549,67620.9,287.931,0.0306403,2.72707e-05
-0.05185,67128.4,287.457,0.0408968,3.50291e-05
-0.0488,66552.1,286.852,0.0524099,4.17089e-05
-0.04575,65925.5,286.128,0.0642902,4.72753e-05
-0.0427,65305.4,285.324,0.0752778,4.26738e-05
-0.03965,64756.6,284.516,0.0840911,2.55667e-05
-0.0366,64347.2,283.805,0.0898918,1.05247e-05
-0.03355,64081.1,283.269,0.0929443,1.61801e-05
-0.0305,63933.3,282.944,0.0945161,2.8246e-05
-0.02745,63865.3,282.783,0.0954304,4.57439e-05
-0.0244,63817.8,282.673,0.0958312,6.12429e-05
-0.02135,63787.5,282.617,0.0960229,8.85076e-05
-0.0183,63774.5,282.593,0.0962216,0.000120508
-0.01525,63766.6,282.571,0.096334,0.000136684
-0.0122,63760.3,282.555,0.0963576,0.000130715
-0.00915,63757,282.542,0.0963901,0.000106365
-0.0061,63754.5,282.559,0.0964487,0.000162806
-0.00305,63752.8,282.958,0.09648,0.000121025
-8.27181e-25,63745.6,285.106,0.0963733,2.16617e-05
0.00305,63736,289.491,0.0955172,4.71959e-05
0.0061,63729.5,293.532,0.0938708,9.30168e-05
0.00915,63725.7,295.2,0.0926318,7.53962e-05
0.0122,63724.9,295.448,0.092235,2.87379e-05
0.01525,63722.4,295.447,0.0921693,6.80092e-05
0.0183,63720.2,295.44,0.0921071,0.00010978
0.02135,63715.5,295.435,0.0920462,0.000107663
0.0244,63704.8,295.414,0.0920174,0.000111114
0.02745,63689.7,295.369,0.0919057,9.87654e-05
0.0305,63664.1,295.314,0.0915231,7.38496e-05
0.03355,63604,295.174,0.0911502,5.4869e-05
0.0366,63504.9,294.892,0.0905023,4.02383e-05
0.03965,63308.3,294.415,0.0885268,2.85132e-05
0.0427,62958.4,293.715,0.0843023,1.53021e-05
0.04575,62467.8,292.877,0.0770645,1.38733e-05
0.0488,61872.5,292.005,0.0669455,3.04569e-05
0.05185,61248,291.205,0.0550025,4.06762e-05
0.0549,60666.2,290.542,0.042751,3.7292e-05
0.05795,60175,290.034,0.0315545,3.32885e-05
0.061,59791.6,289.668,0.0222341,2.69506e-05
0.06405,59510.6,289.419,0.0150411,2.04071e-05
0.0671,59314.9,289.255,0.00982049,1.46395e-05
0.07015,59184.1,289.152,0.00621706,1.00394e-05
0.0732,59099.8,289.089,0.00383097,6.62655e-06
0.07625,59047,289.051,0.00230501,4.23179e-06
0.0793,59014.8,289.028,0.00135765,2.62537e-06
0.08235,58995.6,289.016,0.000784455,1.58746e-06
0.0854,58984.4,289.008,0.00044541,9.38016e-07
0.08845,58978,289.005,0.000248882,5.42837e-07
0.0915,58974.3,289.002,0.000137027,3.08242e-07
0.09455,58972.3,289.001,7.44149e-05,1.72013e-07
0.0976,58971.2,289,3.98993e-05,9.44696e-08
0.10065,58970.7,289,2.1139e-05,5.10258e-08
0.1037,58970.3,289,1.10749e-05,2.70925e-08
0.10675,58970.2,289,5.74152e-06,1.42066e-08
0.1098,58970.1,289,2.94719e-06,7.36457e-09
0.11285,58970.1,289,1.49874e-06,3.77622e-09
0.1159,58970,289,7.55449e-07,1.91676e-09
0.11895,58970,289,3.77611e-07,9.63665e-10
0.122,58970,289,1.87255e-07,4.80179e-10
0.12505,58970,289,9.21603e-08,2.37137e-10
0.1281,58970,289,4.50335e-08,1.16222e-10
0.13115,58970,289,2.18552e-08,5.65442e-11
0.1342,58970,289,1.05375e-08,2.72527e-11
0.13725,58970,289,5.04867e-09,1.30846e-11
0.1403,58970,289,2.40352e-09,6.23136e-12
0.14335,58970,289,1.13522e-09,2.95873e-12
0.1464,58970,289,5.2731e-10,1.44137e-12
0.14945,58970,289,2.29098e-10,7.78495e-13
0.152,58970,289,3.7557e-11,1.27622e-13
