x,U_0,U_1,U_2
-0.152,5.23432e-09,-1.47126e-11,0
-0.14945,1.74882e-08,-1.84287e-11,0
-0.1464,5.15474e-08,-3.36898e-11,0
-0.14335,1.1252e-07,-6.87445e-11,0
-0.1403,2.40377e-07,-1.43919e-10,0
-0.13725,5.07084e-07,-3.01413e-10,0
-0.1342,1.06249e-06,-6.29108e-10,0
-0.13115,2.212e-06,-1.30795e-09,0
-0.1281,4.57522e-06,-2.7045e-09,0
-0.12505,9.39896e-06,-5.56054e-09,0
-0.122,1.91708e-05,-1.13623e-08,0
-0.11895,3.8809e-05,-2.30643e-08,0
-0.1159,7.79435e-05,-4.64834e-08,0
-0.11285,0.000155235,-9.29684e-08,1.75598e-37
-0.1098,0.000306445,-1.84412e-07,1.73575e-37
-0.10675,0.000599297,-3.6258e-07,0
-0.1037,0.0011604,-7.06134e-07,0
-0.10065,0.00222316,-1.36122e-06,0
-0.0976,0.00421144,-2.59532e-06,0
-0.09455,0.00788223,-4.88984e-06,0
-0.0915,0.0145631,-9.09545e-06,0
-0.08845,0.0265354,-1.66848e-05,0
-0.0854,0.0476326,-3.0148e-05,0
-0.08235,0.0841333,-5.35866e-05,0
-0.0793,0.146029,-9.35501e-05,0
-0.07625,0.2487,-0.000160125,0
-0.0732,0.414916,-0.000268182,0
-0.07015,0.676873,-0.000438476,0
-0.0671,1.07761,-0.000697974,0
-0.06405,1.67068,-0.00107827,0
-0.061,2.51664,-0.00161053,0
-0.05795,3.67445,-0.00231489,3.87887e-37
-0.0549,5.18682,-0.00318281,3.85884e-37
-0.05185,7.05843,-0.00414821,0
-0.0488,9.23323,-0.00504849,0
-0.04575,11.5605,-0.00566344,0
-0.0427,13.8373,-0.00565757,-1.26229e-37
-0.03965,15.7124,-0.00460215,-1.24252e-37
-0.0366,17.1526,-0.00259711,0
-0.03355,17.9387,0.000388486,2.61963e-36
-0.0305,18.3688,0.00352603,2.61766e-36
-0.02745,18.7006,0.00783749,0
-0.0244,18.8091,0.0110658,0
-0.02135,18.8832,0.0143725,3.88761e-36
-0.0183,18.9169,0.0177904,3.88959e-36
-0.01525,18.9478,0.0195202,0
-0.0122,18.9596,0.0210745,0
-0.00915,18.9581,0.01778,0
-0.0061,18.9448,0.0135631,0
-0.00305,18.8665,0.00496368,0
-8.27181e-25,18.5615,0.000612597,0
0.00305,18.4054,0.00548655,0
0.0061,18.634,0.00864533,0
0.00915,18.8802,0.00356738,0
0.0122,18.9254,-0.003859,0
0.01525,18.9341,-0.00884118,-4.68993e-36
0.0183,18.9183,-0.0158991,-4.49995e-37
0.02135,18.9089,-0.0179706,4.23816e-36
0.0244,18.8927,-0.0163529,0
0.02745,18.8512,-0.0138982,-4.63651e-36
0.0305,18.7218,-0.0119833,-4.63562e-36
0.03355,18.6063,-0.00918564,0
0.0366,18.2644,-0.00518645,0
0.03965,17.578,-0.00194806,0
0.0427,16.4682,0.00094708,0
0.04575,14.6457,0.00319835,0
0.0488,12.3795,0.00444101,0
0.05185,9.87172,0.00476158,0
0.0549,7.45153,0.00448459,0
0.05795,5.34978,0.00386006,0
0.061,3.67659,0.00306636,0
0.06405,2.43311,0.00228301,-2.20716e-37
0.0671,1.55858,0.00161293,-2.21732e-37
0.07015,0.970461,0.00109098,0
0.0732,0.589357,0.000711205,0
0.07625,0.350035,0.000449102,0
0.0793,0.203769,0.000275783,0
0.08235,0.116479,0.000165203,0
0.0854,0.0654793,9.67826e-05,0
0.08845,0.0362476,5.55679e-05,0
0.0915,0.0197818,3.13237e-05,0
0.09455,0.0106536,1.73625e-05,0
0.0976,0.00566707,9.47572e-06,0
0.10065,0.00297985,5.09784e-06,0
0.1037,0.00154995,2.70631e-06,0
0.10675,0.000798005,1.419e-06,0
0.1098,0.000406928,7.35468e-07,0
0.11285,0.00020563,3.77075e-07,0
0.1159,0.000103021,1.9137e-07,0
0.11895,5.11955e-05,9.61953e-08,0
0.122,2.52456e-05,4.79188e-08,0
0.12505,1.23582e-05,2.36674e-08,-8.93403e-39
0.1281,6.00747e-06,1.15952e-08,-7.92295e-39
0.13115,2.90094e-06,5.63756e-09,-6.91186e-39
0.1342,1.39192e-06,2.72109e-09,-5.90077e-39
0.13725,6.63689e-07,1.30457e-09,0
0.1403,3.14358e-07,6.22114e-10,0
0.14335,1.47049e-07,2.96336e-10,0
0.1464,6.73267e-08,1.44534e-10,0
0.14945,2.28304e-08,7.82294e-11,0
0.152,6.83113e-09,6.23323e-11,0
