x,U_0,U_1,U_2
-0.152,0.000161703,-8.41354e-07,0
-0.14945,0.000490808,-8.88748e-07,0
-0.1464,0.00116668,-1.05234e-06,0
-0.14335,0.00184623,-1.33475e-06,0
-0.1403,0.00274825,-1.77106e-06,0
-0.13725,0.00392455,-2.40556e-06,0
-0.1342,0.00549726,-3.30428e-06,0
-0.13115,0.00761483,-4.55828e-06,0
-0.1281,0.0104757,-6.29145e-06,0
-0.12505,0.0143416,-8.66978e-06,0
-0.122,0.0195583,-1.19147e-05,0
-0.11895,0.0265807,-1.63228e-05,0
-0.1159,0.0360052,-2.2264e-05,0
-0.11285,0.048611,-3.02302e-05,4.3892e-37
-0.1098,0.0654088,-4.09114e-05,4.33865e-37
-0.10675,0.0877015,-5.50577e-05,0
-0.1037,0.11716,-7.37134e-05,0
-0.10065,0.155907,-9.82211e-05,0
-0.0976,0.206625,-0.000130117,0
-0.09455,0.272664,-0.00017133,0
-0.0915,0.358171,-0.000223955,0
-0.08845,0.468232,-0.000290275,0
-0.0854,0.608997,-0.000374598,0
-0.08235,0.7878,-0.000478461,0
-0.0793,1.01327,-0.000605124,0
-0.07625,1.29536,-0.000760285,0
-0.0732,1.6453,-0.000945956,0
-0.07015,2.07544,-0.0011638,0
-0.0671,2.59895,-0.00141594,0
-0.06405,3.22928,-0.00170013,0
-0.061,3.97926,-0.00200186,0
-0.05795,4.86005,-0.00229242,1.09337e-36
-0.0549,5.87955,-0.00260611,1.08838e-36
-0.05185,7.04053,-0.00285857,0
-0.0488,8.33812,-0.00313179,0
-0.04575,9.75709,-0.00331751,0
-0.0427,11.2697,-0.00323867,-5.6461e-37
-0.03965,12.8321,-0.00325555,-5.59681e-37
-0.0366,14.3834,-0.00314631,0
-0.03355,15.8458,-0.00296927,7.99217e-37
-0.0305,17.1488,-0.00188403,7.94299e-37
-0.02745,18.1324,-0.000295666,0
-0.0244,18.8982,0.00262203,0
-0.02135,19.1422,0.00490545,-1.52789e-35
-0.0183,19.2721,0.00716037,-1.5274e-35
-0.01525,19.2844,0.0104786,0
-0.0122,19.2126,0.0128791,0
-0.00915,19.1119,0.0102182,0
-0.0061,18.9834,0.00783673,0
-0.00305,18.9769,0.00686911,0
-8.27181e-25,18.3304,0.00152909,0
0.00305,18.1249,0.00878051,0
0.0061,18.7226,0.00194281,0
0.00915,19.0455,-0.0210191,0
0.0122,19.1144,-0.00954335,0
0.01525,19.2208,0.00107404,-2.34179e-36
0.0183,19.3206,-0.00341133,3.67522e-35
0.02135,19.3174,-0.006283,3.90898e-35
0.0244,19.2154,-0.0112674,0
0.02745,18.9623,-0.00772481,-2.58533e-35
0.0305,18.3765,-0.00518175,-2.58507e-35
0.03355,17.4967,-0.00373502,0
0.0366,16.3526,-0.0005384,0
0.03965,15.0022,0.00131843,0
0.0427,13.5148,0.00281936,0
0.04575,11.9624,0.00405265,0
0.0488,10.4146,0.00446955,0
0.05185,8.92849,0.00457127,0
0.0549,7.54573,0.0043832,0
0.05795,6.29384,0.00406375,0
0.061,5.18685,0.00368651,0
0.06405,4.22782,0.00319471,7.36126e-38
0.0671,3.41172,0.00274881,7.10598e-38
0.07015,2.72806,0.00233091,0
0.0732,2.16323,0.00192244,0
0.07625,1.70224,0.00156492,0
0.0793,1.33008,0.00125247,0
0.08235,1.03256,0.000990396,0
0.0854,0.796781,0.000775597,0
0.08845,0.611426,0.00060279,0
0.0915,0.466762,0.000464692,0
0.09455,0.354605,0.000354874,0
0.0976,0.268178,0.000269242,0
0.10065,0.201954,0.000202857,0
0.1037,0.151475,0.000152186,0
0.10675,0.113183,0.000113778,0
0.1098,0.0842686,8.43648e-05,0
0.11285,0.0625263,6.23599e-05,0
0.1159,0.0462414,4.58688e-05,0
0.11895,0.0340887,3.36311e-05,0
0.122,0.0250494,2.46156e-05,0
0.12505,0.0183453,1.78975e-05,-2.23362e-38
0.1281,0.0133848,1.30102e-05,-1.98083e-38
0.13115,0.00971921,9.44081e-06,-1.72801e-38
0.1342,0.00700973,6.8512e-06,-1.47523e-38
0.13725,0.00500003,5.00455e-06,0
0.1403,0.00349876,3.6863e-06,0
0.14335,0.00234901,2.78558e-06,0
0.1464,0.00148338,2.20137e-06,0
0.14945,0.000623549,1.85907e-06,0
0.152,0.000205314,1.76008e-06,0
