x,p,T,maxKappa,minKappa
-0.152,68969.6,289,2.87176e-07,5.73547e-10
-0.14945,68969.6,289,1.75177e-06,3.49863e-09
-0.1464,68969.5,289,3.09904e-06,4.13711e-09
-0.14335,68969.4,289,4.76539e-06,5.23865e-09
-0.1403,68969.2,289,6.91892e-06,6.93934e-09
-0.13725,68969,289,9.77124e-06,9.41483e-09
-0.1342,68968.6,289,1.35973e-05,1.29221e-08
-0.13115,68968.1,289,1.8758e-05,1.78146e-08
-0.1281,68967.4,288.999,2.57296e-05,2.45711e-08
-0.12505,68966.5,288.999,3.51409e-05,3.38506e-08
-0.122,68965.1,288.999,4.78205e-05,4.65756e-08
-0.11895,68963.4,288.998,6.48571e-05,6.3848e-08
-0.1159,68961,288.997,8.76727e-05,8.70589e-08
-0.11285,68957.8,288.996,0.000118118,1.1842e-07
-0.1098,68953.6,288.995,0.000158587,1.60614e-07
-0.10675,68948,288.992,0.000212152,2.16432e-07
-0.1037,68940.6,288.99,0.000282733,2.9032e-07
-0.10065,68930.9,288.986,0.000375292,3.8717e-07
-0.0976,68918.1,288.981,0.000496051,5.12377e-07
-0.09455,68901.5,288.974,0.00065275,6.7374e-07
-0.0915,68879.9,288.965,0.000854893,8.80373e-07
-0.08845,68852,288.952,0.00111403,1.14302e-06
-0.0854,68816.4,288.935,0.00144402,1.47154e-06
-0.08235,68771.1,288.914,0.00186121,1.88047e-06
-0.0793,68713.8,288.885,0.00238454,2.37803e-06
-0.07625,68642.1,288.846,0.00303555,2.96242e-06
-0.0732,68552.9,288.798,0.00383808,3.64366e-06
-0.07015,68443.2,288.734,0.00481767,4.42074e-06
-0.0671,68309.4,288.653,0.0060006,5.27017e-06
-0.06405,68148,288.549,0.00741254,6.15307e-06
-0.061,67955.7,288.418,0.00907632,7.05107e-06
-0.05795,67729.3,288.255,0.011009,7.75554e-06
-0.0549,67466.8,288.055,0.0132187,8.24811e-06
-0.05185,67167.1,287.81,0.0157012,8.81449e-06
-0.0488,66831,287.516,0.0184337,9.12469e-06
-0.04575,66461.8,287.168,0.0213716,8.42921e-06
-0.0427,66065.8,286.762,0.0244453,7.13861e-06
-0.03965,65652.9,286.3,0.0275556,7.36402e-06
-0.0366,65236.9,285.786,0.0305741,7.28936e-06
-0.03355,64835.7,285.23,0.0333514,5.6296e-06
-0.0305,64469.7,284.649,0.0357285,5.19942e-06
-0.02745,64159.2,284.072,0.0375615,1.01237e-05
-0.0244,63928,283.532,0.0387291,1.06523e-05
-0.02135,63778.5,283.072,0.0392402,1.54664e-05
-0.0183,63708.1,282.74,0.0393482,3.61804e-05
-0.01525,63690.8,282.549,0.0392756,4.10908e-05
-0.0122,63690.8,282.451,0.0391022,2.90426e-05
-0.00915,63707.5,282.42,0.0388812,5.27073e-05
-0.0061,63728.1,282.491,0.0387281,6.38924e-05
-0.00305,63746.2,282.796,0.0386322,0.000132219
-8.27181e-25,63738.3,284.976,0.0385271,0.000195077
0.00305,63722.5,289.959,0.0382332,9.53462e-05
0.0061,63723.7,294.116,0.037582,3.22652e-05
0.00915,63726.4,295.35,0.0372018,6.85307e-05
0.0122,63741.8,295.478,0.0372841,7.71949e-05
0.01525,63763.4,295.483,0.0374715,5.131e-05
0.0183,63770.4,295.418,0.0376895,2.61283e-05
0.02135,63757.4,295.24,0.0377835,7.41389e-06
0.0244,63707.8,294.94,0.0377448,1.83011e-06
0.02745,63593.4,294.522,0.0374372,8.79254e-06
0.0305,63406.6,294.018,0.0366242,1.7149e-05
0.03355,63150.6,293.463,0.0352547,1.38878e-05
0.0366,62836.4,292.891,0.0333486,5.03287e-06
0.03965,62480.3,292.329,0.0309841,2.48256e-06
0.0427,62100.5,291.8,0.0282764,6.50558e-06
0.04575,61714.8,291.319,0.0253569,8.77715e-06
0.0488,61338.8,290.894,0.0223599,8.66347e-06
0.05185,60984.6,290.528,0.0194062,1.01841e-05
0.0549,60660.5,290.219,0.0165934,1.26803e-05
0.05795,60371.1,289.962,0.0139923,1.34917e-05
0.061,60118.2,289.753,0.0116481,1.31715e-05
0.06405,59901.4,289.584,0.00958236,1.2088e-05
0.0671,59718.4,289.45,0.00779765,1.04984e-05
0.07015,59566.3,289.344,0.0062824,8.82076e-06
0.0732,59441.3,289.261,0.00501561,7.29127e-06
0.07625,59339.9,289.197,0.00397094,5.93552e-06
0.0793,59258.3,289.148,0.00311983,4.76214e-06
0.08235,59193.3,289.111,0.00243392,3.76705e-06
0.0854,59142,289.082,0.00188654,2.94187e-06
0.08845,59101.8,289.061,0.00145352,2.27511e-06
0.0915,59070.5,289.045,0.0011137,1.74802e-06
0.09455,59046.2,289.033,0.000848936,1.3334e-06
0.0976,59027.6,289.025,0.000644014,1.0105e-06
0.10065,59013.3,289.018,0.000486369,7.62344e-07
0.1037,59002.5,289.013,0.00036577,5.71579e-07
0.10675,58994.3,289.01,0.000273987,4.26837e-07
0.1098,58988.1,289.007,0.000204469,3.17339e-07
0.11285,58983.4,289.005,0.000152049,2.34626e-07
0.1159,58979.9,289.004,0.000112686,1.72983e-07
0.11895,58977.3,289.002,8.32414e-05,1.27074e-07
0.122,58975.3,289.002,6.12928e-05,9.30193e-08
0.12505,58973.9,289.001,4.49839e-05,6.78922e-08
0.1281,58972.8,289.001,3.28976e-05,4.94099e-08
0.13115,58972.1,289.001,2.39575e-05,3.59399e-08
0.1342,58971.6,289,1.73489e-05,2.61463e-08
0.13725,58971.2,289,1.2456e-05,1.91036e-08
0.1403,58970.8,289,8.81293e-06,1.41386e-08
0.14335,58970.7,289,6.06578e-06,1.07046e-08
0.1464,58970.6,289,3.94258e-06,8.47531e-09
0.14945,58970.4,289,2.22769e-06,7.17592e-09
