x,p,T,maxKappa,minKappa
-0.152,68964.3,288.998,3.61379e-06,5.05021e-09
-0.14945,68964.1,288.998,2.20441e-05,3.08063e-08
-0.1464,68963.3,288.997,3.81364e-05,3.51469e-08
-0.14335,68962,288.997,5.70935e-05,4.22161e-08
-0.1403,68960,288.996,8.02884e-05,5.27474e-08
-0.13725,68957.4,288.995,0.000109316,6.735e-08
-0.1342,68953.8,288.994,0.000146114,8.69935e-08
-0.13115,68949,288.992,0.000193039,1.12868e-07
-0.1281,68942.8,288.989,0.000252978,1.46479e-07
-0.12505,68934.7,288.985,0.00032946,1.89658e-07
-0.122,68924.2,288.981,0.000426786,2.44607e-07
-0.11895,68911,288.975,0.000550164,3.13922e-07
-0.1159,68894.1,288.966,0.000705853,4.0059e-07
-0.11285,68872.8,288.955,0.000901301,5.07909e-07
-0.1098,68846,288.941,0.00114528,6.39463e-07
-0.10675,68812.7,288.923,0.001448,7.99188e-07
-0.1037,68771.3,288.901,0.00182115,9.90714e-07
-0.10065,68720.3,288.872,0.00227796,1.21706e-06
-0.0976,68657.9,288.834,0.00283305,1.47881e-06
-0.09455,68582.2,288.788,0.00350227,1.7736e-06
-0.0915,68491,288.73,0.00430236,2.0988e-06
-0.08845,68382,288.657,0.00525038,2.44984e-06
-0.0854,68253.1,288.567,0.00636297,2.81554e-06
-0.08235,68101.9,288.458,0.00765537,3.17764e-06
-0.0793,67926.5,288.326,0.00914017,3.51185e-06
-0.07625,67725.2,288.167,0.0108258,3.7827e-06
-0.0732,67496.9,287.978,0.012715,3.95082e-06
-0.07015,67241.3,287.756,0.0148025,3.93917e-06
-0.0671,66959.3,287.497,0.0170736,3.61343e-06
-0.06405,66652.8,287.2,0.0195025,3.01747e-06
-0.061,66325.6,286.863,0.02205,2.04163e-06
-0.05795,65983,286.487,0.0246637,1.10175e-06
-0.0549,65632.3,286.076,0.0272774,7.08517e-07
-0.05185,65282.5,285.634,0.0298128,2.34544e-06
-0.0488,64944.5,285.17,0.0321834,5.79036e-06
-0.04575,64629.7,284.695,0.0343008,9.62619e-06
-0.0427,64350,284.226,0.0360833,1.43836e-05
-0.03965,64115.7,283.781,0.0374687,2.07229e-05
-0.0366,63935.2,283.379,0.0384241,2.63425e-05
-0.03355,63809.6,283.04,0.038963,3.34003e-05
-0.0305,63740.2,282.78,0.0391483,4.03186e-05
-0.02745,63707.6,282.605,0.0391631,4.69817e-05
-0.0244,63694.4,282.512,0.0391098,5.18406e-05
-0.02135,63699.4,282.48,0.0390028,4.9656e-05
-0.0183,63710.6,282.466,0.0389138,4.27586e-05
-0.01525,63723.5,282.474,0.0388161,2.52282e-05
-0.0122,63733.6,282.484,0.0387299,6.1464e-05
-0.00915,63738.8,282.477,0.0386772,5.68056e-05
-0.0061,63739.7,282.508,0.0386434,1.16379e-05
-0.00305,63739,282.713,0.0386307,5.15519e-05
-8.27181e-25,63736.2,284.226,0.0385412,7.78911e-05
0.00305,63730.5,288.315,0.0382605,7.41524e-05
0.0061,63727.8,292.873,0.0377227,4.93445e-05
0.00915,63727.4,295.031,0.0372549,5.29595e-05
0.0122,63727.4,295.412,0.0371164,5.36693e-05
0.01525,63728.6,295.447,0.0371033,4.37281e-05
0.0183,63732.2,295.465,0.0371267,4.48656e-05
0.02135,63740.2,295.488,0.0371985,5.40808e-05
0.0244,63751.8,295.498,0.0372955,4.48833e-05
0.02745,63762.1,295.483,0.0374074,1.51495e-05
0.0305,63764.4,295.424,0.0374981,2.68502e-05
0.03355,63751,295.3,0.0375286,3.0681e-05
0.0366,63710.8,295.1,0.0374779,3.05452e-05
0.03965,63632.2,294.824,0.0372501,3.37376e-05
0.0427,63508.1,294.477,0.0367333,3.37945e-05
0.04575,63335.5,294.071,0.0358702,3.0425e-05
0.0488,63115.8,293.623,0.0346345,2.62765e-05
0.05185,62854.4,293.151,0.0330315,2.04757e-05
0.0549,62559.9,292.673,0.0310953,1.41301e-05
0.05795,62242.6,292.206,0.0288844,8.00809e-06
0.061,61913.6,291.762,0.0264731,3.63565e-06
0.06405,61583.6,291.35,0.0239428,1.21544e-06
0.0671,61262.1,290.977,0.0213752,1.04183e-06
0.07015,60956.8,290.646,0.018845,2.00723e-06
0.0732,60673.2,290.356,0.0164159,3.09998e-06
0.07625,60415.1,290.108,0.0141374,4.29928e-06
0.0793,60184.2,289.898,0.0120444,4.83153e-06
0.08235,59981.2,289.721,0.0101575,4.85989e-06
0.0854,59805,289.575,0.00848521,4.62354e-06
