x,U_0,U_1,U_2
-0.152,0.00222513,-7.44199e-06,0
-0.14945,0.00650782,-7.78708e-06,0
-0.1464,0.0147728,-8.88461e-06,0
-0.14335,0.0225567,-1.06729e-05,0
-0.1403,0.032637,-1.33373e-05,0
-0.13725,0.0449738,-1.70317e-05,0
-0.1342,0.060605,-2.20017e-05,0
-0.13115,0.0804912,-2.85487e-05,0
-0.1281,0.105901,-3.70539e-05,0
-0.12505,0.138364,-4.7982e-05,0
-0.122,0.179758,-6.18907e-05,0
-0.11895,0.232364,-7.94373e-05,0
-0.1159,0.298937,-0.000101366,0
-0.11285,0.382781,-0.000128523,4.38469e-37
-0.1098,0.48781,-0.000161864,4.33419e-37
-0.10675,0.618618,-0.000202275,0
-0.1037,0.780525,-0.000250708,0
-0.10065,0.979605,-0.000308064,0
-0.0976,1.22268,-0.000374926,0
-0.09455,1.51728,-0.000451485,0
-0.0915,1.87149,-0.000537148,0
-0.08845,2.29381,-0.000630368,0
-0.0854,2.79281,-0.000729887,0
-0.08235,3.3768,-0.00082993,0
-0.0793,4.05321,-0.000925103,0
-0.07625,4.828,-0.001005,0
-0.0732,5.70482,-0.0010647,0
-0.07015,6.68406,-0.00109805,0
-0.0671,7.76185,-0.00109183,0
-0.06405,8.92896,-0.00101564,0
-0.061,10.1698,-0.000820091,0
-0.05795,11.4614,-0.000453351,-1.60031e-37
-0.0549,12.7733,5.79346e-05,-1.6497e-37
-0.05185,14.0674,0.000801033,0
-0.0488,15.3001,0.00170701,0
-0.04575,16.4232,0.00287073,0
-0.0427,17.3927,0.00449601,-1.56609e-36
-0.03965,18.1607,0.00618644,-1.56113e-36
-0.0366,18.7371,0.00817075,0
-0.03355,19.0162,0.00981277,5.50028e-37
-0.0305,19.1985,0.0116522,5.45096e-37
-0.02745,19.235,0.0134883,0
-0.0244,19.2266,0.0155274,0
-0.02135,19.1921,0.0177579,-1.19729e-35
-0.0183,19.1164,0.0201874,-1.1969e-35
-0.01525,19.072,0.0221511,0
-0.0122,19.0302,0.0212575,0
-0.00915,19.0213,0.0159685,0
-0.0061,18.9825,0.0122433,0
-0.00305,18.9747,0.0107546,0
-8.27181e-25,18.5922,0.00763342,0
0.00305,18.2603,0.0142974,0
0.0061,18.5867,0.00827953,0
0.00915,18.9786,-0.0154224,0
0.0122,19.057,-0.0110448,0
0.01525,19.0612,-0.00190408,4.67063e-33
0.0183,19.0692,-0.00540891,4.77074e-33
0.02135,19.0912,-0.00707618,1.00102e-34
0.0244,19.1298,-0.0133655,0
0.02745,19.199,-0.0169811,1.04916e-33
0.0305,19.2323,-0.017665,1.04916e-33
0.03355,19.22,-0.0168434,0
0.0366,19.1525,-0.0144297,0
0.03965,18.9477,-0.0122387,0
0.0427,18.5676,-0.0105229,0
0.04575,17.9952,-0.00869043,0
0.0488,17.2263,-0.00707174,0
0.05185,16.2743,-0.00533405,0
0.0549,15.1666,-0.00371825,0
0.05795,13.9418,-0.00231282,0
0.061,12.6428,-0.00110212,0
0.06405,11.3133,-0.00016282,1.0744e-36
0.0671,9.99502,0.000542747,1.07182e-36
0.07015,8.72319,0.000988515,0
0.0732,7.52556,0.00122709,0
0.07625,6.42197,0.00133571,0
0.0793,5.42451,0.00136482,0
0.08235,4.53847,0.0013185,0
0.0854,3.76355,0.00121553,0
0.08845,3.09522,0.00109436,0
0.0915,2.52602,0.000966586,0
0.09455,2.04674,0.000834411,0
0.0976,1.64732,0.000707193,0
0.10065,1.31756,0.000590447,0
0.1037,1.04763,0.00048678,0
0.10675,0.828413,0.000396764,0
0.1098,0.651649,0.000319963,0
0.11285,0.510058,0.000255641,0
0.1159,0.397326,0.000202587,0
0.11895,0.308066,0.000159406,0
0.122,0.237738,0.000124618,0
0.12505,0.182562,9.68612e-05,-2.23455e-38
0.1281,0.139415,7.49756e-05,-1.98166e-38
0.13115,0.105741,5.78802e-05,-1.72844e-38
0.1342,0.0794618,4.46855e-05,-1.4756e-38
0.13725,0.0588638,3.46541e-05,0
0.1403,0.0426494,2.71816e-05,0
0.14335,0.0294405,2.17876e-05,0
0.1464,0.0192521,1.81637e-05,0
0.14945,0.00846489,1.59351e-05,0
0.152,0.00288974,1.5233e-05,0
