x,U_0,U_1,U_2
-0.152,-5.86971e-06,-8.10965e-06,0
-0.14945,-4.11334e-06,-8.34317e-06,0
-0.1464,2.50395e-06,-9.07112e-06,0
-0.14335,2.43436e-05,-1.07236e-05,0
-0.1403,7.25991e-05,-1.17466e-05,0
-0.13725,0.000180272,-8.00056e-06,0
-0.1342,0.000403212,-1.08722e-05,0
-0.13115,0.000796136,-2.37982e-05,0
-0.1281,0.00167564,-2.09832e-05,0
-0.12505,0.00300762,-2.11906e-05,0
-0.122,0.00560817,1.34882e-05,0
-0.11895,0.0104567,0.000125505,0
-0.1159,0.0197319,1.65256e-05,0
-0.11285,0.0346677,-5.37893e-05,5.41014e-33
-0.1098,0.0579099,0.000366154,5.41014e-33
-0.10675,0.0968512,0.000425526,0
-0.1037,0.160296,-0.000396469,0
-0.10065,0.276653,-0.00173097,0
-0.0976,0.457785,-0.00278488,0
-0.09455,0.740705,-0.000723451,0
-0.0915,1.13541,0.00377328,0
-0.08845,1.71835,0.00666369,0
-0.0854,2.46108,0.00965082,0
-0.08235,3.31412,-0.0171945,0
-0.0793,4.55249,-0.0843758,0
-0.07625,5.90174,-0.15667,0
-0.0732,7.32641,-0.195718,0
-0.07015,8.77587,-0.191309,0
-0.0671,10.302,-0.180137,0
-0.06405,11.871,-0.158718,0
-0.061,13.1755,-0.107066,0
-0.05795,14.3025,-0.0587596,-1.65642e-33
-0.0549,15.1376,-0.0538257,-1.65642e-33
-0.05185,15.7758,-0.0983888,0
-0.0488,16.1701,-0.126565,0
-0.04575,16.3378,-0.0646774,0
-0.0427,16.3803,0.00170796,-1.01676e-32
-0.03965,16.3592,0.0601609,-1.01676e-32
-0.0366,16.3297,0.115475,0
-0.03355,16.2891,0.118328,-1.25867e-32
-0.0305,16.2557,0.110925,-1.25867e-32
-0.02745,16.2332,0.0998378,0
-0.0244,16.226,0.0851192,0
-0.02135,16.2535,0.0716127,-8.65973e-35
-0.0183,16.2945,0.0698537,-8.65956e-35
-0.01525,16.3345,0.0636583,0
-0.0122,16.3712,0.0385259,0
-0.00915,16.3819,0.00883802,0
-0.0061,16.3801,-0.0558352,0
-0.00305,16.3769,-0.123281,0
-8.27181e-25,16.3795,-0.152125,0
0.00305,16.3862,-0.16461,0
0.0061,16.3937,-0.165608,0
0.00915,16.4107,-0.1415,0
0.0122,16.4331,-0.0920116,0
0.01525,16.4642,-0.037089,-1.49968e-33
0.0183,16.5055,0.0168662,-2.06765e-33
0.02135,16.537,0.0568044,-5.67967e-34
0.0244,16.5636,0.0733034,0
0.02745,16.5905,0.0701829,-8.50275e-33
0.0305,16.6217,0.0600503,-8.50275e-33
0.03355,16.6705,0.0453144,0
0.0366,16.7268,0.0413056,0
0.03965,16.7698,0.0545803,0
0.0427,16.7673,0.0619962,0
0.04575,16.7081,0.036869,0
0.0488,16.6094,-0.0212771,0
0.05185,16.4909,-0.0783884,0
0.0549,16.331,-0.0880134,0
0.05795,15.9169,-0.020409,0
0.061,15.2121,0.125054,0
0.06405,14.3262,0.278131,-4.5594e-33
0.0671,13.1053,0.31645,-4.5594e-33
0.07015,11.5347,0.183658,0
0.0732,9.87728,-0.0117414,0
0.07625,8.1266,-0.109703,0
0.0793,6.21126,-0.0702783,0
0.08235,4.77766,0.0044315,0
0.0854,3.49879,0.0106952,0
0.08845,2.26397,-0.0132488,0
0.0915,1.51544,-0.0142315,0
0.09455,0.964858,-0.00047369,0
0.0976,0.611374,0.00742871,0
0.10065,0.384278,0.00702003,0
0.1037,0.232822,0.00141718,0
0.10675,0.141285,-0.00300432,0
0.1098,0.0852292,-0.00208565,0
0.11285,0.046458,-0.000840405,0
0.1159,0.0260002,-6.76502e-05,0
0.11895,0.0141845,0.00010406,0
0.122,0.00757965,0.000110038,0
0.12505,0.00379376,-2.66946e-06,2.89387e-33
0.1281,0.00197014,-2.1388e-05,2.89387e-33
0.13115,0.00102305,-1.83113e-05,-2.50458e-33
0.1342,0.000549688,-3.08518e-06,-2.50458e-33
0.13725,0.000294471,-5.56717e-08,0
0.1403,0.000168153,-1.87727e-06,0
0.14335,8.37446e-05,-1.11081e-07,0
0.1464,3.82107e-05,1.39741e-07,0
0.14945,1.3349e-05,-2.03273e-07,0
0.152,4.91514e-06,-1.89028e-07,0
