x,p,T,maxKappa,minKappa
-0.152,68970,289,0.163934,0.146693
-0.14945,68970,289,1,0.894825
-0.1464,68970,289,1,0.894825
-0.14335,68970,289,1,0.894825
-0.1403,68970,289,1,0.894825
-0.13725,68970,289,1,0.894825
-0.1342,68969.9,289,1,0.894825
-0.13115,68969.8,289,1,0.894825
-0.1281,68969.5,289,1,0.894825
-0.12505,68969.1,289,1,0.894826
-0.122,68968.3,288.999,1,0.894826
-0.11895,68966.8,288.999,1,0.894826
-0.1159,68964.4,288.997,1,0.894828
-0.11285,68960.3,288.994,1,0.894831
-0.1098,68953.7,288.99,1,0.894837
-0.10675,68942.5,288.982,1,0.894845
-0.1037,68922.7,288.969,1,0.89486
-0.10065,68891.2,288.951,1,0.894884
-0.0976,68837.5,288.913,1,0.894922
-0.09455,68758,288.853,1,0.894995
-0.0915,68645,288.766,1,0.895106
-0.08845,68489.8,288.636,1,0.895271
-0.0854,68287.1,288.455,1,0.895503
-0.08235,67990.8,288.177,1,0.89585
-0.0793,67623.4,287.816,1,0.89635
-0.07625,67242,287.383,1,0.896975
-0.0732,66822.4,286.894,1,0.897696
-0.07015,66335.2,286.332,1,0.898522
-0.0671,65818.7,285.733,1,0.899437
-0.06405,65308.6,285.076,1,0.900437
-0.061,64852.3,284.431,1,0.901496
-0.05795,64489.6,283.911,1,0.902446
-0.0549,64237,283.51,1,0.903183
-0.05185,64098,283.26,1,0.903685
-0.0488,64014.7,283.075,1,0.904007
-0.04575,63951.8,282.908,1,0.904285
-0.0427,63904.7,282.779,1,0.904532
-0.03965,63871.3,282.711,1,0.904687
-0.0366,63844.2,282.676,1,0.904758
-0.03355,63819.9,282.653,1,0.904802
-0.0305,63802.4,282.642,1,0.904827
-0.02745,63791.7,282.631,1,0.904841
-0.0244,63784.6,282.615,1,0.904865
-0.02135,63781.9,282.61,1,0.904878
-0.0183,63784.8,282.624,1,0.904842
-0.01525,63792.1,282.672,1,0.904733
-0.0122,63801.5,282.78,1,0.904493
-0.00915,63811.4,283.018,1,0.903966
-0.0061,63822,283.517,1,0.902896
-0.00305,63835.5,284.454,1,0.900977
-8.27181e-25,63848.7,285.994,1,0.898038
0.00305,63856.7,288.125,1,0.894332
0.0061,63859.2,290.547,1,0.890578
0.00915,63856,292.762,1,0.887578
0.0122,63847.5,294.36,1,0.885743
0.01525,63835.8,295.235,1,0.884942
0.0183,63821.9,295.57,1,0.884727
0.02135,63808.1,295.646,1,0.884701
0.0244,63797.5,295.646,1,0.884702
0.02745,63787.8,295.621,1,0.884721
0.0305,63775.6,295.586,1,0.884772
0.03355,63758.7,295.556,1,0.884824
0.0366,63734.9,295.522,1,0.884871
0.03965,63711.8,295.491,1,0.884919
0.0427,63691.4,295.456,1,0.884965
0.04575,63675,295.412,1,0.885024
0.0488,63661,295.369,1,0.885088
0.05185,63631.7,295.304,1,0.885158
0.0549,63564.4,295.139,1,0.885306
0.05795,63453.8,294.865,1,0.885633
0.061,63274.2,294.518,1,0.886101
0.06405,62978.3,294.003,1,0.886727
0.0671,62568.7,293.327,1,0.887641
0.07015,62059.8,292.583,1,0.888755
0.0732,61535.7,291.859,1,0.889898
0.07625,61054.7,291.209,1,0.89096
0.0793,60580,290.643,1,0.891892
0.08235,60155.4,290.166,1,0.892694
0.0854,59825.6,289.787,1,0.89336
0.08845,59562.9,289.523,1,0.893848
0.0915,59355.4,289.33,1,0.894193
0.09455,59214.9,289.204,1,0.894435
0.0976,59126.1,289.129,1,0.894581
0.10065,59067.4,289.078,1,0.894672
0.1037,59027.8,289.044,1,0.894736
0.10675,59002.2,289.021,1,0.894779
0.1098,58989.1,289.013,1,0.8948
0.11285,58981.1,289.007,1,0.89481
0.1159,58976.3,289.004,1,0.894817
0.11895,58973.4,289.002,1,0.894821
0.122,58971.9,289.001,1,0.894823
0.12505,58971,289,1,0.894823
0.1281,58970.5,289,1,0.894824
0.13115,58970.2,289,1,0.894824
0.1342,58970.2,289,1,0.894825
0.13725,58970.1,289,1,0.894825
0.1403,58970,289,1,0.894825
0.14335,58970,289,1,0.894825
0.1464,58970,289,1,0.894825
0.14945,58970,289,1,0.894825
0.152,58970,289,0.163934,0.146693
