x,U_0,U_1,U_2
-0.152,0.00327474,-0.000267926,0
-0.14945,0.0082332,-0.000281275,0
-0.1464,0.0181436,-0.000150329,0
-0.14335,0.0283881,-0.000314661,0
-0.1403,0.0399825,-0.000896398,0
-0.13725,0.0561553,-0.00120693,0
-0.1342,0.0782396,-0.00122503,0
-0.13115,0.103779,-0.000576734,0
-0.1281,0.13552,-0.000957112,0
-0.12505,0.181811,-0.00449471,0
-0.122,0.235085,-0.0067039,0
-0.11895,0.305195,-0.00505609,0
-0.1159,0.391206,-0.00583928,0
-0.11285,0.507459,-0.0135622,1.51025e-32
-0.1098,0.641322,-0.0143312,1.51025e-32
-0.10675,0.822705,-0.00876088,0
-0.1037,1.0637,-0.00436092,0
-0.10065,1.34665,0.00200954,0
-0.0976,1.70112,0.00590992,0
-0.09455,2.10402,0.0184167,0
-0.0915,2.61452,0.0057775,0
-0.08845,3.18682,-0.0316588,0
-0.0854,3.85326,-0.027345,0
-0.08235,4.50396,-0.0159037,0
-0.0793,5.34628,-0.0289548,0
-0.07625,6.28945,-0.0179333,0
-0.0732,7.27717,0.0599383,0
-0.07015,8.42367,0.0769942,0
-0.0671,9.59127,-0.0123726,0
-0.06405,10.7854,-0.0484261,0
-0.061,12.1497,0.0516444,0
-0.05795,13.3589,0.128426,-1.16745e-32
-0.0549,14.373,0.0371446,-1.16745e-32
-0.05185,15.5869,0.0631167,0
-0.0488,16.2915,0.185045,0
-0.04575,16.7378,0.327131,0
-0.0427,17.0666,0.491229,-3.42323e-33
-0.03965,17.1453,0.571621,-3.42323e-33
-0.0366,17.1466,0.570232,0
-0.03355,16.9858,0.47533,4.12917e-33
-0.0305,16.8262,0.357796,4.12917e-33
-0.02745,16.6723,0.242307,0
-0.0244,16.5684,0.178941,0
-0.02135,16.4748,0.122711,-1.09603e-32
-0.0183,16.3466,0.0940627,-1.09603e-32
-0.01525,16.2298,0.159669,0
-0.0122,16.1283,0.17686,0
-0.00915,16.058,0.12407,0
-0.0061,16.0561,0.14244,0
-0.00305,16.1154,0.0999531,0
-8.27181e-25,16.1303,-0.0360303,0
0.00305,16.0499,-0.129158,0
0.0061,16.0239,-0.136904,0
0.00915,16.1325,-0.117563,0
0.0122,16.2489,-0.0671396,0
0.01525,16.3099,0.0531476,7.1074e-33
0.0183,16.3531,0.108888,7.66699e-33
0.02135,16.3889,0.118408,5.59577e-34
0.0244,16.4374,0.122498,0
0.02745,16.5156,0.0599366,-2.19032e-33
0.0305,16.5937,0.0144142,-2.19032e-33
0.03355,16.6758,0.00724358,0
0.0366,16.7639,-0.0340515,0
0.03965,16.8384,-0.0733113,0
0.0427,16.8922,-0.228757,0
0.04575,16.8557,-0.457733,0
0.0488,16.7478,-0.524186,0
0.05185,16.4281,-0.470901,0
0.0549,16.0067,-0.440328,0
0.05795,15.3009,-0.422257,0
0.061,14.3925,-0.3701,0
0.06405,13.3745,-0.286508,5.71556e-34
0.0671,12.2303,-0.207648,5.71554e-34
0.07015,11.0293,-0.149649,0
0.0732,9.8009,-0.080584,0
0.07625,8.59287,0.0188551,0
0.0793,7.31627,0.119847,0
0.08235,6.11596,0.114539,0
0.0854,5.08877,0.0369216,0
0.08845,4.25673,-0.0328031,0
0.0915,3.51393,-0.0569217,0
0.09455,2.86999,-0.0280073,0
0.0976,2.30494,-0.0194104,0
0.10065,1.84851,-0.0262975,0
0.1037,1.45816,-0.0269448,0
0.10675,1.15404,-0.0278383,0
0.1098,0.898867,-0.0259005,0
0.11285,0.696374,-0.0235427,0
0.1159,0.541412,-0.0212526,0
0.11895,0.413233,-0.0185996,0
0.122,0.317137,-0.0144593,0
0.12505,0.246466,-0.00961115,-4.07681e-35
0.1281,0.185299,-0.00795057,-4.0766e-35
0.13115,0.138653,-0.00772624,-7.63251e-33
0.1342,0.10337,-0.00519808,-7.63251e-33
0.13725,0.072158,-0.00300417,0
0.1403,0.053681,-0.00141714,0
0.14335,0.0364541,-0.000290753,0
0.1464,0.0243149,-0.000629227,0
0.14945,0.0106923,-0.000576081,0
0.152,0.00410485,-0.000386435,0
