x,U_0,U_1,U_2
-0.152,-4.16378e-12,6.3413e-14,0
-0.14945,-3.12521e-12,3.86826e-13,0
-0.1464,-1.67573e-12,8.52467e-13,0
-0.14335,-1.49473e-12,8.8093e-13,0
-0.1403,-1.31664e-12,1.53273e-13,0
-0.13725,-1.14732e-12,1.19699e-13,0
-0.1342,6.05773e-13,5.36437e-13,0
-0.13115,-9.1231e-13,6.26941e-13,0
-0.1281,-1.25535e-13,2.79532e-13,0
-0.12505,1.77645e-12,8.71438e-13,0
-0.122,1.05097e-13,2.03629e-13,0
-0.11895,-1.09481e-13,8.78738e-13,0
-0.1159,-1.00281e-12,4.51781e-13,0
-0.11285,-5.608e-13,-1.24049e-14,1.75598e-38
-0.1098,3.51791e-13,-3.42297e-13,1.73575e-38
-0.10675,1.1622e-12,-6.58321e-13,0
-0.1037,1.3546e-12,1.29913e-13,0
-0.10065,1.24073e-13,-2.86099e-13,0
-0.0976,2.76759e-12,-1.27723e-13,0
-0.09455,1.77203e-10,-1.53269e-14,0
-0.0915,4.04317e-09,2.87557e-13,0
-0.08845,9.95954e-08,-1.19936e-11,0
-0.0854,2.44131e-06,-2.63599e-10,0
-0.08235,6.04933e-05,-6.28523e-09,0
-0.0793,0.00156559,-1.49824e-07,0
-0.07625,0.040861,-3.13473e-06,0
-0.0732,0.634364,-4.0515e-05,0
-0.07015,3.58535,-0.000201898,0
-0.0671,8.70601,-0.000409801,0
-0.06405,12.971,-0.000458457,0
-0.061,15.4685,-0.000337696,0
-0.05795,17.0252,-0.000153996,-1.13866e-38
-0.0549,17.9719,7.14503e-06,-1.15844e-38
-0.05185,18.5039,9.91747e-05,0
-0.0488,18.7759,0.000121895,0
-0.04575,18.9022,0.000100439,0
-0.0427,18.9553,6.15844e-05,-1.62674e-37
-0.03965,18.9749,2.08473e-05,-1.62476e-37
-0.0366,18.9817,2.39946e-06,0
-0.03355,18.984,-1.9649e-05,3.11578e-37
-0.0305,18.9836,-3.26136e-05,3.11388e-37
-0.02745,18.9829,-5.53947e-05,0
-0.0244,18.9824,-8.7576e-05,0
-0.02135,18.982,-8.37713e-05,3.5389e-35
-0.0183,18.9819,-7.57285e-05,3.53892e-35
-0.01525,18.982,-6.11961e-05,0
-0.0122,18.9819,-3.85817e-05,0
-0.00915,18.9814,5.69008e-06,0
-0.0061,18.9806,6.84602e-05,0
-0.00305,18.9792,0.00013465,0
-8.27181e-25,18.9777,0.000191861,0
0.00305,18.977,0.000235789,0
0.0061,18.9772,0.000267335,0
0.00915,18.9779,0.00026922,0
0.0122,18.9788,0.000253935,0
0.01525,18.9793,0.000226741,7.14551e-36
0.0183,18.9792,0.000202413,2.40001e-35
0.02135,18.9789,0.000180524,1.68543e-35
0.0244,18.9785,0.00015048,0
0.02745,18.9781,0.000113326,5.17079e-36
0.0305,18.9773,7.16727e-05,5.17089e-36
0.03355,18.976,4.33557e-05,0
0.0366,18.9751,2.06989e-05,0
0.03965,18.9744,5.43883e-08,0
0.0427,18.9739,-2.88109e-05,0
0.04575,18.9703,-5.54628e-05,0
0.0488,18.9568,-7.10365e-05,0
0.05185,18.919,-8.00158e-05,0
0.0549,18.8223,-7.32991e-05,0
0.05795,18.5955,-3.75701e-05,0
0.061,18.1001,4.05099e-05,0
0.06405,17.0828,0.000148553,2.96038e-39
0.0671,15.0651,0.000240349,2.85772e-39
0.07015,10.8447,0.000244927,0
0.0732,4.81668,0.000134521,0
0.07625,0.886936,2.87315e-05,0
0.0793,0.0531116,2.11119e-06,0
0.08235,0.00178625,9.33123e-08,0
0.0854,6.26021e-05,3.68394e-09,0
0.08845,2.31513e-06,1.40152e-10,0
0.0915,8.66185e-08,5.20491e-12,0
0.09455,3.24158e-09,-1.28981e-12,0
0.0976,1.19929e-10,-5.42048e-14,0
0.10065,3.98348e-12,-1.93344e-13,0
0.1037,-5.1677e-13,4.51989e-13,0
0.10675,-4.26323e-13,7.04223e-14,0
0.1098,2.33555e-13,1.28554e-12,0
0.11285,-8.15535e-13,7.38376e-14,0
0.1159,-9.4597e-13,4.52415e-13,0
0.11895,-7.33589e-13,1.06915e-12,0
0.122,3.98786e-13,6.63258e-13,0
0.12505,-3.32226e-13,6.51735e-13,-8.93403e-40
0.1281,-5.50751e-13,9.64158e-13,-7.92295e-40
0.13115,4.27555e-15,1.69315e-12,-6.91186e-40
0.1342,-1.65545e-14,1.72729e-12,-5.90077e-40
0.13725,2.44794e-13,2.6923e-12,0
0.1403,-7.39735e-13,2.64962e-12,0
0.14335,-6.02475e-13,4.20619e-12,0
0.1464,1.06378e-12,4.91383e-12,0
0.14945,1.48684e-12,6.86776e-12,0
0.152,6.83371e-13,9.23682e-12,0
