x,p,T,maxKappa,minKappa
-0.152,68970,289,3.83158e-14,1.55723e-14
-0.14945,68970,289,2.33727e-13,9.49909e-14
-0.1464,68970,289,2.18708e-13,5.08008e-14
-0.14335,68970,289,2.24391e-13,2.12023e-14
-0.1403,68970,289,1.37971e-13,8.86402e-15
-0.13725,68970,289,1.11468e-13,1.35484e-14
-0.1342,68970,289,1.06012e-13,9.98493e-15
-0.13115,68970,289,1.3522e-13,2.32252e-14
-0.1281,68970,289,1.68809e-13,2.78502e-14
-0.12505,68970,289,2.47378e-13,1.23271e-14
-0.122,68970,289,2.43826e-13,1.2149e-14
-0.11895,68970,289,2.07606e-13,1.21491e-14
-0.1159,68970,289,2.96832e-13,1.18706e-14
-0.11285,68970,289,3.28635e-13,1.73493e-14
-0.1098,68970,289,2.54316e-13,1.4094e-14
-0.10675,68970,289,2.37531e-13,8.98278e-15
-0.1037,68970,289,2.19973e-13,1.44615e-14
-0.10065,68970,289,1.39582e-13,2.80692e-14
-0.0976,68970,289,1.53611e-12,4.9587e-14
-0.09455,68970,289,3.97619e-11,8.70993e-14
-0.0915,68970,289,9.68239e-10,2.36758e-13
-0.08845,68970,289,2.368e-08,1.06807e-12
-0.0854,68970,289,5.78003e-07,2.59711e-11
-0.08235,68970,289,1.40327e-05,6.2006e-10
-0.0793,68969.4,289,0.000330688,1.4928e-08
-0.07625,68957.6,288.99,0.00665196,3.12697e-07
-0.0732,68801,288.84,0.0733503,3.97344e-06
-0.07015,68028.3,287.979,0.288582,1.9415e-05
-0.0671,66642.1,286.313,0.557844,4.04439e-05
-0.06405,65436.9,284.793,0.735402,4.3464e-05
-0.061,64721.3,283.862,0.836605,2.88293e-05
-0.05795,64287.8,283.285,0.897581,1.16913e-05
-0.0549,64028.5,282.939,0.932425,4.24192e-06
-0.05185,63883.7,282.744,0.95065,6.69452e-06
-0.0488,63809.9,282.644,0.959302,7.61636e-06
-0.04575,63775.8,282.597,0.962996,4.86913e-06
-0.0427,63761.4,282.575,0.964417,2.10656e-06
-0.03965,63755.8,282.566,0.964926,2.31745e-06
-0.0366,63753.8,282.565,0.965098,2.25167e-06
-0.03355,63753.1,282.567,0.965138,3.93813e-06
-0.0305,63752.8,282.57,0.965126,5.10008e-06
-0.02745,63752.6,282.571,0.965069,5.97905e-06
-0.0244,63752.7,282.565,0.964989,7.34104e-06
-0.02135,63752.7,282.55,0.964974,6.06328e-06
-0.0183,63752.3,282.529,0.965063,6.04253e-06
-0.01525,63751.8,282.515,0.965214,7.43292e-06
-0.0122,63751.4,282.525,0.965344,6.4502e-06
-0.00915,63751.1,282.62,0.965391,2.8333e-06
-0.0061,63750.9,282.982,0.9653,5.5169e-06
-0.00305,63750.6,283.924,0.964556,1.19584e-05
-8.27181e-25,63750.1,285.72,0.961947,1.35638e-05
0.00305,63749.6,288.293,0.956234,9.05511e-06
0.0061,63749.1,291.079,0.947528,3.90849e-06
0.00915,63748.7,293.354,0.937988,6.96126e-06
0.0122,63748.4,294.735,0.930399,1.72396e-05
0.01525,63747.9,295.343,0.926042,2.21358e-05
0.0183,63747.4,295.526,0.924242,2.02696e-05
0.02135,63747,295.557,0.923667,1.48095e-05
0.0244,63746.8,295.553,0.923486,1.0146e-05
0.02745,63746.4,295.537,0.92347,9.64533e-06
0.0305,63745.8,295.517,0.923517,8.44143e-06
0.03355,63745.2,295.504,0.923533,7.22559e-06
0.0366,63744.9,295.5,0.923534,5.30402e-06
0.03965,63744.8,295.502,0.923529,3.0937e-06
0.0427,63744.3,295.504,0.923525,3.52173e-06
0.04575,63743.1,295.505,0.923457,4.41602e-06
0.0488,63739.6,295.5,0.92315,4.80214e-06
0.05185,63729.5,295.484,0.922259,6.04625e-06
0.0549,63703.9,295.445,0.919846,5.11802e-06
0.05795,63644.1,295.357,0.913744,3.28207e-06
0.061,63513.1,295.169,0.899509,3.44752e-06
0.06405,63241,294.775,0.868547,9.92141e-06
0.0671,62691.3,293.992,0.803553,2.02798e-05
0.07015,61573.2,292.434,0.659028,2.23031e-05
0.0732,60087.3,290.411,0.376043,1.25137e-05
0.07625,59174.7,289.226,0.105799,2.82834e-06
0.0793,58983.9,289.013,0.00937927,2.17873e-07
0.08235,58970.6,289,0.000423606,9.60608e-09
0.0854,58970,289,1.63831e-05,3.77463e-10
0.08845,58970,289,6.17626e-07,1.38527e-11
0.0915,58970,289,2.31893e-08,3.71449e-13
0.09455,58970,289,8.69684e-10,4.13295e-13
0.0976,58970,289,3.25289e-11,1.27444e-13
0.10065,58970,289,1.20032e-12,4.47851e-14
0.1037,58970,289,1.29155e-13,1.38141e-14
0.10675,58970,289,1.91149e-13,2.56312e-14
0.1098,58970,289,2.30412e-13,2.16264e-14
0.11285,58970,289,2.45394e-13,1.54855e-14
0.1159,58970,289,2.66059e-13,2.29613e-14
0.11895,58970,289,2.1698e-13,2.34844e-14
0.122,58970,289,2.21113e-13,2.85573e-14
0.12505,58970,289,1.7875e-13,3.15636e-14
0.1281,58970,289,1.82367e-13,2.38209e-14
0.13115,58970,289,2.07681e-13,1.70875e-14
0.1342,58970,289,1.80817e-13,1.33496e-14
0.13725,58970,289,2.75358e-13,1.68205e-14
0.1403,58970,289,2.73808e-13,1.33496e-14
0.14335,58970,289,3.90048e-13,1.36166e-14
0.1464,58970,289,5.01121e-13,1.38836e-14
0.14945,58970,289,6.63856e-13,2.88351e-14
0.152,58970,289,1.08829e-13,4.72707e-15
