x,U_0,U_1,U_2
-0.152,-7.71838e-07,-2.46199e-06,0
-0.14945,-1.1305e-06,-2.44707e-06,0
-0.1464,-1.7065e-06,-2.45721e-06,0
-0.14335,-2.09874e-06,-2.4449e-06,0
-0.1403,-2.4258e-06,-2.50037e-06,0
-0.13725,-2.98675e-06,-3.04239e-06,0
-0.1342,-4.31682e-06,-3.62405e-06,0
-0.13115,-6.22402e-06,-4.04313e-06,0
-0.1281,-8.98767e-06,-5.22257e-06,0
-0.12505,-1.19503e-05,-7.07816e-06,0
-0.122,-1.45239e-05,-9.29931e-06,0
-0.11895,-1.59431e-05,-1.21008e-05,0
-0.1159,-1.59173e-05,-1.51816e-05,0
-0.11285,-1.41977e-05,-1.77508e-05,-1.65e-32
-0.1098,-8.16729e-06,-2.08303e-05,-1.65e-32
-0.10675,2.95852e-06,-2.30165e-05,0
-0.1037,3.91175e-05,-2.40438e-05,0
-0.10065,0.000101792,-2.75796e-05,0
-0.0976,0.000245094,-3.35757e-05,0
-0.09455,0.00058852,-4.91262e-05,0
-0.0915,0.00135776,-8.0173e-05,0
-0.08845,0.00275263,-0.000129579,0
-0.0854,0.00575199,-0.000303639,0
-0.08235,0.0102794,-0.000553457,0
-0.0793,0.0186098,-0.000914636,0
-0.07625,0.0371484,-0.00229163,0
-0.0732,0.0709301,-0.00456731,0
-0.07015,0.123724,-0.011197,0
-0.0671,0.220248,-0.0171881,0
-0.06405,0.369322,-0.0224374,0
-0.061,0.642523,-0.0393042,0
-0.05795,1.06941,-0.0642676,1.06818e-32
-0.0549,1.7492,-0.0743909,1.06818e-32
-0.05185,2.75738,-0.0771708,0
-0.0488,4.1559,-0.0820719,0
-0.04575,5.9116,-0.0701236,0
-0.0427,7.87414,-0.0483423,6.1284e-33
-0.03965,10.0463,-0.074409,6.12841e-33
-0.0366,12.101,-0.0497554,0
-0.03355,13.7139,0.0567692,-4.62841e-33
-0.0305,14.792,0.122069,-4.62841e-33
-0.02745,15.4367,0.135451,0
-0.0244,15.7701,0.120056,0
-0.02135,15.9063,0.12638,-1.84721e-32
-0.0183,15.9925,0.140251,-1.84721e-32
-0.01525,16.0603,0.140768,0
-0.0122,16.1361,0.155625,0
-0.00915,16.1831,0.156406,0
-0.0061,16.2029,0.0585342,0
-0.00305,16.2257,-0.0756584,0
-8.27181e-25,16.2915,-0.170052,0
0.00305,16.3832,-0.206253,0
0.0061,16.4317,-0.178512,0
0.00915,16.4494,-0.129916,0
0.0122,16.4731,-0.0725212,0
0.01525,16.4928,0.00746388,-5.73879e-34
0.0183,16.4887,0.0815479,3.30988e-33
0.02135,16.4521,0.107181,3.88376e-33
0.0244,16.3741,0.102105,0
0.02745,16.2019,0.0887999,-3.7264e-33
0.0305,15.8446,0.0541264,-3.7264e-33
0.03355,15.1336,0.0122912,0
0.0366,13.9175,0.0186542,0
0.03965,12.1814,0.0763208,0
0.0427,9.9835,0.136914,0
0.04575,7.7036,0.150842,0
0.0488,5.60357,0.107652,0
0.05185,3.83075,0.0406021,0
0.0549,2.53186,0.00351105,0
0.05795,1.57507,-0.0055905,0
0.061,0.931041,-0.00549693,0
0.06405,0.537207,-0.00295357,-2.96577e-34
0.0671,0.293732,-0.00135516,-2.96578e-34
0.07015,0.157167,-3.52906e-06,0
0.0732,0.0829937,0.000101523,0
0.07625,0.0440261,0.000198995,0
0.0793,0.0229051,0.000290095,0
0.08235,0.0112193,5.46679e-05,0
0.0854,0.00538838,-7.29799e-05,0
0.08845,0.00251705,-7.02093e-05,0
0.0915,0.00119149,-5.44732e-05,0
0.09455,0.000574296,-2.42177e-05,0
0.0976,0.000290157,-1.00818e-05,0
0.10065,0.00013041,-5.03277e-06,0
0.1037,6.11808e-05,-2.75519e-06,0
0.10675,2.78095e-05,-1.60497e-06,0
0.1098,1.27843e-05,-7.85106e-07,0
0.11285,5.2404e-06,-4.51124e-07,0
0.1159,1.35583e-06,-4.70645e-07,0
0.11895,2.52298e-07,-5.44022e-07,0
0.122,-1.96515e-07,-6.08069e-07,0
0.12505,-2.66112e-07,-6.43241e-07,9.07692e-33
0.1281,-2.05831e-07,-7.16142e-07,9.07692e-33
0.13115,-9.30877e-08,-7.94016e-07,5.76272e-33
0.1342,1.19034e-07,-8.52663e-07,5.76272e-33
0.13725,3.55796e-07,-9.0091e-07,0
0.1403,5.11494e-07,-9.00761e-07,0
0.14335,5.74875e-07,-8.33385e-07,0
0.1464,5.2537e-07,-7.2176e-07,0
0.14945,2.478e-07,-6.33817e-07,0
0.152,5.57269e-08,-6.04562e-07,0
