x,p,T,maxKappa,minKappa
-0.152,68970,289,9.40965e-09,8.46669e-12
-0.14945,68970,289,5.73989e-08,5.16468e-11
-0.1464,68970,289,1.22951e-07,8.69851e-11
-0.14335,68970,289,2.42206e-07,1.61323e-10
-0.1403,68970,289,4.65353e-07,3.07653e-10
-0.13725,68970,289,8.82884e-07,5.86852e-10
-0.1342,68969.9,289,1.6589e-06,1.11271e-09
-0.13115,68969.9,289,3.08811e-06,2.0924e-09
-0.1281,68969.8,289,5.69381e-06,3.89868e-09
-0.12505,68969.6,289,1.03933e-05,7.19297e-09
-0.122,68969.3,289,1.8772e-05,1.3132e-08
-0.11895,68968.8,289,3.3528e-05,2.37075e-08
-0.1159,68967.8,288.998,5.91782e-05,4.2291e-08
-0.11285,68966,288.998,0.000103147,7.44826e-08
-0.1098,68963.1,288.996,0.000177399,1.29393e-07
-0.10675,68958.2,288.993,0.00030079,2.21498e-07
-0.1037,68950.2,288.989,0.000502323,3.73197e-07
-0.10065,68937.2,288.98,0.000825391,6.18109e-07
-0.0976,68916.5,288.967,0.0013329,1.00492e-06
-0.09455,68884.2,288.946,0.00211283,1.60119e-06
-0.0915,68835.2,288.911,0.00328316,2.49581e-06
-0.08845,68762.3,288.858,0.00499426,3.79796e-06
-0.0854,68656.9,288.778,0.0074263,5.62921e-06
-0.08235,68509.1,288.66,0.0107782,8.10446e-06
-0.0793,68308,288.492,0.0152455,1.12976e-05
-0.07625,68043.9,288.26,0.0209856,1.5189e-05
-0.0732,67709.9,287.949,0.0280712,1.95956e-05
-0.07015,67304.6,287.549,0.0364391,2.4094e-05
-0.0671,66835,287.056,0.0458434,2.78589e-05
-0.06405,66318.2,286.474,0.0558299,2.75345e-05
-0.061,65782.6,285.823,0.0657492,2.26303e-05
-0.05795,65265.1,285.14,0.0748436,1.3246e-05
-0.0549,64806,284.473,0.0824021,5.63968e-06
-0.05185,64435.6,283.879,0.0879971,1.04535e-05
-0.0488,64171.4,283.404,0.0916279,2.4486e-05
-0.04575,64000.4,283.067,0.0937177,4.53406e-05
-0.0427,63898.3,282.856,0.0949021,6.91572e-05
-0.03965,63842.7,282.739,0.0956076,9.49165e-05
-0.0366,63807.8,282.663,0.0959849,0.000110989
-0.03355,63787,282.621,0.0961822,0.000130976
-0.0305,63776.3,282.6,0.0963369,0.000138679
-0.02745,63770.3,282.585,0.0964429,0.000147917
-0.0244,63765.4,282.574,0.0964788,0.00015772
-0.02135,63761.9,282.566,0.0964899,0.000148261
-0.0183,63760.8,282.563,0.0965076,0.000143805
-0.01525,63760.3,282.559,0.0965215,0.000134799
-0.0122,63759.3,282.554,0.0965329,0.000122024
-0.00915,63757.5,282.547,0.0965631,8.09718e-05
-0.0061,63754.6,282.561,0.0966203,8.94993e-05
-0.00305,63751.4,282.848,0.0966553,9.69066e-05
-8.27181e-25,63748.1,284.395,0.0965922,6.91074e-05
0.00305,63743.4,288.031,0.0959635,3.85241e-05
0.0061,63741.5,292.288,0.0945231,1.21085e-05
0.00915,63738.7,294.771,0.0931473,2.40849e-05
0.0122,63733.4,295.407,0.0925273,2.36293e-05
0.01525,63730.7,295.457,0.0923823,3.71204e-05
0.0183,63728.2,295.455,0.0923341,5.98976e-05
0.02135,63726.1,295.453,0.0923061,6.84345e-05
0.0244,63724.1,295.451,0.0922864,7.40533e-05
0.02745,63722.5,295.449,0.0922607,8.40256e-05
0.0305,63720.2,295.447,0.0922218,0.000100291
0.03355,63715.6,295.441,0.0921946,0.000110245
0.0366,63708.9,295.424,0.0921715,0.000114138
0.03965,63699.7,295.398,0.0920664,0.000107463
0.0427,63681.8,295.364,0.0918222,0.000106693
0.04575,63647.8,295.291,0.0915425,0.000103403
0.0488,63598.6,295.163,0.0910964,8.66333e-05
0.05185,63504,294.932,0.0901571,7.07592e-05
0.0549,63331.1,294.553,0.0883074,4.96299e-05
0.05795,63061.7,294.022,0.0848965,3.08978e-05
0.061,62681.8,293.358,0.0794369,1.50001e-05
0.06405,62207.9,292.617,0.0717909,5.78601e-06
0.0671,61676.1,291.869,0.0623082,7.27705e-06
0.07015,61135.5,291.18,0.051777,1.37756e-05
0.0732,60632,290.592,0.0411853,1.9118e-05
0.07625,60197.4,290.122,0.0314199,2.11575e-05
0.0793,59845.4,289.766,0.0230612,1.8472e-05
0.08235,59575.3,289.509,0.0163447,1.49413e-05
0.0854,59377.1,289.329,0.0112281,1.14242e-05
0.08845,59237.1,289.209,0.00750165,8.34317e-06
0.0915,59141.4,289.129,0.00488919,5.86313e-06
0.09455,59077.8,289.079,0.00311639,3.98665e-06
0.0976,59036.5,289.047,0.00194684,2.63385e-06
0.10065,59010.4,289.028,0.00119411,1.69632e-06
0.1037,58994.1,289.016,0.000720185,1.06783e-06
0.10675,58984.2,289.01,0.000427637,6.58434e-07
0.1098,58978.2,289.005,0.000250271,3.98397e-07
0.11285,58974.7,289.003,0.000144497,2.36896e-07
0.1159,58972.7,289.001,8.23724e-05,1.38481e-07
0.11895,58971.5,289.001,4.63985e-05,7.96282e-08
0.122,58970.8,289,2.58414e-05,4.51596e-08
0.12505,58970.4,289,1.4239e-05,2.52833e-08
0.1281,58970.2,289,7.7667e-06,1.39851e-08
0.13115,58970.2,289,4.19568e-06,7.64849e-09
0.1342,58970.1,289,2.24575e-06,4.13904e-09
0.13725,58970,289,1.19128e-06,2.21851e-09
0.1403,58970,289,6.26024e-07,1.18069e-09
0.14335,58970,289,3.2496e-07,6.27918e-10
0.1464,58970,289,1.64579e-07,3.43233e-10
0.14945,58970,289,7.66961e-08,2.06113e-10
0.152,58970,289,1.25731e-08,3.37891e-11
