x,U_0,U_1,U_2
-0.152,-2.56249e-14,-9.71455e-14,0
-0.14945,-5.05731e-14,-9.33377e-14,0
-0.1464,-6.08712e-14,-6.85812e-14,0
-0.14335,-3.97784e-14,-3.01913e-14,0
-0.1403,-5.05878e-14,-1.1063e-14,0
-0.13725,-3.15812e-14,-4.24964e-16,0
-0.1342,3.18267e-14,-2.04139e-14,0
-0.13115,-9.39398e-15,-6.69417e-14,0
-0.1281,-7.21098e-14,-1.0839e-13,0
-0.12505,-1.09733e-14,-1.18121e-13,0
-0.122,7.59679e-14,-1.28058e-13,0
-0.11895,1.12059e-13,-1.81015e-13,0
-0.1159,5.20054e-14,-2.10136e-13,0
-0.11285,-5.03938e-14,-1.74603e-13,3.87492e-34
-0.1098,-1.89556e-13,-1.25775e-13,3.87492e-34
-0.10675,-2.32371e-13,-1.17283e-13,0
-0.1037,-8.87695e-15,-1.27312e-13,0
-0.10065,9.03564e-13,-9.91654e-14,0
-0.0976,1.35366e-11,-2.02693e-13,0
-0.09455,2.58929e-10,-2.21213e-12,0
-0.0915,4.98698e-09,-3.60946e-11,0
-0.08845,9.58525e-08,-5.78151e-10,0
-0.0854,1.84377e-06,-8.49995e-09,0
-0.08235,3.56611e-05,-1.00507e-07,0
-0.0793,0.000703908,-6.82562e-07,0
-0.07625,0.0141632,1.01057e-05,0
-0.0732,0.23184,0.000731603,0
-0.07015,1.99861,0.0112821,0
-0.0671,7.74191,0.0619027,0
-0.06405,17.5414,0.157728,0
-0.061,29.2532,0.231199,0
-0.05795,41.425,0.258335,-1.0186e-34
-0.0549,53.5493,0.266455,-1.0186e-34
-0.05185,65.633,0.26048,0
-0.0488,77.7125,0.248231,0
-0.04575,89.804,0.233057,0
-0.0427,101.909,0.215162,8.76373e-35
-0.03965,114.018,0.195093,8.76375e-35
-0.0366,126.117,0.172624,0
-0.03355,138.19,0.14802,-8.12884e-35
-0.0305,150.218,0.119775,-8.12886e-35
-0.02745,162.185,0.0968457,0
-0.0244,174.078,0.057632,0
-0.02135,185.895,0.0533994,7.49398e-35
-0.0183,197.644,-0.00777157,7.494e-35
-0.01525,209.337,0.0236158,0
-0.0122,220.962,-0.075282,0
-0.00915,232.267,-0.000680226,0
-0.0061,242.435,-0.132942,0
-0.00305,250.036,-0.205798,0
-8.27181e-25,254.151,0.143661,0
0.00305,255.576,-0.0183512,0
0.0061,256.047,-0.094186,0
0.00915,256.737,0.00662028,0
0.0122,257.487,0.0585537,0
0.01525,257.676,0.10038,-1.18009e-35
0.0183,257.68,0.116901,-1.0875e-36
0.02135,257.737,0.133235,1.07132e-35
0.0244,257.723,0.149481,0
0.02745,257.709,0.170012,-9.08053e-36
0.0305,257.698,0.182938,-9.08046e-36
0.03355,257.703,0.21339,0
0.0366,257.697,0.263546,0
0.03965,257.76,0.302036,0
0.0427,257.957,0.340942,0
0.04575,258.34,0.392647,0
0.0488,258.799,0.4661,0
0.05185,259.08,0.525979,0
0.0549,259.077,0.539588,0
0.05795,258.891,0.470525,0
0.061,258.702,0.331503,0
0.06405,258.606,0.234739,-1.24496e-34
0.0671,258.549,0.189731,-1.24496e-34
0.07015,258.467,0.135292,0
0.0732,258.346,0.0490755,0
0.07625,258.188,-0.0844085,0
0.0793,257.929,-0.268844,0
0.08235,257.403,-0.505498,0
0.0854,255.996,-0.815262,0
0.08845,251.14,-1.21578,0
0.0915,233.412,-1.60469,0
0.09455,178.124,-1.58603,0
0.0976,79.6316,-0.832498,0
0.10065,11.5069,-0.135911,0
0.1037,0.256413,-0.004082,0
0.10675,0.00365147,-9.34134e-05,0
0.1098,7.48478e-05,-2.10821e-06,0
0.11285,1.6181e-06,-4.7304e-08,0
0.1159,3.50729e-08,-1.05703e-09,0
0.11895,7.60432e-10,-2.35443e-11,0
0.122,1.65113e-11,-4.82408e-13,0
0.12505,3.73089e-13,2.31016e-14,-1.60206e-34
0.1281,8.46363e-14,4.41375e-14,-1.60206e-34
0.13115,1.74048e-14,6.62809e-14,-3.46306e-36
0.1342,-3.40013e-14,7.24363e-14,-3.46298e-36
0.13725,-3.00592e-15,3.58905e-14,0
0.1403,2.95681e-14,1.82267e-16,0
0.14335,-2.14201e-14,-3.04469e-14,0
0.1464,-8.84756e-14,-3.44601e-14,0
0.14945,-6.85471e-14,1.11361e-14,0
0.152,-3.43672e-14,3.16214e-14,0
