x,U_0,U_1,U_2
-0.152,5.57341e-13,3.53951e-12,0
-0.14945,1.61311e-12,3.50617e-12,0
-0.1464,4.35091e-12,3.52551e-12,0
-0.14335,1.7874e-11,2.84311e-12,0
-0.1403,8.99135e-11,2.77334e-12,0
-0.13725,4.08024e-10,3.28832e-12,0
-0.1342,1.70519e-09,2.95456e-12,0
-0.13115,6.85945e-09,1.69375e-12,0
-0.1281,2.67056e-08,1.0979e-12,0
-0.12505,1.01332e-07,-2.34656e-13,0
-0.122,3.7258e-07,-1.38205e-12,0
-0.11895,1.33337e-06,-1.44934e-12,0
-0.1159,4.61853e-06,-1.19674e-12,0
-0.11285,1.5533e-05,-9.68955e-13,1.75598e-39
-0.1098,5.04737e-05,-1.48816e-12,1.73575e-39
-0.10675,0.000158795,-1.14083e-12,0
-0.1037,0.00048164,-1.09223e-12,0
-0.10065,0.0014097,-9.84723e-13,0
-0.0976,0.00396672,-1.21916e-12,0
-0.09455,0.010728,-3.49596e-12,0
-0.0915,0.0277884,-8.90465e-12,0
-0.08845,0.068817,-2.02453e-11,0
-0.0854,0.162253,-4.04136e-11,0
-0.08235,0.362491,-7.39072e-11,0
-0.0793,0.757756,-1.17432e-10,0
-0.07625,1.45735,-1.35986e-10,0
-0.0732,2.5667,-3.48287e-11,0
-0.07015,4.16415,3.62251e-10,0
-0.0671,6.26171,1.32818e-09,0
-0.06405,8.77343,3.19836e-09,0
-0.061,11.5155,6.28087e-09,0
-0.05795,14.2509,1.0723e-08,1.36714e-39
-0.0549,16.7746,1.64004e-08,1.34728e-39
-0.05185,18.9684,2.29586e-08,0
-0.0488,20.7017,2.98088e-08,0
-0.04575,21.7089,3.58358e-08,0
-0.0427,21.8049,3.89438e-08,-1.25943e-39
-0.03965,21.2157,3.8486e-08,-1.2397e-39
-0.0366,20.2747,3.48315e-08,0
-0.03355,19.3044,2.74821e-08,1.20411e-39
-0.0305,18.5682,1.75925e-08,1.18431e-39
-0.02745,18.2619,7.66054e-09,0
-0.0244,18.3702,6.53622e-11,0
-0.02135,18.6694,-3.73146e-09,-1.1249e-39
-0.0183,18.9123,-4.63362e-09,-1.10511e-39
-0.01525,19.0879,-3.71129e-09,0
-0.0122,19.1469,-2.70095e-09,0
-0.00915,19.1266,-2.39655e-09,0
-0.0061,19.1277,-2.11311e-09,0
-0.00305,19.0478,-2.02501e-09,0
-8.27181e-25,19.154,-1.79818e-09,0
0.00305,19.1898,-1.90742e-09,0
0.0061,19.1081,-2.14403e-09,0
0.00915,19.038,-1.67776e-09,0
0.0122,18.9946,-1.20154e-09,0
0.01525,19.0498,-1.45867e-09,-4.63607e-40
0.0183,19.0722,-1.55206e-09,3.32642e-44
0.02135,19.0935,-1.31488e-09,4.42959e-40
0.0244,19.0947,-1.44744e-09,0
0.02745,19.103,-2.0947e-09,-4.2246e-40
0.0305,19.1231,-2.77794e-09,-4.12114e-40
0.03355,19.1406,-3.65463e-09,0
0.0366,19.1526,-4.83205e-09,0
0.03965,19.1722,-6.15527e-09,0
0.0427,19.2129,-8.03858e-09,0
0.04575,19.2744,-1.05517e-08,0
0.0488,19.3379,-1.36756e-08,0
0.05185,19.4379,-1.71173e-08,0
0.0549,19.6259,-2.06551e-08,0
0.05795,19.8862,-2.34142e-08,0
0.061,19.9055,-2.3752e-08,0
0.06405,18.3546,-2.06305e-08,2.978e-40
0.0671,14.0142,-1.40606e-08,2.87472e-40
0.07015,8.46363,-7.26577e-09,0
0.0732,4.34267,-3.35129e-09,0
0.07625,2.10933,-1.51864e-09,0
0.0793,0.986795,-6.7046e-10,0
0.08235,0.444438,-2.87265e-10,0
0.0854,0.192064,-1.1874e-10,0
0.08845,0.0796798,-4.85056e-11,0
0.0915,0.031683,-1.95152e-11,0
0.09455,0.0121083,-7.63429e-12,0
0.0976,0.00444314,-3.33622e-12,0
0.10065,0.0015715,-1.96293e-12,0
0.1037,0.000534926,-1.65823e-12,0
0.10675,0.000176032,-1.83941e-12,0
0.1098,5.58679e-05,-2.34317e-12,0
0.11285,1.71894e-05,-2.30928e-12,0
0.1159,5.11004e-06,-2.60182e-12,0
0.11895,1.47641e-06,-3.12773e-12,0
0.122,4.12797e-07,-3.89641e-12,0
0.12505,1.12429e-07,-4.37759e-12,-8.93403e-41
0.1281,2.9675e-08,-4.35775e-12,-7.92295e-41
0.13115,7.64987e-09,-3.53324e-12,-6.91186e-41
0.1342,1.91762e-09,-2.33856e-12,-5.90077e-41
0.13725,4.75159e-10,-1.52669e-12,0
0.1403,1.21642e-10,-9.30913e-13,0
0.14335,3.78419e-11,-1.59618e-12,0
0.1464,1.7005e-11,-2.30331e-12,0
0.14945,1.19135e-11,-2.63063e-12,0
0.152,1.0925e-11,-3.18997e-12,0
