x,p,T,maxKappa,minKappa
-0.152,68970,289,2.33467e-12,5.10317e-13
-0.14945,68970,289,1.42415e-11,3.11294e-12
-0.1464,68970,289,1.17563e-11,2.77745e-12
-0.14335,68970,289,8.08349e-12,3.15369e-12
-0.1403,68970,289,7.41457e-12,1.9751e-12
-0.13725,68970,289,6.88466e-12,1.60543e-12
-0.1342,68970,289,5.02946e-12,1.33468e-12
-0.13115,68970,289,5.35989e-12,1.19162e-12
-0.1281,68970,289,6.17011e-12,6.03365e-13
-0.12505,68970,289,7.18861e-12,2.9747e-13
-0.122,68970,289,6.79359e-12,5.06782e-13
-0.11895,68970,289,5.12686e-12,5.13242e-13
-0.1159,68970,289,5.37422e-12,9.28711e-13
-0.11285,68970,289,7.60633e-12,1.66645e-12
-0.1098,68970,289,5.78372e-12,1.05447e-12
-0.10675,68970,289,5.76604e-12,3.20706e-13
-0.1037,68970,289,7.29712e-12,4.35032e-13
-0.10065,68970,289,8.54277e-12,3.0868e-13
-0.0976,68970,289,9.85908e-12,5.36961e-13
-0.09455,68970,289,1.01064e-11,1.09118e-12
-0.0915,68970,289,1.04775e-11,7.32094e-13
-0.08845,68970,289,8.43677e-12,9.92334e-13
-0.0854,68970,289,7.04094e-12,1.52121e-12
-0.08235,68970,289,4.32881e-12,8.51066e-13
-0.0793,68970,289,4.44363e-12,5.20817e-13
-0.07625,68970,289,7.15576e-12,4.43794e-13
-0.0732,68970,289,6.70523e-12,6.68029e-13
-0.07015,68970,289,5.26881e-11,1.3741e-12
-0.0671,68970,289,2.67089e-08,2.52257e-12
-0.06405,68970,289,1.3299e-05,1.20827e-10
-0.061,68969.6,289,0.00422647,1.83034e-08
-0.05795,68930.3,288.947,0.241057,4.25015e-07
-0.0549,68474.8,288.321,0.736844,1.61063e-06
-0.05185,67285.4,286.85,1,2.48829e-06
-0.0488,65891,285.208,1,3.50089e-06
-0.04575,64883.4,283.984,1,3.99068e-06
-0.0427,64285,283.236,1,1.98067e-06
-0.03965,63970.8,282.837,1,2.51108e-06
-0.0366,63826.9,282.659,1,3.78187e-06
-0.03355,63773.1,282.6,1,1.78637e-06
-0.0305,63753.9,282.587,1,3.23465e-06
-0.02745,63744.6,282.576,1,4.96404e-06
-0.0244,63744.2,282.556,1,3.70515e-06
-0.02135,63747,282.525,1,2.54681e-06
-0.0183,63747.7,282.488,1,1.4817e-06
-0.01525,63746.4,282.46,1,1.08883e-06
-0.0122,63745.4,282.468,1,7.2346e-07
-0.00915,63746,282.592,1,2.5417e-07
-0.0061,63747.2,283.06,1,5.43315e-07
-0.00305,63747.4,284.232,1,1.16536e-06
-8.27181e-25,63746.5,286.353,1,1.69532e-06
0.00305,63745.9,289.188,1,2.31976e-06
0.0061,63746.2,291.995,1,2.6425e-06
0.00915,63746.9,294.039,1,2.83797e-06
0.0122,63746.8,295.119,1,2.91903e-06
0.01525,63745.8,295.515,1,2.27544e-06
0.0183,63745.3,295.608,1,1.41757e-06
0.02135,63746,295.614,1,8.80169e-07
0.0244,63746.3,295.592,1,1.01165e-06
0.02745,63745.4,295.554,1,1.93746e-06
0.0305,63744.2,295.519,1,2.59793e-06
0.03355,63744.4,295.5,1,2.32975e-06
0.0366,63738.8,295.491,1,1.25836e-06
0.03965,63714.7,295.469,1,1.2282e-06
0.0427,63639.1,295.379,1,1.76157e-06
0.04575,63432.1,295.108,1,1.73987e-06
0.0488,62942.9,294.462,1,2.25007e-06
0.05185,61955.6,293.185,1,2.18125e-06
0.0549,60502,291.284,1,3.15061e-06
0.05795,59353.1,289.637,0.667861,2.50972e-06
0.061,58990.1,289.031,0.169603,1.82129e-07
0.06405,58970.2,289,0.00174677,7.08795e-09
0.0671,58970,289,4.20463e-06,4.78442e-11
0.07015,58970,289,7.68721e-09,2.92704e-12
0.0732,58970,289,1.81902e-11,8.97095e-13
0.07625,58970,289,6.92271e-12,4.72577e-13
0.0793,58970,289,6.27906e-12,2.75002e-13
0.08235,58970,289,3.80962e-12,5.83042e-13
0.0854,58970,289,5.06113e-12,8.66052e-13
0.08845,58970,289,5.51918e-12,1.11336e-12
0.0915,58970,289,7.05011e-12,9.02434e-13
0.09455,58970,289,7.32566e-12,6.7816e-13
0.0976,58970,289,1.15413e-11,8.62383e-13
0.10065,58970,289,1.43259e-11,7.92966e-13
0.1037,58970,289,1.3024e-11,6.5146e-13
0.10675,58970,289,1.55812e-11,6.5146e-13
0.1098,58970,289,1.1221e-11,6.3811e-13
0.11285,58970,289,9.91909e-12,5.71363e-13
0.1159,58970,289,1.08387e-11,9.01564e-13
0.11895,58970,289,8.50355e-12,1.28516e-12
0.122,58970,289,7.48132e-12,1.74815e-12
0.12505,58970,289,6.32535e-12,2.40228e-12
0.1281,58970,289,1.04608e-11,1.30705e-12
0.13115,58970,289,1.31925e-11,2.03548e-12
0.1342,58970,289,1.05621e-11,4.43776e-12
0.13725,58970,289,1.45814e-11,5.70996e-12
0.1403,58970,289,1.40251e-11,5.46715e-12
0.14335,58970,289,1.33896e-11,5.2055e-12
0.1464,58970,289,1.80094e-11,5.77237e-12
0.14945,58970,289,1.98899e-11,6.09276e-12
0.152,58970,289,3.26063e-12,9.98812e-13
