x,U_0,U_1,U_2
-0.98,89.6238,-0.0042848,0
-0.94,93.2142,-0.00428467,0
-0.9,96.1059,-0.00428586,0
-0.86,98.914,-0.00428326,-9.91967e-15
-0.82,102.123,-0.00427986,-1.0174e-14
-0.78,105.512,-0.00429433,-1.05105e-14
-0.74,109.121,-0.00429123,0
-0.7,113.008,-0.00425039,0
-0.66,117.193,-0.00430199,-1.15592e-14
-0.62,121.712,-0.0043432,-1.19575e-14
-0.58,126.612,-0.00418187,0
-0.54,131.946,-0.00430639,-1.28398e-14
-0.5,137.778,-0.00442807,0
-0.46,144.185,-0.0040429,0
-0.42,151.265,-0.00443919,-1.44251e-14
-0.38,159.141,-0.00434951,0
-0.34,167.969,-0.00400205,-1.57025e-14
-0.3,177.957,-0.00487254,0
-0.26,189.388,-0.00315873,0
-0.22,202.663,-0.00445376,0
-0.18,218.386,-0.0122952,0
-0.14,237.551,-0.00239339,0
-0.1,261.995,0.125012,0
-0.06,295.775,-0.198715,0
-0.02,350.482,-1.35444,0
0.02,451.386,5.41044,0
0.06,522.232,1.31263,0
0.1,562.842,-7.62811,0
0.14,588.237,-2.83591,0
0.18,609.243,-0.925261,0
0.22,626.518,1.75923,0
0.26,641.847,5.16189,0
0.3,653.954,2.43885,0
0.34,665.642,1.5917,9.29039e-15
0.38,676.105,-0.859808,0
0.42,684.859,-3.40216,7.93022e-15
0.46,697.326,-2.21836,0
0.5,696.592,-1.2824,0
0.54,437.332,6.63605,9.86872e-15
0.58,244.341,5.45457,0
0.62,214.703,-13.7001,1.19898e-14
0.66,205.26,-6.95295,1.11779e-14
0.7,195.726,2.29705,0
0.74,187.16,7.74406,0
0.78,179.796,5.78485,1.01245e-14
0.82,173.841,0.126926,0
0.86,167.57,-3.61623,9.63088e-15
0.9,162.523,-2.74051,0
0.94,159.587,0.238557,0
0.98,153.987,0.767427,0
