x,p,T,maxKappa,minKappa
-0.152,68969.9,289,0.0812772,0.0210023
-0.14945,68969.9,289,0.495791,0.128114
-0.1464,68969.9,289,0.495791,0.128114
-0.14335,68969.9,289,0.495791,0.128114
-0.1403,68969.9,289,0.495791,0.128114
-0.13725,68969.8,289,0.495791,0.128114
-0.1342,68969.8,289,0.495791,0.128114
-0.13115,68969.6,289,0.495792,0.128114
-0.1281,68969.4,289,0.495792,0.128114
-0.12505,68969.2,289,0.495792,0.128114
-0.122,68968.7,289,0.495792,0.128114
-0.11895,68968.2,289,0.495792,0.128114
-0.1159,68967.5,288.999,0.495792,0.128114
-0.11285,68966.6,288.999,0.495793,0.128114
-0.1098,68965.1,288.998,0.495794,0.128114
-0.10675,68962.9,288.998,0.495795,0.128115
-0.1037,68959.8,288.997,0.495797,0.128115
-0.10065,68955.7,288.995,0.4958,0.128116
-0.0976,68950.2,288.993,0.495804,0.128117
-0.09455,68942.2,288.99,0.495809,0.128117
-0.0915,68931.5,288.986,0.495816,0.128119
-0.08845,68918.5,288.98,0.495827,0.128121
-0.0854,68902.2,288.971,0.495841,0.128124
-0.08235,68879.3,288.959,0.495861,0.128129
-0.0793,68846.5,288.944,0.495888,0.128135
-0.07625,68802.3,288.923,0.495923,0.128143
-0.0732,68742.8,288.897,0.495969,0.128153
-0.07015,68665.3,288.859,0.496035,0.128166
-0.0671,68573.2,288.806,0.496126,0.128186
-0.06405,68468,288.735,0.496248,0.128214
-0.061,68343.7,288.647,0.496402,0.128249
-0.05795,68168.3,288.533,0.496598,0.128293
-0.0549,67943,288.386,0.49685,0.12835
-0.05185,67683.8,288.201,0.497167,0.128423
-0.0488,67375.9,287.971,0.497565,0.128514
-0.04575,67035.2,287.677,0.498076,0.128629
-0.0427,66653,287.317,0.498704,0.128775
-0.03965,66242.8,286.915,0.499403,0.128944
-0.0366,65780.1,286.434,0.500242,0.129138
-0.03355,65244.6,285.818,0.501332,0.129384
-0.0305,64733.8,285.137,0.502538,0.129686
-0.02745,64292.4,284.493,0.503659,0.129993
-0.0244,63935.9,283.849,0.504792,0.130283
-0.02135,63686.3,283.181,0.505986,0.13059
-0.0183,63547.5,282.61,0.507043,0.130888
-0.01525,63495.4,282.284,0.507627,0.131103
-0.0122,63496.8,282.221,0.507739,0.131155
-0.00915,63542.9,282.4,0.507533,0.131
-0.0061,63607.8,282.983,0.506528,0.130642
-0.00305,63657.7,284.001,0.504596,0.129959
-8.27181e-25,63668.5,286.2,0.500672,0.128382
0.00305,63694.9,290.145,0.493874,0.126546
0.0061,63758.4,293.646,0.48797,0.125584
0.00915,63817.5,295.179,0.485413,0.125264
0.0122,63877.2,295.65,0.484633,0.125189
0.01525,63926.3,295.721,0.484545,0.125189
0.0183,63938.6,295.598,0.484732,0.125211
0.02135,63897.4,295.333,0.485167,0.125289
0.0244,63786.4,294.933,0.485831,0.125431
0.02745,63590.3,294.385,0.486733,0.125631
0.0305,63305.3,293.735,0.487805,0.125895
0.03355,62936.6,293.057,0.488931,0.126189
0.0366,62502.8,292.365,0.490091,0.126487
0.03965,62040.8,291.715,0.491173,0.126783
0.0427,61576.8,291.142,0.492141,0.127053
0.04575,61137.5,290.674,0.492947,0.127283
0.0488,60753.7,290.317,0.493547,0.127464
0.05185,60427.3,290.044,0.494011,0.127597
0.0549,60145,289.815,0.494403,0.127705
0.05795,59904.8,289.614,0.494743,0.1278
0.061,59708.3,289.455,0.495013,0.127881
0.06405,59542.9,289.335,0.495218,0.127942
0.0671,59406.3,289.246,0.495371,0.127988
0.07015,59300.2,289.18,0.495485,0.128022
0.0732,59217.4,289.132,0.495565,0.128046
0.07625,59154.1,289.095,0.495629,0.128064
0.0793,59107.7,289.067,0.495677,0.128079
0.08235,59072.1,289.048,0.495708,0.128089
0.0854,59044.4,289.035,0.495732,0.128096
0.08845,59023.8,289.024,0.49575,0.128101
0.0915,59008.8,289.017,0.495762,0.128105
0.09455,58998.7,289.012,0.495772,0.128108
0.0976,58990.7,289.008,0.495778,0.128109
0.10065,58984.4,289.006,0.495782,0.128111
0.1037,58980.3,289.004,0.495785,0.128112
0.10675,58977.3,289.003,0.495787,0.128113
0.1098,58975,289.002,0.495788,0.128113
0.11285,58973.5,289.001,0.495789,0.128113
0.1159,58972.4,289.001,0.49579,0.128113
0.11895,58971.7,289.001,0.49579,0.128113
0.122,58971.2,289,0.495791,0.128114
0.12505,58970.8,289,0.495791,0.128114
0.1281,58970.5,289,0.495791,0.128114
0.13115,58970.4,289,0.495791,0.128114
0.1342,58970.2,289,0.495791,0.128114
0.13725,58970.2,289,0.495791,0.128114
0.1403,58970.1,289,0.495791,0.128114
0.14335,58970.1,289,0.495791,0.128114
0.1464,58970.1,289,0.495791,0.128114
0.14945,58970.1,289,0.495791,0.128114
0.152,58970.1,289,0.0812772,0.0210023
