x,U_0,U_1,U_2
-0.152,-4.23647e-12,-2.69283e-12,0
-0.14945,-3.50912e-12,-1.55967e-12,0
-0.1464,-2.36179e-12,-5.5759e-13,0
-0.14335,-2.28296e-12,-1.13849e-13,0
-0.1403,-2.29318e-12,-4.29875e-13,0
-0.13725,-2.06547e-12,-2.87556e-13,0
-0.1342,2.27711e-13,5.15271e-13,0
-0.13115,-1.33854e-12,5.21112e-13,0
-0.1281,5.40081e-14,1.11667e-13,0
-0.12505,3.04931e-12,6.45187e-13,0
-0.122,1.39255e-12,-5.67087e-13,0
-0.11895,7.4152e-13,4.07986e-13,0
-0.1159,2.36473e-13,5.89721e-13,0
-0.11285,4.24498e-11,-1.1677e-13,1.75598e-38
-0.1098,9.56353e-10,-1.07142e-12,1.73575e-38
-0.10675,2.3385e-08,-6.78043e-13,0
-0.1037,5.69013e-07,-5.80608e-11,0
-0.10065,1.39253e-05,-1.27493e-09,0
-0.0976,0.000349496,-3.06258e-08,0
-0.09455,0.00926664,-6.84693e-07,0
-0.0915,0.198505,-1.1515e-05,0
-0.08845,1.78151,-8.91567e-05,0
-0.0854,6.03634,-0.000252297,0
-0.08235,10.8319,-0.000345305,0
-0.0793,13.9383,-0.000277975,0
-0.07625,15.8842,-0.000139451,0
-0.0732,17.1785,-1.22073e-05,0
-0.07015,18.0024,6.60276e-05,0
-0.0671,18.4896,9.4594e-05,0
-0.06405,18.7545,9.21334e-05,0
-0.061,18.8869,7.69462e-05,0
-0.05795,18.9476,5.9252e-05,-6.1384e-38
-0.0549,18.9732,4.32573e-05,-6.15818e-38
-0.05185,18.9829,3.41203e-05,0
-0.0488,18.9863,2.64674e-05,0
-0.04575,18.9871,1.37219e-05,0
-0.0427,18.987,4.38353e-06,7.488e-36
-0.03965,18.9866,-4.24918e-06,7.48819e-36
-0.0366,18.9865,-1.22987e-05,0
-0.03355,18.9866,-1.98394e-05,7.46166e-36
-0.0305,18.987,-3.14948e-05,7.46147e-36
-0.02745,18.9873,-4.60208e-05,0
-0.0244,18.9875,-6.28723e-05,0
-0.02135,18.9877,-7.3799e-05,5.16381e-36
-0.0183,18.988,-7.30559e-05,5.16401e-36
-0.01525,18.9882,-6.85995e-05,0
-0.0122,18.9883,-5.75042e-05,0
-0.00915,18.9883,-4.96897e-06,0
-0.0061,18.9879,5.91691e-05,0
-0.00305,18.987,0.000101024,0
-8.27181e-25,18.9857,0.000129379,0
0.00305,18.985,0.000163828,0
0.0061,18.9851,0.000190539,0
0.00915,18.9857,0.000196795,0
0.0122,18.9862,0.000172282,0
0.01525,18.9868,0.000126328,1.19455e-35
0.0183,18.987,0.000102842,5.17499e-36
0.02135,18.9868,9.27426e-05,-6.77068e-36
0.0244,18.9864,7.72237e-05,0
0.02745,18.9859,3.64662e-05,1.15707e-35
0.0305,18.9853,9.54699e-06,1.15709e-35
0.03355,18.9846,1.18765e-05,0
0.0366,18.9837,1.87487e-05,0
0.03965,18.983,4.97037e-05,0
0.0427,18.9822,5.06682e-05,0
0.04575,18.9813,3.69643e-05,0
0.0488,18.9803,3.77138e-05,0
0.05185,18.9793,2.68738e-05,0
0.0549,18.9783,2.18049e-05,0
0.05795,18.9767,1.40563e-05,0
0.061,18.9731,5.17287e-06,0
0.06405,18.9635,-8.48786e-06,-2.20309e-38
0.0671,18.9382,-2.30024e-05,-2.21339e-38
0.07015,18.8759,-3.32178e-05,0
0.0732,18.7326,-3.52578e-05,0
0.07625,18.4241,-2.21135e-05,0
0.0793,17.799,1.5503e-05,0
0.08235,16.5902,7.64904e-05,0
0.0854,14.263,0.000135478,0
0.08845,9.55785,0.000136396,0
0.0915,3.72129,6.81449e-05,0
0.09455,0.554837,1.22221e-05,0
0.0976,0.0280013,8.09595e-07,0
0.10065,0.000934513,3.55575e-08,0
0.1037,3.34299e-05,1.42775e-09,0
0.10675,1.24736e-06,6.32154e-11,0
0.1098,4.69441e-08,-1.11994e-12,0
0.11285,1.76963e-09,2.14257e-12,0
0.1159,6.39887e-11,1.1652e-13,0
0.11895,1.48188e-12,7.96423e-13,0
0.122,6.64939e-13,8.09654e-13,0
0.12505,-2.12548e-13,1.0205e-12,-8.93403e-40
0.1281,-6.29112e-13,1.28512e-12,-7.92295e-40
0.13115,3.9694e-13,2.02734e-12,-6.91186e-40
0.1342,-1.18644e-13,1.91765e-12,-5.90077e-40
0.13725,-1.75872e-13,2.79772e-12,0
0.1403,-1.21042e-12,2.71492e-12,0
0.14335,-1.27017e-12,4.57196e-12,0
0.1464,-1.18647e-13,5.45203e-12,0
0.14945,-4.48127e-13,7.55833e-12,0
0.152,-1.33667e-12,1.03706e-11,0
