x,p,T,maxKappa,minKappa
-0.152,68970,289,4.71579e-14,3.91026e-15
-0.14945,68970,289,2.87664e-13,2.38527e-14
-0.1464,68970,289,4.34313e-13,7.18509e-14
-0.14335,68970,289,4.31113e-13,8.37808e-14
-0.1403,68970,289,1.72269e-13,4.10832e-14
-0.13725,68970,289,1.31401e-13,1.75387e-14
-0.1342,68970,289,1.04015e-13,3.5582e-14
-0.13115,68970,289,1.46649e-13,4.98357e-14
-0.1281,68970,289,1.7497e-13,4.61647e-14
-0.12505,68970,289,2.33277e-13,3.3767e-14
-0.122,68970,289,3.32169e-13,2.41977e-14
-0.11895,68970,289,2.96832e-13,2.37412e-14
-0.1159,68970,289,4.51332e-13,2.77724e-14
-0.11285,68970,289,9.41521e-12,7.24415e-14
-0.1098,68970,289,2.27048e-10,1.21914e-13
-0.10675,68970,289,5.52017e-09,1.20147e-13
-0.1037,68970,289,1.34112e-07,5.95872e-12
-0.10065,68970,289,3.25031e-06,1.34777e-10
-0.0976,68969.9,289,7.7715e-05,3.25317e-09
-0.09455,68966.9,288.998,0.00172109,7.24495e-08
-0.0915,68915.4,288.951,0.0267616,1.19657e-06
-0.08845,68501.2,288.519,0.166862,8.93805e-06
-0.0854,67370.1,287.198,0.422837,2.48346e-05
-0.08235,66041.8,285.558,0.640818,3.31618e-05
-0.0793,65148.6,284.416,0.768476,2.62318e-05
-0.07625,64601.9,283.697,0.849335,1.3223e-05
-0.0732,64245.7,283.226,0.900965,4.34154e-06
-0.07015,64021.1,282.928,0.932115,5.05467e-06
-0.0671,63889.1,282.751,0.949444,8.09003e-06
-0.06405,63817.4,282.655,0.958289,7.21226e-06
-0.061,63781.6,282.606,0.962436,5.13749e-06
-0.05795,63765.1,282.584,0.964226,3.86786e-06
-0.0549,63758.1,282.575,0.964931,3.15448e-06
-0.05185,63755.4,282.571,0.965174,2.80696e-06
-0.0488,63754.3,282.568,0.965238,2.38417e-06
-0.04575,63754,282.566,0.965248,1.36822e-06
-0.0427,63753.9,282.565,0.965245,3.87372e-07
-0.03965,63753.8,282.564,0.965238,8.57657e-07
-0.0366,63753.6,282.565,0.965239,1.91181e-06
-0.03355,63753.4,282.567,0.965247,2.50233e-06
-0.0305,63753.2,282.568,0.965249,3.07931e-06
-0.02745,63752.9,282.569,0.965247,3.88429e-06
-0.0244,63752.6,282.564,0.965239,5.04896e-06
-0.02135,63752.4,282.552,0.965261,5.69866e-06
-0.0183,63752.1,282.536,0.965347,5.11477e-06
-0.01525,63751.8,282.527,0.965472,5.82617e-06
-0.0122,63751.4,282.536,0.965584,6.84625e-06
-0.00915,63751.1,282.615,0.965628,3.95927e-06
-0.0061,63750.9,282.913,0.965533,3.93761e-06
-0.00305,63750.5,283.692,0.96485,7.38016e-06
-8.27181e-25,63750.2,285.213,0.962581,7.55476e-06
0.00305,63749.9,287.5,0.957674,4.30056e-06
0.0061,63749.6,290.166,0.949987,2.79195e-06
0.00915,63749.3,292.575,0.940993,2.78697e-06
0.0122,63749,294.246,0.933055,9.09139e-06
0.01525,63748.7,295.12,0.92778,1.54909e-05
0.0183,63748.4,295.453,0.925173,1.51598e-05
0.02135,63748,295.539,0.92423,1.59262e-05
0.0244,63747.7,295.549,0.923954,1.13389e-05
0.02745,63747.4,295.542,0.923865,8.64873e-06
0.0305,63747,295.526,0.923869,7.25411e-06
0.03355,63746.7,295.513,0.9239,2.8753e-06
0.0366,63746.4,295.505,0.923907,4.10844e-06
0.03965,63746.1,295.505,0.923901,5.29557e-06
0.0427,63745.7,295.505,0.923881,3.19333e-06
0.04575,63745.4,295.506,0.923841,3.64639e-06
0.0488,63745,295.507,0.923785,3.84944e-06
0.05185,63744.6,295.506,0.923727,2.72525e-06
0.0549,63744.2,295.505,0.923681,2.79927e-06
0.05795,63743.7,295.503,0.923639,2.6284e-06
0.061,63742.7,295.501,0.923563,2.17174e-06
0.06405,63740.1,295.496,0.923349,9.01992e-07
0.0671,63733.4,295.486,0.922734,6.41619e-07
0.07015,63716.9,295.463,0.921118,1.44731e-06
0.0732,63679.1,295.408,0.917197,2.70724e-06
0.07625,63597.8,295.291,0.908315,2.39162e-06
0.0793,63432.5,295.053,0.889352,1.85053e-06
0.08235,63109.2,294.587,0.850814,5.96602e-06
0.0854,62474.1,293.689,0.773912,1.19782e-05
0.08845,61248.7,291.986,0.604743,1.28712e-05
0.0915,59829,290.067,0.309949,6.70431e-06
0.09455,59098.9,289.138,0.0716121,1.26101e-06
0.0976,58977.7,289.008,0.005272,8.59072e-08
0.10065,58970.3,289,0.000227129,3.8341e-09
0.1037,58970,289,8.74717e-06,1.58524e-10
0.10675,58970,289,3.30876e-07,6.78065e-12
0.1098,58970,289,1.2481e-08,4.85623e-13
0.11285,58970,289,4.70471e-10,1.40004e-13
0.1159,58970,289,1.76153e-11,8.83007e-14
0.11895,58970,289,6.39714e-13,1.31933e-14
0.122,58970,289,2.49011e-13,2.19585e-14
0.12505,58970,289,2.60376e-13,2.37059e-14
0.1281,58970,289,2.45911e-13,1.81446e-14
0.13115,58970,289,2.73292e-13,1.38836e-14
0.1342,58970,289,2.39711e-13,1.14807e-14
0.13725,58970,289,3.27537e-13,1.46846e-14
0.1403,58970,289,3.62667e-13,1.38836e-14
0.14335,58970,289,4.89239e-13,1.33496e-14
0.1464,58970,289,5.57949e-13,2.40293e-14
0.14945,58970,289,7.23784e-13,3.89808e-14
0.152,58970,289,1.18653e-13,6.3903e-15
