x,U_0,U_1,U_2
-0.152,0.000207334,-3.93236e-07,0
-0.14945,0.000624656,-4.62439e-07,0
-0.1464,0.00155269,-7.03387e-07,0
-0.14335,0.0028216,-1.16364e-06,0
-0.1403,0.00500344,-1.98635e-06,0
-0.13725,0.0086105,-3.3902e-06,0
-0.1342,0.0146128,-5.73981e-06,0
-0.13115,0.0244598,-9.60207e-06,0
-0.1281,0.0404089,-1.58455e-05,0
-0.12505,0.0658492,-2.57609e-05,0
-0.122,0.105774,-4.1211e-05,0
-0.11895,0.167342,-6.47905e-05,0
-0.1159,0.260517,-9.99646e-05,0
-0.11285,0.398716,-0.000151123,4.25402e-37
-0.1098,0.599316,-0.000223453,4.23383e-37
-0.10675,0.883842,-0.000322489,0
-0.1037,1.27755,-0.000453168,0
-0.10065,1.80814,-0.000618226,0
-0.0976,2.50334,-0.000815801,0
-0.09455,3.38731,-0.00103623,0
-0.0915,4.47586,-0.00125828,0
-0.08845,5.77111,-0.00144518,0
-0.0854,7.25618,-0.0015559,0
-0.08235,8.89099,-0.00151924,0
-0.0793,10.611,-0.00124677,0
-0.07625,12.3298,-0.000668493,0
-0.0732,13.95,0.000260567,0
-0.07015,15.3745,0.00155058,0
-0.0671,16.5402,0.00311487,0
-0.06405,17.4081,0.00481134,0
-0.061,18.0175,0.00636803,0
-0.05795,18.4026,0.00767688,6.37082e-37
-0.0549,18.6409,0.00846281,6.35091e-37
-0.05185,18.7884,0.00907276,0
-0.0488,18.8703,0.0093212,0
-0.04575,18.9236,0.00942228,0
-0.0427,18.9512,0.0091206,-4.73778e-35
-0.03965,18.9739,0.00911113,-4.73758e-35
-0.0366,18.9841,0.00855131,0
-0.03355,18.99,0.00862554,2.837e-35
-0.0305,18.9933,0.00871974,2.83681e-35
-0.02745,18.9963,0.00882456,0
-0.0244,18.9988,0.00971837,0
-0.02135,19.0008,0.0096102,7.49989e-33
-0.0183,19.0029,0.00995459,7.49989e-33
-0.01525,19.0058,0.00979833,0
-0.0122,19.0072,0.00871541,0
-0.00915,19.0095,0.00528547,0
-0.0061,19.0112,0.000323508,0
-0.00305,18.983,-0.00494903,0
-8.27181e-25,18.8818,-0.00761245,0
0.00305,18.7258,-0.00408739,0
0.0061,18.6833,0.00240114,0
0.00915,18.8423,0.00362596,0
0.0122,18.9876,-0.000370105,0
0.01525,19.0153,-0.00395829,-1.22152e-33
0.0183,19.0108,-0.00683555,-4.72345e-33
0.02135,19.0048,-0.0102223,-3.50193e-33
0.0244,18.9993,-0.0118064,0
0.02745,18.9933,-0.0106386,3.59428e-33
0.0305,18.9864,-0.00934943,3.59428e-33
0.03355,18.9796,-0.0080747,0
0.0366,18.9722,-0.00715097,0
0.03965,18.9653,-0.00636486,0
0.0427,18.9582,-0.00603312,0
0.04575,18.952,-0.0058619,0
0.0488,18.9382,-0.00599617,0
0.05185,18.9205,-0.00640508,0
0.0549,18.8842,-0.00676978,0
0.05795,18.8337,-0.00723546,0
0.061,18.7278,-0.00764725,0
0.06405,18.5584,-0.00784057,-1.9705e-36
0.0671,18.2722,-0.00747286,-1.97153e-36
0.07015,17.7705,-0.00681538,0
0.0732,17.0097,-0.00568933,0
0.07625,15.9141,-0.00426577,0
0.0793,14.4842,-0.00276494,0
0.08235,12.7633,-0.00140051,0
0.0854,10.858,-0.000297443,0
0.08845,8.90662,0.000468233,0
0.0915,7.04785,0.000895446,0
0.09455,5.38971,0.00106898,0
0.0976,3.99345,0.00106571,0
0.10065,2.87486,0.000948394,0
0.1037,2.01637,0.00078409,0
0.10675,1.38133,0.000612566,0
0.1098,0.926278,0.00045764,0
0.11285,0.609137,0.000329541,0
0.1159,0.393461,0.000230002,0
0.11895,0.249965,0.000156236,0
0.122,0.156367,0.000103616,0
0.12505,0.096411,6.726e-05,-8.93562e-39
0.1281,0.0586396,4.28212e-05,-7.92436e-39
0.13115,0.0352069,2.67854e-05,-6.91231e-39
0.1342,0.0208772,1.64906e-05,-5.90116e-39
0.13725,0.0122191,1.00131e-05,0
0.1403,0.00705695,6.02364e-06,0
0.14335,0.00395894,3.61989e-06,0
0.1464,0.00216803,2.24411e-06,0
0.14945,0.000868457,1.50764e-06,0
0.152,0.000287434,1.29138e-06,0
