x,p,T,maxKappa,minKappa
-0.152,68969.7,289,8.77957e-07,7.56396e-10
-0.14945,68969.6,289,5.35554e-06,4.61402e-09
-0.1464,68969.5,289,1.06703e-05,7.01523e-09
-0.14335,68969.2,288.999,1.92332e-05,1.16004e-08
-0.1403,68968.6,288.999,3.3479e-05,1.97917e-08
-0.13725,68967.8,288.999,5.71865e-05,3.37538e-08
-0.1342,68966.2,288.998,9.63185e-05,5.70989e-08
-0.13115,68963.7,288.996,0.000160112,9.54433e-08
-0.1281,68959.5,288.994,0.000262638,1.57383e-07
-0.12505,68953,288.99,0.000424868,2.55691e-07
-0.122,68942.6,288.982,0.000677301,4.08799e-07
-0.11895,68926.6,288.971,0.00106309,6.42401e-07
-0.1159,68902.4,288.955,0.00164139,9.90871e-07
-0.11285,68866.3,288.929,0.00249053,1.49791e-06
-0.1098,68813.9,288.889,0.00370989,2.21551e-06
-0.10675,68739.3,288.832,0.0054196,3.19786e-06
-0.1037,68635.9,288.748,0.00775631,4.49319e-06
-0.10065,68496,288.631,0.0108637,6.12975e-06
-0.0976,68312.2,288.471,0.0148766,8.09098e-06
-0.09455,68077.7,288.257,0.0198995,1.02845e-05
-0.0915,67788,287.98,0.0259796,1.25064e-05
-0.08845,67442,287.634,0.03308,1.44232e-05
-0.0854,67043.9,287.214,0.0410555,1.56436e-05
-0.08235,66603.6,286.725,0.0496407,1.43947e-05
-0.0793,66137.6,286.177,0.0584527,1.08819e-05
-0.07625,65668.2,285.59,0.0670218,5.86239e-06
-0.0732,65221.1,284.993,0.074852,3.64824e-06
-0.07015,64821.6,284.421,0.0815097,1.11891e-05
-0.0671,64490.1,283.907,0.0867222,2.60306e-05
-0.06405,64235.5,283.482,0.0904556,4.33018e-05
-0.061,64056.4,283.158,0.0929049,6.07802e-05
-0.05795,63938.9,282.933,0.0944014,7.65842e-05
-0.0549,63866.1,282.787,0.0952876,8.3753e-05
-0.05185,63823.2,282.7,0.0958127,8.75491e-05
-0.0488,63797,282.645,0.0961172,9.01379e-05
-0.04575,63781.5,282.614,0.0962941,9.4477e-05
-0.0427,63772.3,282.595,0.0964095,8.64028e-05
-0.03965,63766.8,282.583,0.096484,7.65622e-05
-0.0366,63763.1,282.575,0.0965226,6.5677e-05
-0.03355,63760.5,282.569,0.0965417,6.61838e-05
-0.0305,63759.3,282.567,0.0965586,6.95945e-05
-0.02745,63758.5,282.564,0.0965732,7.14707e-05
-0.0244,63757.5,282.561,0.0965844,8.40135e-05
-0.02135,63756.3,282.559,0.0965968,8.45506e-05
-0.0183,63755.3,282.556,0.0966107,8.79044e-05
-0.01525,63754.4,282.553,0.0966242,9.03635e-05
-0.0122,63753.7,282.548,0.0966333,7.80556e-05
-0.00915,63753.3,282.543,0.0966474,4.95548e-05
-0.0061,63753.1,282.555,0.096682,2.71288e-05
-0.00305,63752.6,282.761,0.0967056,0.000100148
-8.27181e-25,63751,283.874,0.0966685,0.000111711
0.00305,63747.9,286.81,0.0962443,6.50191e-05
