x,U_0,U_1,U_2
-0.98,89.6238,-0.00428415,0
-0.94,93.2142,-0.00428403,0
-0.9,96.1059,-0.0042842,0
-0.86,98.914,-0.0042871,-9.91967e-15
-0.82,102.123,-0.00428448,-1.0174e-14
-0.78,105.512,-0.00427319,-1.05105e-14
-0.74,109.121,-0.00429542,0
-0.7,113.008,-0.00430673,0
-0.66,117.193,-0.00423458,-1.15592e-14
-0.62,121.712,-0.00428782,-1.19575e-14
-0.58,126.612,-0.00438155,0
-0.54,131.946,-0.00415683,-1.28398e-14
-0.5,137.778,-0.00429468,0
-0.46,144.185,-0.00447015,0
-0.42,151.265,-0.00399139,-1.44251e-14
-0.38,159.141,-0.00450375,0
-0.34,167.969,-0.00424137,-1.57025e-14
-0.3,177.957,-0.00411598,0
-0.26,189.388,-0.00482106,0
-0.22,202.662,-0.00168121,0
-0.18,218.386,-0.0116341,0
-0.14,237.551,-0.0219635,0
-0.1,261.993,0.121345,0
-0.06,295.779,0.0760996,0
-0.02,350.506,-1.73833,0
0.02,451.194,2.94598,0
0.06,522.513,5.92583,0
0.1,562.627,-5.58898,0
0.14,588.434,-4.50423,0
0.18,609.107,-2.55503,0
0.22,626.568,-1.08837,0
0.26,641.764,3.97427,0
0.3,654.14,3.34544,0
0.34,665.505,2.70741,9.30469e-15
0.38,676.149,1.57374,0
0.42,684.713,-2.11118,7.90145e-15
0.46,697.365,-2.36108,0
0.5,696.471,-1.71847,0
0.54,435.051,-12.7752,9.89334e-15
0.58,244.93,12.8045,0
0.62,211.377,10.5976,1.20263e-14
0.66,204.494,-2.47344,1.12078e-14
0.7,194.664,-8.7418,0
0.74,186.808,-7.45637,0
0.78,181.832,-1.4092,1.01063e-14
0.82,176.352,4.15965,0
0.86,170.227,4.02413,9.56418e-15
0.9,164.592,0.318284,0
0.94,158.98,-1.1317,0
0.98,151.495,-1.00083,0
