x,U_0,U_1,U_2
-0.98,89.6238,-0.00428345,0
-0.94,93.2142,-0.00428316,0
-0.9,96.1059,-0.00428481,0
-0.86,98.914,-0.0042847,-9.91967e-15
-0.82,102.123,-0.00427759,-1.0174e-14
-0.78,105.512,-0.00428336,-1.05105e-14
-0.74,109.121,-0.00430337,0
-0.7,113.008,-0.00426525,0
-0.66,117.193,-0.00425093,-1.15592e-14
-0.62,121.712,-0.00435949,-1.19575e-14
-0.58,126.612,-0.00426152,0
-0.54,131.946,-0.00417299,-1.28398e-14
-0.5,137.778,-0.00446928,0
-0.46,144.185,-0.00418537,0
-0.42,151.265,-0.00416939,-1.44251e-14
-0.38,159.141,-0.00459404,0
-0.34,167.969,-0.00384652,-1.57025e-14
-0.3,177.957,-0.00470369,0
-0.26,189.388,-0.00430664,0
-0.22,202.662,-0.00490713,0
-0.18,218.386,0.00127108,0
-0.14,237.551,0.0101617,0
-0.1,261.994,-0.139668,0
-0.06,295.776,0.0152659,0
-0.02,350.503,1.65913,0
0.02,451.27,-3.98974,0
0.06,522.357,-4.4737,0
0.1,562.772,6.55912,0
0.14,588.338,4.07062,0
0.18,609.157,2.04957,0
0.22,626.525,0.0882342,0
0.26,641.844,-4.59046,0
0.3,654.053,-3.14997,0
0.34,665.555,-2.42418,9.2972e-15
0.38,676.106,-0.752965,0
0.42,684.787,2.66799,7.91127e-15
0.46,697.376,2.39308,0
0.5,696.476,1.74982,0
0.54,432.372,-8.39993,9.91922e-15
0.58,235.862,19.6337,0
0.62,216.944,-1.74738,1.21561e-14
0.66,206.903,-10.2458,1.13682e-14
0.7,197.577,-8.41483,0
0.74,190.388,-0.929239,0
0.78,182.352,5.34103,1.0217e-14
0.82,174.542,5.38732,0
0.86,168.94,0.976008,9.59209e-15
0.9,163.17,-2.70851,0
0.94,158.115,-1.22532,0
0.98,149.594,-0.4723,0
