x,U_0,U_1,U_2
-0.152,-2.61377e-06,-3.04216e-06,0
-0.14945,-3.90362e-06,-3.20002e-06,0
-0.1464,-6.9782e-06,-4.19158e-06,0
-0.14335,-9.50836e-06,-5.70281e-06,0
-0.1403,-1.17932e-05,-7.13679e-06,0
-0.13725,-1.30884e-05,-8.49509e-06,0
-0.1342,-1.33228e-05,-1.07112e-05,0
-0.13115,-1.17515e-05,-1.23976e-05,0
-0.1281,-5.82658e-06,-1.31122e-05,0
-0.12505,1.1511e-05,-1.4149e-05,0
-0.122,5.97579e-05,-1.54596e-05,0
-0.11895,0.000150025,-1.74501e-05,0
-0.1159,0.000336906,-1.68943e-05,0
-0.11285,0.000726247,-1.54847e-05,-5.98137e-33
-0.1098,0.00146982,-2.13334e-05,-5.98137e-33
-0.10675,0.00297263,-3.80545e-05,0
-0.1037,0.00568174,-7.15716e-05,0
-0.10065,0.0109235,-0.000186664,0
-0.0976,0.0195864,-0.000337695,0
-0.09455,0.037404,-0.000962008,0
-0.0915,0.0666748,-0.00203647,0
-0.08845,0.114104,-0.00180475,0
-0.0854,0.208311,0.000436769,0
-0.08235,0.358502,-0.00447242,0
-0.0793,0.589256,-0.0154256,0
-0.07625,0.974409,-0.0380789,0
-0.0732,1.38123,-0.0583774,0
-0.07015,2.16694,-0.0931262,0
-0.0671,3.11903,-0.145213,0
-0.06405,4.30774,-0.197068,0
-0.061,5.96081,-0.128442,0
-0.05795,7.72321,0.0269591,-4.25213e-33
-0.0549,9.58746,0.0598975,-4.25213e-33
-0.05185,11.4494,-0.0262565,0
-0.0488,12.9838,-0.074957,0
-0.04575,14.2531,-0.0237039,0
-0.0427,15.1466,0.0370248,1.03159e-34
-0.03965,15.5946,0.0708325,1.03161e-34
-0.0366,15.8907,0.0670359,0
-0.03355,16.0062,0.0651864,-1.23766e-32
-0.0305,16.0999,0.0822937,-1.23766e-32
-0.02745,16.1366,0.0826662,0
-0.0244,16.1824,0.0648515,0
-0.02135,16.2421,0.0550734,-1.25646e-32
-0.0183,16.2986,0.0565388,-1.25646e-32
-0.01525,16.349,0.0500967,0
-0.0122,16.3956,0.0339273,0
-0.00915,16.427,-0.00492155,0
-0.0061,16.4379,-0.0662496,0
-0.00305,16.4423,-0.135514,0
-8.27181e-25,16.4398,-0.190659,0
0.00305,16.4382,-0.201123,0
0.0061,16.435,-0.183105,0
0.00915,16.4147,-0.142506,0
0.0122,16.3862,-0.0832879,0
0.01525,16.3648,-0.0204862,5.03847e-33
0.0183,16.3561,0.0370091,-4.87126e-34
0.02135,16.3612,0.0662067,-5.5256e-33
0.0244,16.3882,0.0653997,0
0.02745,16.4439,0.0524047,-5.10188e-33
0.0305,16.4982,0.050697,-5.10188e-33
0.03355,16.5226,0.0625171,0
0.0366,16.465,0.0846416,0
0.03965,16.3256,0.109794,0
0.0427,16.0532,0.113069,0
0.04575,15.6055,0.0625033,0
0.0488,15.003,0.0337692,0
0.05185,13.7722,0.111223,0
0.0549,11.9505,0.131605,0
0.05795,9.9486,0.0792289,0
0.061,7.94309,0.0637327,0
0.06405,5.90918,0.0167383,-6.48981e-34
0.0671,4.37252,-0.0337875,-6.48982e-34
0.07015,3.17297,-0.0155758,0
0.0732,1.97111,0.0101283,0
0.07625,1.26193,0.00768167,0
0.0793,0.778359,0.00719809,0
0.08235,0.464466,0.00659579,0
0.0854,0.287142,0.0031971,0
0.08845,0.158613,-0.000119916,0
0.0915,0.089996,-0.00024489,0
0.09455,0.0465352,0.000719511,0
0.0976,0.0239885,0.000500347,0
0.10065,0.0131276,0.000317767,0
0.1037,0.00701611,6.06553e-05,0
0.10675,0.00341272,1.61784e-05,0
0.1098,0.00170388,1.37969e-05,0
0.11285,0.000809315,9.19198e-06,0
0.1159,0.000387407,1.14811e-05,0
0.11895,0.000201092,8.95091e-06,0
0.122,0.000106204,3.20445e-06,0
0.12505,4.71471e-05,4.75045e-07,1.62119e-33
0.1281,2.26046e-05,4.8158e-07,1.62119e-33
0.13115,1.10711e-05,3.00418e-07,2.17687e-33
0.1342,4.60923e-06,-8.67425e-09,2.17687e-33
0.13725,1.74288e-06,-3.42405e-07,0
0.1403,5.80515e-07,-5.91654e-07,0
0.14335,2.373e-07,-6.95967e-07,0
0.1464,1.75731e-07,-7.82665e-07,0
0.14945,2.65133e-07,-8.4478e-07,0
0.152,2.85008e-07,-8.55974e-07,0
