x,p,T,maxKappa,minKappa
-0.152,68970,289,3.42471e-12,6.51065e-13
-0.14945,68970,289,2.08908e-11,3.97152e-12
-0.1464,68970,289,1.81628e-11,2.61741e-12
-0.14335,68970,289,1.48623e-11,9.89441e-13
-0.1403,68970,289,1.51488e-11,7.95085e-13
-0.13725,68970,289,1.40666e-11,1.47533e-12
-0.1342,68970,289,1.0418e-11,1.69619e-12
-0.13115,68970,289,9.04082e-12,1.61667e-12
-0.1281,68970,289,7.87338e-12,2.8302e-12
-0.12505,68970,289,8.24992e-12,2.23611e-12
-0.122,68970,289,1.06188e-11,1.51634e-12
-0.11895,68970,289,1.205e-11,2.36499e-12
-0.1159,68970,289,1.18556e-11,2.31232e-12
-0.11285,68970,289,1.2421e-11,1.73705e-12
-0.1098,68970,289,1.77657e-11,1.73493e-12
-0.10675,68970,289,1.81898e-11,1.461e-12
-0.1037,68970,289,1.13256e-11,1.35599e-12
-0.10065,68970,289,1.2368e-11,1.11316e-12
-0.0976,68970,289,2.03719e-11,8.62047e-13
-0.09455,68970,289,2.06899e-11,7.4876e-13
-0.0915,68970,289,1.33486e-11,1.47926e-12
-0.08845,68970,289,1.12902e-11,2.46086e-12
-0.0854,68970,289,1.82911e-09,1.83304e-12
-0.08235,68970,289,9.30598e-07,1.09722e-11
-0.0793,68969.9,289,0.000394545,3.20676e-09
-0.07625,68963.1,288.992,0.0545256,2.04374e-07
-0.0732,68767.2,288.709,0.554132,1.53296e-06
-0.07015,67930,287.647,1,2.88998e-06
-0.0671,66599.8,286.06,1,3.07869e-06
-0.06405,65447.7,284.687,1,2.50306e-06
-0.061,64685.1,283.745,1,2.56847e-06
-0.05795,64223.7,283.165,1,4.37386e-06
-0.0549,63966.6,282.841,1,5.64776e-06
-0.05185,63837.6,282.678,1,5.55481e-06
-0.0488,63779.7,282.604,1,5.82091e-06
-0.04575,63757.2,282.572,1,6.01803e-06
-0.0427,63749.1,282.559,1,4.60877e-06
-0.03965,63746.2,282.557,1,3.21259e-06
-0.0366,63746.1,282.56,1,2.76362e-06
-0.03355,63746.8,282.568,1,2.19204e-06
-0.0305,63747.1,282.573,1,1.52838e-06
-0.02745,63746.9,282.572,1,7.9631e-07
-0.0244,63746.8,282.56,1,3.45657e-07
-0.02135,63747,282.534,1,7.73369e-07
-0.0183,63747.2,282.501,1,1.35134e-06
-0.01525,63747.1,282.48,1,1.50213e-06
-0.0122,63746.9,282.489,1,1.69554e-06
-0.00915,63746.8,282.593,1,1.79824e-06
-0.0061,63746.9,282.978,1,1.63857e-06
-0.00305,63746.9,283.947,1,1.38897e-06
-8.27181e-25,63746.9,285.752,1,1.32731e-06
0.00305,63746.8,288.298,1,1.86524e-06
0.0061,63746.5,291.043,1,2.79453e-06
0.00915,63746.4,293.306,1,3.59064e-06
0.0122,63746.5,294.713,1,3.90652e-06
0.01525,63746.6,295.358,1,3.8629e-06
0.0183,63746.6,295.562,1,3.66573e-06
0.02135,63746.4,295.599,1,3.20992e-06
0.0244,63746.1,295.592,1,2.54246e-06
0.02745,63746.1,295.568,1,2.4318e-06
0.0305,63746.2,295.537,1,2.84869e-06
0.03355,63746.2,295.514,1,2.77755e-06
0.0366,63745.8,295.506,1,2.18406e-06
0.03965,63745.3,295.506,1,1.45988e-06
0.0427,63745.2,295.511,1,8.30828e-07
0.04575,63745.2,295.516,1,7.08889e-07
0.0488,63743.6,295.518,1,6.20377e-07
0.05185,63739.2,295.513,1,9.28408e-07
0.0549,63725.3,295.491,1,9.99518e-07
0.05795,63683.5,295.433,1,9.91328e-07
0.061,63573.4,295.284,1,2.48599e-06
0.06405,63311.5,294.938,1,4.51627e-06
0.0671,62746.5,294.196,1,5.81904e-06
0.07015,61680.8,292.821,1,5.59397e-06
0.0732,60246.9,290.922,1,3.61837e-06
0.07625,59243.5,289.465,0.595478,1.36664e-06
0.0793,58980.3,289.015,0.096201,2.8457e-07
0.08235,58970.1,289,0.000724618,7.08102e-10
0.0854,58970,289,1.61143e-06,1.80455e-11
0.08845,58970,289,2.9538e-09,8.50469e-13
0.0915,58970,289,1.10453e-11,7.7749e-13
0.09455,58970,289,1.37989e-11,1.07919e-12
0.0976,58970,289,2.00397e-11,1.7488e-12
0.10065,58970,289,2.01947e-11,2.46167e-12
0.1037,58970,289,1.76426e-11,3.3908e-12
0.10675,58970,289,1.73326e-11,4.83522e-12
0.1098,58970,289,1.4213e-11,5.43146e-12
0.11285,58970,289,1.24255e-11,5.49552e-12
0.1159,58970,289,1.24079e-11,5.43722e-12
0.11895,58970,289,1.30588e-11,4.55619e-12
0.122,58970,289,1.22872e-11,2.31684e-12
0.12505,58970,289,1.42091e-11,3.49425e-12
0.1281,58970,289,1.41727e-11,4.15553e-12
0.13115,58970,289,1.52938e-11,4.24364e-12
0.1342,58970,289,1.78389e-11,6.05538e-12
0.13725,58970,289,2.10161e-11,6.19155e-12
0.1403,58970,289,2.35527e-11,8.05781e-12
0.14335,58970,289,2.57431e-11,9.61169e-12
0.1464,58970,289,2.85174e-11,1.08986e-11
0.14945,58970,289,3.17928e-11,1.257e-11
0.152,58970,289,5.21193e-12,2.06065e-12
