x,U_0,U_1,U_2
-0.152,-3.51167e-05,-0.00010295,0
-0.14945,-2.33276e-05,-0.00010943,0
-0.1464,2.61726e-06,-0.000134833,0
-0.14335,3.69816e-05,-0.000173114,0
-0.1403,6.04341e-05,-0.000196902,0
-0.13725,7.2549e-05,-0.000213202,0
-0.1342,9.49004e-05,-0.000231196,0
-0.13115,0.000124757,-0.000233575,0
-0.1281,0.000165221,-0.000220286,0
-0.12505,0.000219506,-0.000184459,0
-0.122,0.000273323,-0.00014162,0
-0.11895,0.000361428,-9.76561e-05,0
-0.1159,0.00056417,-4.21035e-05,0
-0.11285,0.000974586,2.58848e-05,3.92265e-33
-0.1098,0.00162498,6.68912e-05,3.92265e-33
-0.10675,0.00295561,9.05379e-05,0
-0.1037,0.00542136,8.83939e-05,0
-0.10065,0.0102733,0.000130203,0
-0.0976,0.01957,0.000199789,0
-0.09455,0.0373775,0.00046555,0
-0.0915,0.0659551,0.000368089,0
-0.08845,0.114743,-0.000295407,0
-0.0854,0.204766,-0.000303104,0
-0.08235,0.341254,-0.000941286,0
-0.0793,0.606678,0.000177693,0
-0.07625,0.953542,0.0035943,0
-0.0732,1.41871,0.00180395,0
-0.07015,2.14639,0.0100453,0
-0.0671,3.10826,0.0485631,0
-0.06405,4.37709,0.106224,0
-0.061,5.9098,0.175775,0
-0.05795,7.64603,0.244851,1.12516e-32
-0.0549,9.46527,0.27747,1.12516e-32
-0.05185,11.2791,0.277945,0
-0.0488,12.9408,0.313778,0
-0.04575,14.2465,0.344466,0
-0.0427,15.2616,0.324828,-4.25935e-33
-0.03965,15.8331,0.271586,-4.25935e-33
-0.0366,16.0362,0.21371,0
-0.03355,16.1311,0.0646845,-2.85239e-33
-0.0305,16.1698,-0.11877,-2.85239e-33
-0.02745,16.1766,-0.179125,0
-0.0244,16.175,-0.205629,0
-0.02135,16.2005,-0.232993,-9.12733e-33
-0.0183,16.2229,-0.227382,-9.12733e-33
-0.01525,16.2309,-0.167355,0
-0.0122,16.2475,-0.112835,0
-0.00915,16.2897,-0.0892982,0
-0.0061,16.3309,-0.0703613,0
-0.00305,16.3968,-0.0828119,0
-8.27181e-25,16.495,-0.116894,0
0.00305,16.5762,-0.137145,0
0.0061,16.6637,-0.132315,0
0.00915,16.7553,-0.13134,0
0.0122,16.8353,-0.150557,0
0.01525,16.8942,-0.162271,4.52706e-33
0.0183,16.9073,-0.153608,9.60159e-33
0.02135,16.8878,-0.139259,5.07453e-33
0.0244,16.8431,-0.109838,0
0.02745,16.7756,-0.0781626,-2.2342e-33
0.0305,16.7291,-0.0745931,-2.2342e-33
0.03355,16.6893,-0.114103,0
0.0366,16.6245,-0.144635,0
0.03965,16.4351,-0.106857,0
0.0427,16.0941,-0.054044,0
0.04575,15.4809,0.00872006,0
0.0488,14.586,0.0324046,0
0.05185,13.4208,0.0420949,0
0.0549,11.8618,0.0992495,0
0.05795,10.0458,0.101016,0
0.061,8.08597,0.0976636,0
0.06405,6.19522,0.138797,-8.70799e-34
0.0671,4.4396,0.114945,-8.708e-34
0.07015,2.98532,0.0464814,0
0.0732,1.96133,0.00713613,0
0.07625,1.22578,-0.00770158,0
0.0793,0.751591,-0.00976861,0
0.08235,0.449916,-0.0085648,0
0.0854,0.256782,-0.00567282,0
0.08845,0.14612,-0.00152682,0
0.0915,0.0826808,0.000795792,0
0.09455,0.0467402,0.000437747,0
0.0976,0.0249482,4.19879e-05,0
0.10065,0.0133871,-0.000113209,0
0.1037,0.00666473,-9.65316e-05,0
0.10675,0.00336997,-3.92332e-05,0
0.1098,0.00172177,-4.2276e-06,0
0.11285,0.000866918,3.33768e-06,0
0.1159,0.000444772,4.23992e-06,0
0.11895,0.000224004,1.1162e-06,0
0.122,0.000108801,1.20591e-06,0
0.12505,5.26469e-05,5.73934e-07,-3.00588e-33
0.1281,2.47284e-05,4.39512e-07,-3.00588e-33
0.13115,1.21468e-05,2.76024e-07,-2.61426e-33
0.1342,6.28511e-06,9.4348e-08,-2.61426e-33
0.13725,2.98288e-06,-1.86515e-08,0
0.1403,1.52152e-06,2.71301e-08,0
0.14335,8.8403e-07,4.82113e-08,0
0.1464,5.01743e-07,1.04452e-08,0
0.14945,2.50598e-07,-3.00867e-08,0
0.152,1.54106e-07,-3.78557e-08,0
