x,U_0,U_1,U_2
-0.152,2.36555e-13,-6.05507e-14,0
-0.14945,2.49535e-13,-3.20178e-14,0
-0.1464,2.28097e-13,1.63968e-14,0
-0.14335,1.70207e-13,2.6094e-14,0
-0.1403,1.64163e-13,1.68447e-14,0
-0.13725,1.77112e-13,2.39988e-14,0
-0.1342,1.43489e-13,2.94865e-14,0
-0.13115,1.80006e-14,3.29541e-14,0
-0.1281,-9.87221e-14,3.60004e-14,0
-0.12505,-1.14587e-13,5.549e-15,0
-0.122,-9.15318e-14,-6.0685e-15,0
-0.11895,1.79724e-14,-1.40461e-14,0
-0.1159,1.8847e-12,-5.43331e-14,0
-0.11285,3.94018e-11,-6.13877e-13,-2.53154e-34
-0.1098,7.38513e-10,-8.73368e-12,-2.53155e-34
-0.10675,1.4207e-08,-1.58504e-10,0
-0.1037,2.73545e-07,-2.88641e-09,0
-0.10065,5.27841e-06,-5.18041e-08,0
-0.0976,0.000102774,-9.08736e-07,0
-0.09455,0.00205138,-1.52289e-05,0
-0.0915,0.0396704,-0.000224871,0
-0.08845,0.520679,-0.00225015,0
-0.0854,3.159,-0.0101746,0
-0.08235,9.57471,-0.0199185,0
-0.0793,18.7137,-0.015983,0
-0.07625,28.5987,0.0100454,0
-0.0732,38.4633,0.0666627,0
-0.07015,48.2249,0.158878,0
-0.0671,57.9649,0.281098,0
-0.06405,67.7319,0.394687,0
-0.061,77.5365,0.413273,0
-0.05795,87.3646,0.345943,-1.01261e-34
-0.0549,97.1858,0.275524,-1.01261e-34
-0.05185,106.984,0.22454,0
-0.0488,116.761,0.187185,0
-0.04575,126.527,0.158149,0
-0.0427,136.281,0.130799,8.49878e-35
-0.03965,146.02,0.104214,8.4988e-35
-0.0366,155.738,0.077003,0
-0.03355,165.428,0.0622662,-7.96138e-35
-0.0305,175.085,0.0257193,-7.9614e-35
-0.02745,184.703,0.0387266,0
-0.0244,194.296,-0.0254435,0
-0.02135,203.915,0.0200425,-1.79235e-34
-0.0183,213.574,-0.0765035,-1.79235e-34
-0.01525,223.153,-0.0959294,0
-0.0122,232.479,0.0730136,0
-0.00915,241.091,-0.626766,0
-0.0061,248.128,0.4166,0
-0.00305,252.834,0.133748,0
-8.27181e-25,255.067,-1.01975,0
0.00305,255.881,0.0431125,0
0.0061,256.503,0.330356,0
0.00915,257.177,0.196671,0
0.0122,257.596,0.0224193,0
0.01525,257.676,0.0194976,-8.22337e-36
0.0183,257.676,0.0404072,-2.025e-37
0.02135,257.675,0.0642223,8.02072e-36
0.0244,257.687,0.0859134,0
0.02745,257.687,0.104139,-7.27057e-36
0.0305,257.679,0.121324,-7.27049e-36
0.03355,257.677,0.137756,0
0.0366,257.651,0.14192,0
0.03965,257.61,0.161372,0
0.0427,257.588,0.203667,0
0.04575,257.584,0.243496,0
0.0488,257.588,0.275281,0
0.05185,257.659,0.300583,0
0.0549,257.837,0.334294,0
0.05795,258.151,0.396933,0
0.061,258.557,0.47709,0
0.06405,258.884,0.528415,2.53782e-35
0.0671,258.988,0.544502,2.53781e-35
0.07015,258.905,0.526989,0
0.0732,258.778,0.418621,0
0.07625,258.716,0.304735,0
0.0793,258.709,0.263459,0
0.08235,258.721,0.212081,0
0.0854,258.719,0.153622,0
0.08845,258.685,0.109629,0
0.0915,258.627,0.0645286,0
0.09455,258.546,0.0150969,0
0.0976,258.435,-0.0523894,0
0.10065,258.271,-0.180581,0
0.1037,258.002,-0.375087,0
0.10675,257.426,-0.6183,0
0.1098,255.68,-0.943353,0
0.11285,249.359,-1.36108,0
0.1159,226.59,-1.7179,0
0.11895,159.771,-1.53194,0
0.122,61.3421,-0.682068,0
0.12505,6.07641,-0.075699,3.64767e-35
0.1281,0.104378,-0.00195508,3.64768e-35
0.13115,0.0016276,-4.44582e-05,3.78619e-35
0.1342,3.41561e-05,-9.9998e-07,3.7862e-35
0.13725,7.39308e-07,-2.23865e-08,0
0.1403,1.60219e-08,-4.99335e-10,0
0.14335,3.48718e-10,-1.10532e-11,0
0.1464,7.58102e-12,-3.28232e-13,0
0.14945,2.21005e-13,-5.09631e-14,0
0.152,8.94672e-14,-2.51257e-14,0
