x,U_0,U_1,U_2
-0.152,4.71282e-08,-4.38986e-12,0
-0.14945,8.68075e-08,-5.18923e-12,0
-0.1464,2.15539e-07,-8.49545e-12,0
-0.14335,4.57437e-07,-1.54728e-11,0
-0.1403,9.40909e-07,-2.90407e-11,0
-0.13725,1.9119e-06,-5.50525e-11,0
-0.1342,3.85359e-06,-1.04507e-10,0
-0.13115,7.71008e-06,-1.98387e-10,0
-0.1281,1.5311e-05,-3.76237e-10,0
-0.12505,3.017e-05,-7.12596e-10,0
-0.122,5.89679e-05,-1.34774e-09,0
-0.11895,0.000114276,-2.54453e-09,0
-0.1159,0.000219486,-4.79322e-09,0
-0.11285,0.00041761,-9.00193e-09,1.75598e-37
-0.1098,0.000786745,-1.68394e-08,1.73575e-37
-0.10675,0.00146677,-3.13434e-08,0
-0.1037,0.00270457,-5.79879e-08,0
-0.10065,0.0049292,-1.06523e-07,0
-0.0976,0.00887355,-1.94072e-07,0
-0.09455,0.0157666,-3.50215e-07,0
-0.0915,0.027628,-6.25106e-07,0
-0.08845,0.0477034,-1.10206e-06,0
-0.0854,0.0810818,-1.91629e-06,0
-0.08235,0.135526,-3.28142e-06,0
-0.0793,0.222517,-5.52501e-06,0
-0.07625,0.358445,-9.1319e-06,0
-0.0732,0.565775,-1.4791e-05,0
-0.07015,0.873854,-2.34342e-05,0
-0.0671,1.31884,-3.62466e-05,0
-0.06405,1.9421,-5.46169e-05,0
-0.061,2.78633,-7.99852e-05,0
-0.05795,3.88887,-0.000113543,1.37927e-37
-0.0549,5.27233,-0.000155751,1.35924e-37
-0.05185,6.93318,-0.000205638,0
-0.0488,8.83075,-0.000260021,0
-0.04575,10.8799,-0.000312843,0
-0.0427,12.9521,-0.000354781,-1.26512e-37
-0.03965,14.8886,-0.000374179,-1.2453e-37
-0.0366,16.5286,-0.000359281,0
-0.03355,17.7483,-0.000301347,1.21427e-37
-0.0305,18.5014,-0.000199642,1.19431e-37
-0.02745,18.8425,-6.83509e-05,0
-0.0244,18.9096,6.35259e-05,0
-0.02135,18.8676,0.000159624,-6.08839e-37
-0.0183,18.8209,0.000207559,-6.06924e-37
-0.01525,18.7971,0.00020482,0
-0.0122,18.7899,0.000190893,0
-0.00915,18.8053,0.000188175,0
-0.0061,18.7757,0.000181849,0
-0.00305,18.7878,0.00018836,0
-8.27181e-25,19.3266,0.000240034,0
0.00305,19.6662,0.000225919,0
0.0061,19.2861,0.000143359,0
0.00915,19.1101,7.18319e-05,0
0.0122,19.2268,-3.5231e-05,0
0.01525,19.2676,-0.000138189,-4.36597e-38
0.0183,19.2465,-0.000218912,-9.99839e-37
0.02135,19.2514,-0.000279167,-9.5813e-37
0.0244,19.3124,-0.000303201,0
0.02745,19.4228,-0.000282318,-2.91569e-37
0.0305,19.4993,-0.000223316,-2.90551e-37
0.03355,19.3764,-0.00014117,0
0.0366,18.8568,-5.02368e-05,0
0.03965,17.7966,3.16613e-05,0
0.0427,16.1718,9.17418e-05,0
0.04575,14.0923,0.000125429,0
0.0488,11.7613,0.000135025,0
0.05185,9.40896,0.000127072,0
0.0549,7.23073,0.00010896,0
0.05795,5.35341,8.70052e-05,0
0.061,3.83041,6.56185e-05,0
0.06405,2.65682,4.72023e-05,2.9295e-38
0.0671,1.79149,3.2613e-05,2.82791e-38
0.07015,1.17732,2.17551e-05,0
0.0732,0.755727,1.40682e-05,0
0.07625,0.474734,8.84745e-06,0
0.0793,0.292327,5.42485e-06,0
0.08235,0.176703,3.24935e-06,0
0.0854,0.104985,1.90417e-06,0
0.08845,0.0613767,1.09299e-06,0
0.0915,0.0353436,6.15019e-07,0
0.09455,0.0200652,3.39428e-07,0
0.0976,0.0112398,1.83776e-07,0
0.10065,0.00621711,9.76021e-08,0
0.1037,0.00339804,5.08181e-08,0
0.10675,0.00183636,2.59124e-08,0
0.1098,0.000981821,1.29184e-08,0
0.11285,0.000519623,6.28009e-09,0
0.1159,0.000272362,2.96436e-09,0
0.11895,0.000141452,1.34927e-09,0
0.122,7.2823e-05,5.852e-10,0
0.12505,3.71792e-05,2.36498e-10,-8.93403e-39
0.1281,1.88308e-05,8.4717e-11,-7.92295e-39
0.13115,9.46503e-06,2.30476e-11,-6.91186e-39
0.1342,4.7226e-06,7.51178e-13,-5.90077e-39
0.13725,2.33928e-06,-5.52289e-12,0
0.1403,1.14952e-06,-5.93688e-12,0
0.14335,5.58092e-07,-4.67354e-12,0
0.1464,2.62645e-07,-3.30349e-12,0
0.14945,1.05678e-07,-2.24074e-12,0
0.152,5.73495e-08,-1.86606e-12,0
