x,U_0,U_1,U_2
-0.98,89.6238,-0.00428523,0
-0.94,93.2141,-0.00428542,0
-0.9,96.1058,-0.00428401,0
-0.86,98.914,-0.00428573,-9.91967e-15
-0.82,102.123,-0.00429132,-1.0174e-14
-0.78,105.512,-0.00427889,-1.05105e-14
-0.74,109.121,-0.00427189,0
-0.7,113.008,-0.00431677,0
-0.66,117.193,-0.00428855,-1.15592e-14
-0.62,121.712,-0.00421122,-1.19575e-14
-0.58,126.612,-0.00436547,0
-0.54,131.946,-0.00432059,-1.28398e-14
-0.5,137.778,-0.00410204,0
-0.46,144.185,-0.00449571,0
-0.42,151.265,-0.00424258,-1.44251e-14
-0.38,159.141,-0.00408281,0
-0.34,167.969,-0.00466956,-1.57025e-14
-0.3,177.957,-0.00368445,0
-0.26,189.388,-0.00500104,0
-0.22,202.662,-0.00558436,0
-0.18,218.386,0.0010396,0
-0.14,237.551,0.0180073,0
-0.1,261.992,-0.113581,0
-0.06,295.783,-0.188,0
-0.02,350.504,1.74396,0
0.02,451.128,-1.8341,0
0.06,522.697,-7.11029,0
0.1,562.426,4.34163,0
0.14,588.543,4.75249,0
0.18,609.065,2.92758,0
0.22,626.633,2.03241,0
0.26,641.648,-3.20108,0
0.3,654.233,-3.42302,0
0.34,665.464,-2.89052,9.31208e-15
0.38,676.219,-2.33297,0
0.42,684.603,1.43864,7.88669e-15
0.46,697.472,2.21195,0
0.5,696.681,2.01763,0
0.54,437.102,-2.81153,9.86773e-15
0.58,242.483,-9.65804,0
0.62,216.109,13.0876,1.20361e-14
0.66,205.804,8.43684,1.12392e-14
0.7,196.206,-0.166587,0
0.74,187.847,-7.05166,0
0.78,179.858,-6.35736,1.01484e-14
0.82,173.382,-1.24851,0
0.86,167.186,3.10341,9.62913e-15
0.9,162.004,3.034,0
0.94,159.434,0.0437634,0
0.98,153.772,-0.622876,0
