x,U_0,U_1,U_2
-0.152,4.58292e-13,-2.41911e-12,0
-0.14945,1.26351e-12,-1.72653e-12,0
-0.1464,5.96869e-13,-1.40832e-12,0
-0.14335,-7.10435e-13,-6.4745e-13,0
-0.1403,6.27667e-13,-3.24786e-13,0
-0.13725,6.52187e-13,-8.12759e-13,0
-0.1342,8.80633e-13,-5.94113e-14,0
-0.13115,6.37456e-13,-5.81617e-13,0
-0.1281,-5.8023e-13,-1.1879e-12,0
-0.12505,-1.99847e-12,-8.70753e-14,0
-0.122,-2.00854e-12,-1.35205e-12,0
-0.11895,2.71956e-12,-1.03376e-12,0
-0.1159,1.74171e-12,-4.27841e-13,0
-0.11285,8.50232e-14,-5.78832e-14,1.75598e-39
-0.1098,2.36179e-13,7.25174e-13,1.73575e-39
-0.10675,-1.9457e-12,-5.08705e-13,0
-0.1037,-5.64611e-13,8.50048e-13,0
-0.10065,8.40206e-13,1.6224e-13,0
-0.0976,1.82287e-12,-7.56562e-13,0
-0.09455,2.19534e-13,5.9334e-14,0
-0.0915,-5.9468e-13,-2.7625e-13,0
-0.08845,9.49753e-13,3.24746e-14,0
-0.0854,8.44729e-13,-1.27289e-13,0
-0.08235,-5.83128e-14,-7.22842e-13,0
-0.0793,-1.37504e-13,-1.07645e-12,0
-0.07625,4.21412e-13,-1.16265e-12,0
-0.0732,1.08893e-13,-9.94491e-13,0
-0.07015,-1.04645e-12,-8.80269e-13,0
-0.0671,-2.42353e-12,-1.55096e-13,0
-0.06405,-1.02295e-12,-2.41584e-13,0
-0.061,1.01712e-12,2.55588e-13,0
-0.05795,1.43334e-12,8.87476e-14,1.39199e-39
-0.0549,1.3791e-14,-3.52665e-13,1.37176e-39
-0.05185,-4.23819e-13,3.77763e-13,0
-0.0488,-8.23962e-14,-4.35019e-14,0
-0.04575,1.59178e-13,-5.44177e-13,0
-0.0427,3.89009e-13,-7.63422e-13,-1.29088e-39
-0.03965,-3.4018e-13,-2.48004e-13,-1.27065e-39
-0.0366,4.38588e-12,-6.46428e-13,0
-0.03355,4.3484e-10,-1.75892e-13,1.23021e-39
-0.0305,3.02416e-07,3.13054e-12,1.20999e-39
-0.02745,0.000262938,1.94706e-09,0
-0.0244,0.0580979,-2.99272e-08,0
-0.02135,1.3761,-1.49109e-06,-1.14331e-39
-0.0183,6.02109,-5.82914e-06,-1.12319e-39
-0.01525,12.1715,-9.2136e-06,0
-0.0122,16.4089,-8.37053e-06,0
-0.00915,18.5361,-6.27308e-06,0
-0.0061,19.1493,-1.07598e-06,0
-0.00305,19.0472,3.55678e-06,0
-8.27181e-25,19.014,3.52549e-06,0
0.00305,19.0834,3.50884e-06,0
0.0061,19.2218,5.69329e-06,0
0.00915,18.9336,6.91044e-06,0
0.0122,17.6161,5.64732e-06,0
0.01525,14.4521,3.79029e-06,-4.58835e-40
0.0183,8.57739,5.14414e-07,-3.61333e-42
0.02135,2.65747,-1.08334e-06,4.34837e-40
0.0244,0.192702,-3.76427e-07,0
0.02745,0.00151682,-8.70232e-09,-4.12888e-40
0.0305,1.74854e-06,-3.38472e-11,-4.02777e-40
0.03355,2.12859e-09,3.98766e-13,0
0.0366,1.58175e-13,-1.35016e-12,0
0.03965,-6.53526e-13,-5.46869e-13,0
0.0427,1.93427e-13,-9.21436e-13,0
0.04575,1.5476e-12,-2.11313e-13,0
0.0488,4.57028e-13,-6.8225e-13,0
0.05185,-7.21556e-13,1.73709e-13,0
0.0549,-2.91912e-14,3.10927e-13,0
0.05795,1.15613e-12,3.48614e-13,0
0.061,-2.50031e-13,4.8289e-13,0
0.06405,-8.60784e-13,9.80293e-13,2.91558e-40
0.0671,-7.92663e-13,2.86004e-13,2.81447e-40
0.07015,2.44905e-13,-1.97828e-13,0
0.0732,-3.23529e-14,-6.7457e-13,0
0.07625,-9.73127e-13,-1.02041e-12,0
0.0793,1.20394e-12,-9.82511e-13,0
0.08235,-2.80156e-13,-4.51266e-13,0
0.0854,-1.08577e-13,2.02561e-13,0
0.08845,5.46146e-13,-7.18829e-13,0
0.0915,-1.40958e-12,-5.34151e-13,0
0.09455,-7.18401e-13,-1.01657e-12,0
0.0976,5.31037e-13,2.67819e-13,0
0.10065,-8.80023e-14,-1.27104e-13,0
0.1037,-2.23387e-13,2.33122e-13,0
0.10675,1.65174e-12,4.39823e-13,0
0.1098,-3.51517e-13,-1.79631e-15,0
0.11285,-7.92325e-13,6.5664e-13,0
0.1159,2.12926e-12,7.14132e-13,0
0.11895,1.59968e-12,-3.0871e-13,0
0.122,1.47359e-12,-9.19897e-13,0
0.12505,3.63042e-13,-1.1797e-13,-8.93403e-41
0.1281,8.1896e-13,-3.19507e-13,-7.92295e-41
0.13115,1.56084e-12,-3.9966e-13,-6.91186e-41
0.1342,-9.56304e-13,3.7263e-14,-5.90077e-41
0.13725,-1.4818e-12,-2.656e-13,0
0.1403,-1.28546e-12,-3.76145e-13,0
0.14335,-2.76861e-12,-5.10633e-13,0
0.1464,-3.10007e-12,-2.45244e-13,0
0.14945,-4.11268e-13,9.80845e-13,0
0.152,1.15411e-12,6.78425e-13,0
