x,U_0,U_1,U_2
-0.98,89.6228,-0.00428593,0
-0.94,93.2133,-0.00428607,0
-0.9,96.105,-0.00428572,0
-0.86,98.9132,-0.00428313,-9.91967e-15
-0.82,102.122,-0.00428665,-1.0174e-14
-0.78,105.511,-0.00429662,-1.05105e-14
-0.74,109.12,-0.00427322,0
-0.7,113.007,-0.00426628,0
-0.66,117.192,-0.00433719,-1.15591e-14
-0.62,121.711,-0.0042739,-1.19575e-14
-0.58,126.612,-0.00419489,0
-0.54,131.946,-0.00442204,-1.28398e-14
-0.5,137.777,-0.00425449,0
-0.46,144.185,-0.00411125,0
-0.42,151.265,-0.00459466,-1.4425e-14
-0.38,159.14,-0.00404847,0
-0.34,167.968,-0.00432011,-1.57024e-14
-0.3,177.956,-0.00446664,0
-0.26,189.387,-0.00404807,0
-0.22,202.662,-0.00524737,0
-0.18,218.385,0.00497307,0
-0.14,237.55,-0.0188869,0
-0.1,261.996,-0.116404,0
-0.06,295.778,0.349313,0
-0.02,350.45,0.819231,0
0.02,451.411,-6.02514,0
0.06,522.362,2.01513,0
0.1,562.635,7.57736,0
0.14,588.28,1.15967,0
0.18,609.276,-0.357304,0
0.22,626.608,-3.36866,0
0.26,641.678,-5.0083,0
0.3,653.975,-1.38589,0
0.34,665.682,-0.545423,9.2932e-15
0.38,676.214,2.34488,0
0.42,684.788,3.60246,7.94154e-15
0.46,697.21,1.70756,0
0.5,696.357,0.386211,0
0.54,433.364,10.9868,9.91356e-15
0.58,241.036,-18.5076,0
0.62,212.534,-5.97742,1.21474e-14
0.66,205.219,6.89027,1.13066e-14
0.7,195.757,9.61167,0
0.74,188.516,5.5274,0
0.78,182.969,-1.66881,1.0167e-14
0.82,176.337,-5.37595,0
0.86,170.424,-3.16725,9.55687e-15
0.9,164.483,1.15858,0
0.94,158.379,1.30669,0
0.98,149.749,0.860077,0
