x,U_0,U_1,U_2
-0.152,-3.14302e-14,-1.84259e-13,0
-0.14945,-1.03589e-14,-1.62976e-13,0
-0.1464,3.12668e-14,-1.11052e-13,0
-0.14335,9.01769e-14,-4.0733e-14,0
-0.1403,1.78836e-13,-9.41108e-15,0
-0.13725,2.55994e-13,-1.69708e-14,0
-0.1342,3.00184e-13,-2.55818e-14,0
-0.13115,2.64937e-13,-2.28619e-14,0
-0.1281,1.4735e-13,-3.30207e-14,0
-0.12505,4.95368e-14,-3.1758e-14,0
-0.122,2.39205e-14,-2.47401e-14,0
-0.11895,7.88333e-15,-3.47251e-14,0
-0.1159,-3.60571e-14,3.06534e-15,0
-0.11285,-4.08292e-14,3.98608e-14,9.154e-35
-0.1098,3.1495e-14,2.16771e-14,9.15399e-35
-0.10675,9.00941e-14,-5.28965e-15,0
-0.1037,1.93512e-14,-2.24543e-14,0
-0.10065,-1.66338e-14,-5.02337e-14,0
-0.0976,7.88309e-14,-8.81602e-14,0
-0.09455,1.98295e-13,-9.11625e-14,0
-0.0915,3.35652e-13,-8.1339e-14,0
-0.08845,4.23309e-13,-1.21089e-13,0
-0.0854,3.65677e-13,-1.48894e-13,0
-0.08235,2.23506e-13,-8.9962e-14,0
-0.0793,2.45348e-14,3.00371e-14,0
-0.07625,-1.29249e-13,9.40611e-14,0
-0.0732,-1.82992e-13,1.38164e-13,0
-0.07015,-1.79467e-13,1.68941e-13,0
-0.0671,-7.17539e-15,1.11312e-13,0
-0.06405,3.94854e-12,-4.07172e-15,0
-0.061,1.1647e-10,-1.82992e-12,0
-0.05795,3.14877e-09,-5.05655e-11,8.22633e-35
-0.0549,8.43909e-08,-1.30976e-09,8.22631e-35
-0.05185,2.25909e-06,-3.33287e-08,0
-0.0488,6.13185e-05,-8.32333e-07,0
-0.04575,0.00174744,-1.98552e-05,0
-0.0427,0.0457724,-0.000399882,-8.16623e-35
-0.03965,0.617692,-0.00450965,-8.16621e-35
-0.0366,3.09204,-0.0193714,0
-0.03355,7.55665,-0.040183,8.26364e-35
-0.0305,12.0687,-0.0523719,8.26362e-35
-0.02745,15.3082,-0.0514186,0
-0.0244,17.1975,-0.042465,0
-0.02135,18.1081,-0.0321368,-7.64609e-35
-0.0183,18.4343,-0.0206556,-7.64607e-35
-0.01525,18.5382,-0.0123204,0
-0.0122,18.5949,-0.00650879,0
-0.00915,18.6021,-0.0015362,0
-0.0061,18.5936,-0.000233495,0
-0.00305,18.5871,-0.000638083,0
-8.27181e-25,18.5919,-0.00280322,0
0.00305,18.5989,-0.00512467,0
0.0061,18.602,-0.0062747,0
0.00915,18.5947,-0.00553662,0
0.0122,18.5782,-0.000983457,0
0.01525,18.5653,0.00327612,-3.69545e-35
0.0183,18.5583,0.0131187,4.42999e-35
0.02135,18.4705,0.0260769,8.12543e-35
0.0244,18.1237,0.0370615,0
0.02745,17.1942,0.051183,-4.2629e-35
0.0305,15.1024,0.0612957,-4.26289e-35
0.03355,11.2466,0.0583232,0
0.0366,5.93905,0.0369416,0
0.03965,1.70556,0.0123683,0
0.0427,0.180449,0.00153215,0
0.04575,0.00740159,8.10952e-05,0
0.0488,0.000234868,3.26535e-06,0
0.05185,7.97629e-06,1.23147e-07,0
0.0549,2.79389e-07,4.53059e-09,0
0.05795,9.80076e-09,1.56009e-10,0
0.061,3.39035e-10,2.78058e-12,0
0.06405,1.22092e-11,-5.54895e-13,4.31278e-35
0.0671,8.43886e-13,-2.79263e-13,4.31277e-35
0.07015,2.00009e-13,-1.41359e-13,0
0.0732,-3.0577e-14,-1.20458e-13,0
0.07625,-6.13142e-15,-6.99751e-14,0
0.0793,5.27452e-14,-3.94317e-14,0
0.08235,6.70105e-14,-3.26653e-14,0
0.0854,1.33693e-13,-2.47724e-14,0
0.08845,2.4282e-13,3.10302e-14,0
0.0915,2.12282e-13,9.09925e-14,0
0.09455,1.29559e-13,7.95262e-14,0
0.0976,3.52581e-14,1.60947e-14,0
0.10065,-1.02431e-13,-3.107e-14,0
0.1037,-1.20551e-13,-5.11424e-14,0
0.10675,-6.73071e-14,-4.85316e-14,0
0.1098,6.61999e-15,-4.05586e-14,0
0.11285,8.59198e-14,-1.88594e-14,0
0.1159,6.36485e-14,6.09612e-14,0
0.11895,-2.04533e-14,1.49199e-13,0
0.122,-2.01669e-14,1.65264e-13,0
0.12505,3.08522e-16,1.11629e-13,1.12459e-34
0.1281,-6.08512e-14,6.62024e-14,1.12459e-34
0.13115,-1.31864e-13,2.78971e-14,1.33234e-34
0.1342,-2.03628e-13,-8.22171e-15,1.33234e-34
0.13725,-2.39391e-13,-9.99422e-15,0
0.1403,-2.22369e-13,6.44915e-17,0
0.14335,-1.43607e-13,4.07743e-16,0
0.1464,-5.47225e-14,-4.57866e-15,0
0.14945,-4.13797e-14,2.19415e-15,0
0.152,-4.81577e-14,6.97114e-15,0
