x,U_0,U_1,U_2
-0.152,1.21944e-08,-3.17113e-13,0
-0.14945,2.56858e-08,-2.44497e-13,0
-0.1464,9.31753e-08,-2.50336e-13,0
-0.14335,3.18225e-07,-2.50336e-13,0
-0.1403,1.06098e-06,-1.95597e-13,0
-0.13725,3.44282e-06,-1.77351e-13,0
-0.1342,1.08633e-05,-1.38665e-13,0
-0.13115,3.3296e-05,-1.44499e-13,0
-0.1281,9.9016e-05,-1.62728e-13,0
-0.12505,0.000285337,-3.57563e-13,0
-0.122,0.000795696,-9.12134e-13,0
-0.11895,0.00214393,-2.45557e-12,0
-0.1159,0.00557194,-6.24221e-12,0
-0.11285,0.0139412,-1.50472e-11,1.75593e-38
-0.1098,0.0335075,-3.39569e-11,1.73571e-38
-0.10675,0.0771707,-7.15917e-11,0
-0.1037,0.169814,-1.42688e-10,0
-0.10065,0.355838,-2.66817e-10,0
-0.0976,0.707265,-4.63518e-10,0
-0.09455,1.32724,-7.40058e-10,0
-0.0915,2.33833,-1.07124e-09,0
-0.08845,3.83929,-1.37926e-09,0
-0.0854,5.83338,-1.50873e-09,0
-0.08235,8.19707,-1.27214e-09,0
-0.0793,10.734,-5.59746e-10,0
-0.07625,13.2349,6.1308e-10,0
-0.0732,15.4933,2.11851e-09,0
-0.07015,17.3214,3.72197e-09,0
-0.0671,18.584,5.081e-09,0
-0.06405,19.2364,5.69754e-09,0
-0.061,19.3998,4.74027e-09,0
-0.05795,19.3614,2.79983e-09,1.35914e-38
-0.0549,19.3162,7.53106e-10,1.3394e-38
-0.05185,19.2807,-1.43886e-09,0
-0.0488,19.2599,-3.1303e-09,0
-0.04575,19.2499,-4.02734e-09,0
-0.0427,19.2372,-4.40315e-09,-1.26281e-38
-0.03965,19.2242,-4.27224e-09,-1.24302e-38
-0.0366,19.212,-3.5873e-09,0
-0.03355,19.202,-2.71209e-09,1.20334e-38
-0.0305,19.1909,-1.85491e-09,1.18356e-38
-0.02745,19.1791,-1.16127e-09,0
-0.0244,19.1588,-4.79652e-10,0
-0.02135,19.1428,1.97493e-10,-1.12448e-38
-0.0183,19.1192,7.83015e-10,-1.1047e-38
-0.01525,19.1162,9.58759e-10,0
-0.0122,19.096,1.43717e-09,0
-0.00915,19.1027,6.71915e-10,0
-0.0061,19.1204,7.90897e-09,0
-0.00305,19.0101,-9.57087e-11,0
-8.27181e-25,19.1123,-1.20265e-08,0
0.00305,19.2477,-6.88909e-09,0
0.0061,19.1187,6.24014e-09,0
0.00915,19.0649,1.11965e-08,0
0.0122,19.1029,2.79852e-09,0
0.01525,19.1056,1.35834e-09,-4.61034e-39
0.0183,19.0982,5.32389e-10,8.14973e-42
0.02135,19.101,1.13808e-10,4.41265e-39
0.0244,19.1024,-1.58772e-10,0
0.02745,19.1002,-1.86372e-10,-4.21797e-39
0.0305,19.0969,-1.58857e-10,-4.11468e-39
0.03355,19.0943,1.30372e-10,0
0.0366,19.0975,3.46017e-10,0
0.03965,19.101,6.13738e-10,0
0.0427,19.0961,9.70241e-10,0
0.04575,19.0955,1.25352e-09,0
0.0488,19.099,1.50956e-09,0
0.05185,19.0978,1.51381e-09,0
0.0549,19.1089,1.81527e-09,0
0.05795,19.1009,2.85511e-09,0
0.061,19.0637,3.06383e-09,0
0.06405,19.1197,2.25033e-09,2.9653e-39
0.0671,19.2098,1.62431e-09,2.86247e-39
0.07015,19.0811,7.50555e-10,0
0.0732,18.9506,-8.56931e-10,0
0.07625,19.2651,-1.96534e-09,0
0.0793,19.3173,-1.89334e-09,0
0.08235,17.2902,-1.47052e-09,0
0.0854,12.8701,-1.32559e-09,0
0.08845,8.07002,-1.28898e-09,0
0.0915,4.54324,-1.10637e-09,0
0.09455,2.39514,-8.29247e-10,0
0.0976,1.19802,-5.62343e-10,0
0.10065,0.571853,-3.514e-10,0
0.1037,0.261351,-2.02997e-10,0
0.10675,0.114624,-1.09157e-10,0
0.1098,0.0483326,-5.49462e-11,0
0.11285,0.0196257,-2.61998e-11,0
0.1159,0.00768566,-1.18076e-11,0
0.11895,0.00290678,-4.94921e-12,0
0.122,0.00106314,-1.97742e-12,0
0.12505,0.000376493,-5.68946e-13,-8.93403e-40
0.1281,0.000129243,3.45697e-14,-7.92295e-40
0.13115,4.30546e-05,2.88096e-13,-6.91186e-40
0.1342,1.39327e-05,3.96077e-13,-5.90077e-40
0.13725,4.38401e-06,3.00472e-13,0
0.1403,1.34253e-06,3.23093e-13,0
0.14335,4.00429e-07,2.59499e-13,0
0.1464,1.16662e-07,3.41446e-13,0
0.14945,3.20252e-08,6.7777e-13,0
0.152,1.51764e-08,7.76971e-13,0
