x,U_0,U_1,U_2
-0.98,89.8318,-0.00737254,0
-0.94,93.4516,-0.00738435,0
-0.9,96.3573,-0.00851714,0
-0.86,99.1758,-0.00209787,-9.91344e-15
-0.82,102.395,-0.00381231,-1.01672e-14
-0.78,105.794,-0.00174511,-1.05032e-14
-0.74,109.411,2.49177e-05,0
-0.7,113.304,-0.00198942,0
-0.66,117.492,-0.00156843,-1.15488e-14
-0.62,122.013,-0.000418576,-1.19457e-14
-0.58,126.913,-0.00118551,0
-0.54,132.244,-0.00167013,-1.28244e-14
-0.5,138.07,-0.000467837,0
-0.46,144.469,0.00028637,0
-0.42,151.538,-0.00080704,-1.44034e-14
-0.38,159.399,-0.00122315,0
-0.34,168.209,-0.000373724,-1.56765e-14
-0.3,178.176,0.00128174,0
-0.26,189.581,0.000825641,0
-0.22,202.825,0.00135662,0
-0.18,218.513,-0.00063307,0
-0.14,237.636,-0.0347627,0
-0.1,262.027,0.0897032,0
-0.06,295.758,0.239638,0
-0.02,350.382,-1.55323,0
0.02,450.899,0.743775,0
0.06,522.543,7.57172,0
0.1,562.042,-3.55322,0
0.14,588.323,-4.67841,0
0.18,608.705,-2.11191,0
0.22,626.408,-2.38311,0
0.26,641.176,2.10807,0
0.3,654.007,2.89811,0
0.34,665.169,2.25021,9.3039e-15
0.38,676.018,2.63222,0
0.42,684.18,-0.44731,7.8687e-15
0.46,697.354,-1.6553,0
0.5,696.878,-1.79345,0
0.54,455.892,7.1637,9.54108e-15
0.58,237.997,-20.3018,0
0.62,215.642,2.36121,1.22233e-14
0.66,205.541,10.7034,1.14061e-14
0.7,196.082,8.84446,0
0.74,188.761,1.29468,0
0.78,180.87,-5.46415,1.02088e-14
0.82,172.993,-5.98471,0
0.86,167.388,-1.58382,9.56149e-15
0.9,161.624,2.53334,0
0.94,156.317,1.41301,0
0.98,147.589,0.702092,0
