x,U_0,U_1,U_2
-0.152,1.43603e-13,-4.98927e-13,0
-0.14945,2.07587e-13,-4.59268e-13,0
-0.1464,3.29627e-13,-3.40861e-13,0
-0.14335,2.92708e-13,-2.67617e-13,0
-0.1403,2.61715e-13,-1.7176e-13,0
-0.13725,4.46916e-13,-1.39332e-13,0
-0.1342,3.72412e-13,-2.16878e-13,0
-0.13115,-9.84096e-14,-2.57757e-13,0
-0.1281,-3.43903e-13,-3.47882e-13,0
-0.12505,-4.72856e-13,-3.12122e-13,0
-0.122,-4.24863e-13,-1.33577e-13,0
-0.11895,-1.24244e-13,-1.52388e-14,0
-0.1159,5.14269e-14,2.40228e-14,0
-0.11285,-1.2231e-14,2.20322e-14,3.28424e-36
-0.1098,-2.4198e-13,-5.64363e-14,3.28422e-36
-0.10675,-3.02393e-13,-2.0832e-13,0
-0.1037,-2.81173e-13,-3.25294e-13,0
-0.10065,-1.67092e-13,-4.46932e-13,0
-0.0976,7.44851e-14,-5.91173e-13,0
-0.09455,2.11938e-13,-5.885e-13,0
-0.0915,2.70697e-13,-4.40553e-13,0
-0.08845,2.24884e-13,-2.82871e-13,0
-0.0854,1.40125e-13,-2.02149e-13,0
-0.08235,7.91024e-15,-2.07662e-13,0
-0.0793,-2.70956e-13,-2.11905e-13,0
-0.07625,-3.6561e-13,-2.55762e-13,0
-0.0732,-3.88573e-13,-1.32331e-13,0
-0.07015,-5.75787e-13,2.62861e-14,0
-0.0671,-7.5815e-13,9.33061e-14,0
-0.06405,-8.4566e-13,2.37964e-13,0
-0.061,-5.62183e-13,3.14562e-13,0
-0.05795,-1.62554e-13,2.68936e-13,9.86383e-37
-0.0549,4.47392e-13,-2.67303e-14,9.86363e-37
-0.05185,2.45837e-10,5.85551e-13,0
-0.0488,1.65408e-07,2.23549e-10,0
-0.04575,0.00011228,9.09568e-08,0
-0.0427,0.021897,1.42092e-05,9.87097e-38
-0.03965,0.63386,0.000381215,9.87299e-38
-0.0366,3.71246,0.00201489,0
-0.03355,9.03946,0.00446654,1.5871e-37
-0.0305,13.7865,0.00633046,1.5869e-37
-0.02745,16.7321,0.00736655,0
-0.0244,18.2156,0.0082336,0
-0.02135,18.8362,0.00881115,-7.48615e-37
-0.0183,18.9991,0.00284219,-7.48596e-37
-0.01525,18.9983,-0.00424949,0
-0.0122,19.0254,-0.0064523,0
-0.00915,19.0475,-0.00797675,0
-0.0061,19.0401,-0.00855826,0
-0.00305,19.0135,-0.00828078,0
-8.27181e-25,19.0025,-0.00751794,0
0.00305,19.0169,-0.00683854,0
0.0061,19.0342,-0.00604321,0
0.00915,19.0258,-0.00526052,0
0.0122,18.999,-0.00437105,0
0.01525,19.0026,-0.00332561,-2.20459e-37
0.0183,19.0393,-0.00192546,3.50004e-38
0.02135,19.0113,-0.000231361,2.55439e-37
0.0244,18.8413,0.00184355,0
0.02745,18.2713,0.00418066,-4.67919e-37
0.0305,16.6819,0.00607014,-4.67909e-37
0.03355,13.2051,0.00662993,0
0.0366,7.47007,0.00465778,0
0.03965,2.21566,0.00161136,0
0.0427,0.182583,0.000147782,0
0.04575,0.00217567,1.93537e-06,0
0.0488,4.39891e-06,6.17603e-09,0
0.05185,5.40089e-09,1.22463e-11,0
0.0549,9.36917e-12,-3.02948e-13,0
0.05795,-4.82778e-13,-2.12433e-13,0
0.061,-4.18162e-13,-1.78892e-13,0
0.06405,-2.32704e-13,-1.2478e-13,-1.57221e-36
0.0671,-1.35159e-13,-7.71048e-14,-1.57222e-36
0.07015,-1.73866e-13,2.68477e-14,0
0.0732,-8.10244e-14,-8.00232e-14,0
0.07625,1.58011e-13,-2.38168e-13,0
0.0793,-4.11465e-14,-1.91246e-13,0
0.08235,-2.11327e-13,-1.81712e-13,0
0.0854,-5.56479e-14,-3.90577e-14,0
0.08845,-1.42327e-13,2.66561e-14,0
0.0915,-2.13381e-13,-2.49686e-14,0
0.09455,-9.28813e-14,6.88726e-14,0
0.0976,1.27044e-13,2.02159e-14,0
0.10065,3.49432e-13,-4.96709e-14,0
0.1037,3.62865e-13,-5.76851e-14,0
0.10675,3.72969e-13,-1.4115e-13,0
0.1098,4.14252e-13,-2.69827e-13,0
0.11285,1.50938e-13,-2.94434e-13,0
0.1159,-2.47899e-13,-2.93336e-13,0
0.11895,-3.89278e-13,-3.6674e-13,0
0.122,-3.09368e-13,-2.95572e-13,0
0.12505,-2.00683e-13,-2.15904e-13,-6.37589e-37
0.1281,2.46559e-13,-2.36339e-13,-6.37578e-37
0.13115,6.63569e-13,-1.3108e-13,-1.70757e-36
0.1342,3.4342e-13,-2.2445e-13,-1.70756e-36
0.13725,-1.51077e-13,-3.61052e-13,0
0.1403,-3.93641e-13,-3.43982e-13,0
0.14335,-1.99601e-13,-3.47745e-13,0
0.1464,2.19659e-13,-3.84553e-13,0
0.14945,2.38039e-13,-3.67704e-13,0
0.152,1.39349e-13,-2.99844e-13,0
