x,U_0,U_1,U_2
-0.152,4.37163e-13,-2.69206e-15,0
-0.14945,1.29621e-13,-1.64213e-14,0
-0.1464,-9.0793e-14,-1.64213e-14,0
-0.14335,-2.71503e-14,-3.51784e-14,0
-0.1403,-6.48108e-14,-3.51785e-14,0
-0.13725,-5.13816e-14,-5.03585e-15,0
-0.1342,-9.31286e-14,-5.0358e-15,0
-0.13115,-5.10894e-14,1.56561e-19,0
-0.1281,5.83879e-16,2.2837e-19,0
-0.12505,1.4597e-13,2.19236e-16,0
-0.122,-1.45972e-14,6.93394e-15,0
-0.11895,-2.26546e-13,9.21802e-14,0
-0.1159,-1.67282e-13,2.00562e-13,0
-0.11285,-3.29144e-14,2.3939e-13,1.75598e-39
-0.1098,1.73704e-13,1.90198e-13,1.73575e-39
-0.10675,1.1495e-13,1.02544e-13,0
-0.1037,1.16776e-13,3.68576e-14,0
-0.10065,-1.46013e-15,2.12386e-14,0
-0.0976,-1.09185e-13,2.10195e-14,0
-0.09455,1.09478e-13,2.73691e-14,0
-0.0915,5.83901e-16,4.37176e-14,0
-0.08845,-3.27685e-14,1.64943e-14,0
-0.0854,-7.50279e-14,-1.45971e-14,0
-0.08235,-2.80482e-13,-4.09447e-14,0
-0.0793,-4.01854e-13,-6.07965e-14,0
-0.07625,-6.45478e-13,-9.59023e-14,0
-0.0732,-7.08975e-13,-5.43012e-14,0
-0.07015,6.16868e-13,1.97777e-14,0
-0.0671,1.24788e-11,7.1888e-14,0
-0.06405,1.55679e-10,3.9388e-15,0
-0.061,1.06619e-09,-2.35766e-14,0
-0.05795,1.02499e-08,-2.20051e-13,1.39199e-39
-0.0549,6.27463e-08,4.50294e-14,1.37176e-39
-0.05185,5.30957e-07,4.15979e-14,0
-0.0488,2.93536e-06,4.5952e-15,0
-0.04575,2.15237e-05,1.8494e-13,0
-0.0427,0.000106415,-1.62322e-13,-1.29088e-39
-0.03965,0.000660589,1.42754e-13,-1.27065e-39
-0.0366,0.00288377,1.23049e-13,0
-0.03355,0.0146945,5.43274e-13,1.23018e-39
-0.0305,0.0556196,1.55017e-13,1.20996e-39
-0.02745,0.222733,-1.36472e-12,0
-0.0244,0.696272,-3.88079e-12,0
-0.02135,2.03763,-1.06536e-11,-1.14539e-39
-0.0183,4.52928,-1.4775e-11,-1.12524e-39
-0.01525,9.03797,-1.20137e-11,0
-0.0122,14.3304,5.79953e-11,0
-0.00915,19.1037,1.89581e-10,0
-0.0061,22.1117,4.93523e-10,0
-0.00305,21.6462,7.71306e-10,0
-8.27181e-25,19.1392,9.79128e-10,0
0.00305,17.3462,8.76769e-10,0
0.0061,19.7236,4.11703e-10,0
0.00915,21.6502,6.98827e-11,0
0.0122,18.9318,-1.31941e-10,0
0.01525,12.7974,-1.31465e-10,-4.58074e-40
0.0183,6.1799,-5.60545e-11,-2.88983e-42
0.02135,2.41001,-2.17431e-11,4.34816e-40
0.0244,0.768987,-6.49647e-12,0
0.02745,0.249242,-1.79612e-12,-4.12942e-40
0.0305,0.0609284,1.31848e-13,-4.0283e-40
0.03355,0.0165607,1.35099e-13,0
0.0366,0.00322606,-3.17676e-13,0
0.03965,0.000751931,-2.20109e-13,0
0.0427,0.000120937,-4.57839e-13,0
0.04575,2.46937e-05,-3.08158e-13,0
0.0488,3.37342e-06,-3.70811e-13,0
0.05185,6.12839e-07,-2.93602e-13,0
0.0549,7.26958e-08,-1.04655e-13,0
0.05795,1.18891e-08,-2.48403e-13,0
0.061,1.24812e-09,-3.63218e-14,0
0.06405,1.87572e-10,-1.0333e-13,2.91558e-40
0.0671,1.69955e-11,8.90661e-13,2.81447e-40
0.07015,2.22458e-13,1.13616e-12,0
0.0732,-7.99748e-13,1.26322e-12,0
0.07625,-1.82674e-12,1.59058e-12,0
0.0793,-2.58509e-12,1.11964e-12,0
0.08235,-2.38619e-12,1.41059e-12,0
0.0854,-3.02007e-13,1.2598e-12,0
0.08845,2.16758e-12,5.46143e-13,0
0.0915,3.53558e-12,3.78877e-13,0
0.09455,3.45133e-12,-3.30137e-13,0
0.0976,1.18294e-12,-2.6936e-13,0
0.10065,3.73029e-13,1.35686e-12,0
0.1037,1.92755e-12,9.34667e-13,0
0.10675,-2.35347e-13,3.09781e-13,0
0.1098,-2.30109e-12,8.69791e-13,0
0.11285,-5.68847e-13,2.07736e-12,0
0.1159,-1.13385e-12,3.51173e-12,0
0.11895,-2.39541e-12,3.98745e-12,0
0.122,-3.2711e-13,3.07596e-12,0
0.12505,4.74866e-13,2.01163e-12,-8.93403e-41
0.1281,-3.52371e-13,5.23692e-13,-7.92295e-41
0.13115,2.31364e-12,-3.74323e-14,-6.91186e-41
0.1342,2.85944e-12,4.63128e-13,-5.90077e-41
0.13725,1.75605e-12,1.3884e-13,0
0.1403,1.45618e-12,3.50964e-13,0
0.14335,-9.26255e-13,2.99661e-13,0
0.1464,-6.33122e-13,7.06793e-13,0
0.14945,2.41326e-12,4.36582e-13,0
0.152,3.43888e-12,-3.14886e-13,0
