x,U_0,U_1,U_2
-0.98,89.6238,-0.00428356,0
-0.94,93.2142,-0.00428358,0
-0.9,96.1059,-0.00428297,0
-0.86,98.914,-0.00428601,-9.91967e-15
-0.82,102.123,-0.00428684,-1.0174e-14
-0.78,105.512,-0.0042724,-1.05105e-14
-0.74,109.121,-0.00428529,0
-0.7,113.008,-0.00431576,0
-0.66,117.193,-0.00424888,-1.15592e-14
-0.62,121.712,-0.0042495,-1.19575e-14
-0.58,126.612,-0.0043945,0
-0.54,131.946,-0.00420825,-1.28398e-14
-0.5,137.778,-0.00420193,0
-0.46,144.185,-0.00451979,0
-0.42,151.265,-0.00404523,-1.44251e-14
-0.38,159.141,-0.0043651,0
-0.34,167.969,-0.00441555,-1.57025e-14
-0.3,177.957,-0.0038261,0
-0.26,189.388,-0.00552001,0
-0.22,202.663,-0.00239394,0
-0.18,218.386,0.00158666,0
-0.14,237.55,-0.0297366,0
-0.1,261.996,-0.0753336,0
-0.06,295.785,0.450572,0
-0.02,350.429,0.150277,0
0.02,451.335,-5.76494,0
0.06,522.715,5.29098,0
0.1,562.228,6.3194,0
0.14,588.457,-0.814333,0
0.18,609.238,-1.65986,0
0.22,626.756,-4.51954,0
0.26,641.42,-4.06538,0
0.3,654.117,-0.00413194,0
0.34,665.655,0.672419,9.3059e-15
0.38,676.379,3.53891,0
0.42,684.603,3.26648,7.92778e-15
0.46,697.266,0.908532,0
0.5,696.606,-0.170926,0
0.54,437.213,-9.83719,9.87014e-15
0.58,245.621,-0.782271,0
0.62,213.44,13.7584,1.19516e-14
0.66,204.833,5.04096,1.11375e-14
0.7,195.244,-4.35079,0
0.74,186.625,-8.1253,0
0.78,179.958,-5.01795,1.01044e-14
0.82,174.461,1.00094,0
0.86,168.162,3.96512,9.61658e-15
0.9,163.161,2.29984,0
0.94,159.62,-0.512194,0
0.98,153.828,-0.891486,0
