x,p,T,maxKappa,minKappa
-0.152,68970,289,1.66308e-14,2.17237e-16
-0.14945,68970,289,1.01448e-13,1.32514e-15
-0.1464,68970,289,2.47639e-13,1.94354e-15
-0.14335,68970,289,5.78965e-13,9.71772e-16
-0.1403,68970,289,1.34462e-12,7.95084e-16
-0.13725,68970,289,3.12621e-12,3.18034e-15
-0.1342,68970,289,7.21868e-12,8.30424e-15
-0.13115,68970,289,1.66155e-11,2.21741e-14
-0.1281,68970,289,3.81089e-11,4.16979e-14
-0.12505,68970,289,8.70035e-11,9.0375e-14
-0.122,68970,289,1.97696e-10,2.0796e-13
-0.11895,68970,289,4.4712e-10,4.53641e-13
-0.1159,68970,289,1.00605e-09,9.99424e-13
-0.11285,68970,289,2.25148e-09,2.24497e-12
-0.1098,68970,289,5.01048e-09,4.82203e-12
-0.10675,68970,289,1.10836e-08,1.04137e-11
-0.1037,68970,289,2.43634e-08,2.22515e-11
-0.10065,68970,289,5.31955e-08,4.76594e-11
-0.0976,68970,289,1.15325e-07,1.0136e-10
-0.09455,68970,289,2.48123e-07,2.14855e-10
-0.0915,68970,289,5.29547e-07,4.53977e-10
-0.08845,68969.9,289,1.12042e-06,9.52159e-10
-0.0854,68969.9,289,2.34873e-06,1.98644e-09
-0.08235,68969.9,289,4.87484e-06,4.10631e-09
-0.0793,68969.6,289,1.00098e-05,8.431e-09
-0.07625,68969.3,289,2.03167e-05,1.71276e-08
-0.0732,68968.6,289,4.07212e-05,3.44502e-08
-0.07015,68967.1,288.998,8.05083e-05,6.82354e-08
-0.0671,68964.4,288.998,0.000156807,1.34065e-07
-0.06405,68959.1,288.995,0.000300441,2.57981e-07
-0.061,68949.3,288.991,0.00056533,4.89167e-07
-0.05795,68931.3,288.982,0.00104268,9.08136e-07
-0.0549,68899.2,288.965,0.0018808,1.64541e-06
-0.05185,68843.5,288.934,0.00330936,2.90425e-06
-0.0488,68749.7,288.878,0.00566316,4.94274e-06
-0.04575,68597.4,288.78,0.00939276,8.08707e-06
-0.0427,68360.3,288.617,0.0150391,1.24193e-05
-0.03965,68008.9,288.353,0.0231403,2.00303e-05
-0.0366,67517.5,287.947,0.0340344,2.88696e-05
-0.03355,66877.5,287.357,0.0475446,3.55902e-05
-0.0305,66119,286.559,0.0625584,4.11831e-05
-0.02745,65324.7,285.575,0.0767906,4.5255e-05
-0.0244,64653.9,284.53,0.0871462,3.4431e-05
-0.02135,64190.6,283.62,0.0923479,1.13239e-05
-0.0183,63953.1,283.053,0.0945042,6.97931e-06
-0.01525,63865.8,282.795,0.0954716,2.79316e-05
-0.0122,63803.6,282.629,0.0956906,5.62559e-05
-0.00915,63775,282.58,0.0958857,4.03532e-05
-0.0061,63763.1,282.58,0.0962664,0.000174028
-0.00305,63755.7,283.102,0.096452,0.000488712
-8.27181e-25,63733.8,286.075,0.0962834,0.000528601
0.00305,63720.3,291.16,0.0951135,0.000257765
0.0061,63723,294.569,0.09317,0.000115156
0.00915,63712.5,295.384,0.0920399,0.000108432
0.0122,63701.8,295.423,0.0918565,0.000117212
0.01525,63680.7,295.344,0.0918609,9.48868e-05
0.0183,63654.4,295.234,0.0914836,5.64134e-05
0.02135,63543.1,294.912,0.0910151,5.31974e-05
0.0244,63297.6,294.242,0.0895112,1.76438e-05
0.02745,62848.1,293.285,0.0842033,2.48469e-05
0.0305,62169.6,292.196,0.073887,4.45544e-05
0.03355,61407.1,291.207,0.0597754,3.89979e-05
0.0366,60694,290.43,0.0446964,3.87342e-05
0.03965,60117.3,289.881,0.0311938,3.59194e-05
0.0427,59696.2,289.52,0.0205359,2.85964e-05
0.04575,59411,289.296,0.0128759,2.20328e-05
0.0488,59228.7,289.164,0.00775122,1.52621e-05
0.05185,59117.4,289.089,0.00450944,9.88211e-06
0.0549,59051.8,289.047,0.00254833,6.09496e-06
0.05795,59014.4,289.024,0.00140442,3.61323e-06
0.061,58993.6,289.012,0.000757187,2.07402e-06
0.06405,58982.3,289.006,0.000400361,1.15746e-06
0.0671,58976.4,289.003,0.000208026,6.29668e-07
0.07015,58973.2,289.001,0.000106396,3.34601e-07
0.0732,58971.6,289,5.36396e-05,1.73241e-07
0.07625,58970.8,289,2.66884e-05,8.77493e-08
0.0793,58970.4,289,1.31187e-05,4.35149e-08
0.08235,58970.2,289,6.37667e-06,2.11762e-08
0.0854,58970.1,289,3.06749e-06,1.0203e-08
0.08845,58970.1,289,1.46144e-06,4.85379e-09
0.0915,58970,289,6.90026e-07,2.29043e-09
0.09455,58970,289,3.23069e-07,1.06948e-09
0.0976,58970,289,1.50072e-07,4.95774e-10
0.10065,58970,289,6.91972e-08,2.27849e-10
0.1037,58970,289,3.1685e-08,1.04188e-10
0.10675,58970,289,1.44134e-08,4.71377e-11
0.1098,58970,289,6.51614e-09,2.13099e-11
0.11285,58970,289,2.92863e-09,9.5101e-12
0.1159,58970,289,1.30899e-09,4.23106e-12
0.11895,58970,289,5.81995e-10,1.87238e-12
0.122,58970,289,2.57467e-10,8.1662e-13
0.12505,58970,289,1.1337e-10,3.52903e-13
0.1281,58970,289,4.96879e-11,1.55193e-13
0.13115,58970,289,2.16873e-11,6.8762e-14
0.1342,58970,289,9.4232e-12,3.03772e-14
0.13725,58970,289,4.07985e-12,1.14689e-14
0.1403,58970,289,1.76103e-12,3.92631e-15
0.14335,58970,289,7.55347e-13,2.11814e-15
0.1464,58970,289,3.19509e-13,1.75651e-15
0.14945,58970,289,1.28343e-13,1.65318e-15
0.152,58970,289,2.10398e-14,2.71014e-16
