x,U_0,U_1,U_2
-0.152,0.000986697,-4.1081e-08,0
-0.14945,0.00170382,-4.7391e-08,0
-0.1464,0.00365313,-6.9924e-08,0
-0.14335,0.00643292,-1.10992e-07,0
-0.1403,0.0107858,-1.80233e-07,0
-0.13725,0.0176566,-2.92979e-07,0
-0.1342,0.0284453,-4.7273e-07,0
-0.13115,0.0452028,-7.54434e-07,0
-0.1281,0.0708852,-1.18869e-06,0
-0.12505,0.109668,-1.84671e-06,0
-0.122,0.167311,-2.82573e-06,0
-0.11895,0.25156,-4.25386e-06,0
-0.1159,0.372523,-6.29291e-06,0
-0.11285,0.542971,-9.13676e-06,1.75352e-37
-0.1098,0.778441,-1.30024e-05,1.73333e-37
-0.10675,1.09702,-1.81091e-05,0
-0.1037,1.51869,-2.4643e-05,0
-0.10065,2.06407,-3.27041e-05,0
-0.0976,2.75255,-4.22347e-05,0
-0.09455,3.59983,-5.29353e-05,0
-0.0915,4.61502,-6.41778e-05,0
-0.08845,5.7976,-7.49328e-05,0
-0.0854,7.13468,-8.37394e-05,0
-0.08235,8.59914,-8.87583e-05,0
-0.0793,10.1492,-8.79239e-05,0
-0.07625,11.7297,-7.91962e-05,0
-0.0732,13.2757,-6.09038e-05,0
-0.07015,14.7184,-3.22669e-05,0
-0.0671,15.9928,6.07662e-06,0
-0.06405,17.0473,5.17659e-05,0
-0.061,17.8519,0.000100573,0
-0.05795,18.4046,0.000146484,1.37827e-37
-0.0549,18.7322,0.000183385,1.35825e-37
-0.05185,18.8854,0.000206814,0
-0.0488,18.9273,0.000214979,0
-0.04575,18.9187,0.000209255,0
-0.0427,18.9005,0.000194262,1.87454e-36
-0.03965,18.8883,0.000173984,1.87651e-36
-0.0366,18.8826,0.000143027,0
-0.03355,18.8759,9.1131e-05,2.66187e-35
-0.0305,18.8619,-4.30804e-06,2.66167e-35
-0.02745,18.8462,-0.000270637,0
-0.0244,18.8397,-0.000423219,0
-0.02135,18.8445,3.24683e-05,2.32141e-34
-0.0183,18.8523,0.000548551,2.32143e-34
-0.01525,18.8613,0.0004992,0
-0.0122,18.8745,0.000279116,0
-0.00915,18.9046,0.000183215,0
-0.0061,18.916,0.000137636,0
-0.00305,18.9067,0.000115246,0
-8.27181e-25,19.1535,0.000140279,0
0.00305,19.4301,0.00016171,0
0.0061,19.2692,0.000103556,0
0.00915,19.0623,5.33972e-05,0
0.0122,19.1209,1.70312e-05,0
0.01525,19.2027,-1.55431e-05,-2.96213e-37
0.0183,19.2057,-1.73327e-05,-2.25044e-36
0.02135,19.1986,-3.94016e-06,-1.95628e-36
0.0244,19.1929,2.48733e-05,0
0.02745,19.1902,6.09695e-05,-2.90402e-37
0.0305,19.199,8.92293e-05,-2.89413e-37
0.03355,19.2068,0.000107639,0
0.0366,19.205,0.000123189,0
0.03965,19.2023,0.000127697,0
0.0427,19.2043,0.000112399,0
0.04575,19.2115,8.21659e-05,0
0.0488,19.2291,4.13237e-05,0
0.05185,19.2646,-6.70629e-06,0
0.0549,19.3176,-5.6761e-05,0
0.05795,19.3645,-9.9807e-05,0
0.061,19.3549,-0.000128925,0
0.06405,19.2132,-0.000142291,2.92791e-38
0.0671,18.8513,-0.000139299,2.82638e-38
0.07015,18.192,-0.000122137,0
0.0732,17.1899,-9.5408e-05,0
0.07625,15.8475,-6.46835e-05,0
0.0793,14.2191,-3.506e-05,0
0.08235,12.4001,-1.02135e-05,0
0.0854,10.5068,8.04591e-06,0
0.08845,8.65387,1.95206e-05,0
0.0915,6.93569,2.5104e-05,0
0.09455,5.41645,2.62537e-05,0
0.0976,4.12825,2.45123e-05,0
0.10065,3.07564,2.12108e-05,0
0.1037,2.24333,1.73419e-05,0
0.10675,1.6042,1.35533e-05,0
0.1098,1.12612,1.02032e-05,0
0.11285,0.77692,7.439e-06,0
0.1159,0.527313,5.27353e-06,0
0.11895,0.352413,3.64588e-06,0
0.122,0.232098,2.46396e-06,0
0.12505,0.150741,1.63082e-06,-8.93655e-39
0.1281,0.0966041,1.0587e-06,-7.92518e-39
0.13115,0.0611187,6.74982e-07,-6.91264e-39
0.1342,0.0381825,4.23155e-07,-5.90144e-39
0.13725,0.0235437,2.61259e-07,0
0.1403,0.0142957,1.59332e-07,0
0.14335,0.00848104,9.67172e-08,0
0.1464,0.00479427,5.96861e-08,0
0.14945,0.00222851,3.95305e-08,0
0.152,0.0012887,3.39406e-08,0
