x,U_0,U_1,U_2
-0.98,89.6238,-0.00428541,0
-0.94,93.2142,-0.00428541,0
-0.9,96.1059,-0.00428594,0
-0.86,98.914,-0.0042829,-9.91967e-15
-0.82,102.123,-0.00428286,-1.0174e-14
-0.78,105.512,-0.00429687,-1.05105e-14
-0.74,109.121,-0.00428179,0
-0.7,113.008,-0.00425467,0
-0.66,117.193,-0.00432443,-1.15592e-14
-0.62,121.712,-0.0043117,-1.19575e-14
-0.58,126.612,-0.00417527,0
-0.54,131.946,-0.00437475,-1.28398e-14
-0.5,137.778,-0.00434942,0
-0.46,144.185,-0.00404914,0
-0.42,151.265,-0.00454385,-1.44251e-14
-0.38,159.141,-0.00419356,0
-0.34,167.969,-0.00415892,-1.57025e-14
-0.3,177.957,-0.00462589,0
-0.26,189.388,-0.00340104,0
-0.22,202.663,-0.00711003,0
-0.18,218.386,-0.00308628,0
-0.14,237.55,0.0293622,0
-0.1,261.992,-0.0578774,0
-0.06,295.792,-0.403151,0
-0.02,350.467,1.34451,0
0.02,451.055,1.70729,0
0.06,523.132,-8.78353,0
0.1,561.893,0.0186169,0
0.14,588.755,4.39657,0
0.18,609.038,3.31381,0
0.22,626.828,4.15393,0
0.26,641.29,-0.340603,0
0.3,654.4,-2.85759,0
0.34,665.454,-2.74491,9.32535e-15
0.38,676.432,-3.84968,0
0.42,684.386,-0.677507,7.87469e-15
0.46,697.392,1.31645,0
0.5,696.599,1.62427,0
0.54,435.888,13.084,9.88334e-15
0.58,245.927,-8.83725,0
0.62,211.62,-12.1701,1.19698e-14
0.66,204.423,-0.0245701,1.1159e-14
0.7,194.596,7.73212,0
0.74,186.404,7.93264,0
0.78,181.107,2.7171,1.00917e-14
0.82,175.903,-3.2858,0
0.86,169.689,-4.172,9.57882e-15
0.9,164.321,-1.00904,0
0.94,159.268,0.966028,0
0.98,152.421,0.993517,0
