x,U_0,U_1,U_2
-0.152,-2.879e-12,5.25276e-13,0
-0.14945,-2.43477e-12,7.40072e-13,0
-0.1464,-1.44218e-12,7.91888e-13,0
-0.14335,-1.25679e-12,5.72933e-13,0
-0.1403,-1.30351e-12,1.4889e-13,0
-0.13725,-1.09039e-12,3.11644e-13,0
-0.1342,-1.85379e-13,5.45194e-13,0
-0.13115,-6.56862e-13,4.3134e-13,0
-0.1281,9.05031e-14,2.29172e-13,0
-0.12505,1.00282e-12,4.18933e-13,0
-0.122,1.02471e-12,-3.36459e-13,0
-0.11895,1.48013e-12,1.60566e-13,0
-0.1159,2.33551e-13,2.32094e-13,0
-0.11285,4.72001e-13,-8.02829e-14,1.75598e-38
-0.1098,7.60502e-13,-2.10197e-13,1.73575e-38
-0.10675,8.81138e-13,-4.42287e-13,0
-0.1037,1.31227e-12,1.32832e-13,0
-0.10065,-1.10936e-13,-7.80915e-14,0
-0.0976,-1.6947e-12,1.60598e-14,0
-0.09455,8.40789e-13,-1.79542e-13,0
-0.0915,1.03642e-13,-1.59835e-13,0
-0.08845,-1.88979e-12,-1.56187e-13,0
-0.0854,1.6188e-12,-2.09466e-13,0
-0.08235,1.10156e-12,-5.649e-13,0
-0.0793,2.73328e-11,7.59054e-14,0
-0.07625,6.52879e-10,-7.40063e-13,0
-0.0732,1.60316e-08,-9.7582e-13,0
-0.07015,3.9786e-07,-4.51791e-11,0
-0.0671,9.87773e-06,-1.03204e-09,0
-0.06405,0.000250372,-2.55571e-08,0
-0.061,0.00672313,-5.9786e-07,0
-0.05795,0.15643,-1.10934e-05,1.3911e-38
-0.0549,1.61032,-0.000102845,1.37089e-38
-0.05185,6.04146,-0.000352341,0
-0.0488,11.4098,-0.000583304,0
-0.04575,14.8967,-0.000621441,0
-0.0427,16.857,-0.000519544,-1.26215e-38
-0.03965,17.9657,-0.000353244,-1.24237e-38
-0.0366,18.5403,-0.000191408,0
-0.03355,18.8089,-8.79008e-05,6.20179e-38
-0.0305,18.9208,-3.8438e-05,6.18203e-38
-0.02745,18.9601,-4.64008e-05,0
-0.0244,18.9748,-7.1339e-05,0
-0.02135,18.9808,-0.000101145,-8.58284e-38
-0.0183,18.9787,-0.000126956,-8.56378e-38
-0.01525,18.9752,-0.000113287,0
-0.0122,18.9747,-0.000101745,0
-0.00915,18.9748,-6.75849e-05,0
-0.0061,18.9724,-2.86738e-05,0
-0.00305,18.9689,-8.36289e-06,0
-8.27181e-25,18.9668,9.03494e-06,0
0.00305,18.9672,1.58001e-05,0
0.0061,18.9692,-7.23212e-07,0
0.00915,18.9696,-1.75058e-05,0
0.0122,18.9686,-2.85032e-05,0
0.01525,18.968,-6.68925e-05,1.17056e-36
0.0183,18.9689,-0.000107306,1.07497e-36
0.02135,18.9702,-0.000141471,-9.57828e-38
0.0244,18.9705,-0.000148129,0
0.02745,18.9711,-0.000154236,-7.54288e-37
0.0305,18.9677,-0.000131024,-7.54183e-37
0.03355,18.9465,-7.69943e-05,0
0.0366,18.8897,-2.03647e-05,0
0.03965,18.7454,8.80778e-05,0
0.0427,18.3872,0.00021698,0
0.04575,17.5719,0.000332746,0
0.0488,15.8381,0.000403007,0
0.05185,12.0791,0.000374721,0
0.0549,5.9754,0.000208753,0
0.05795,1.32009,4.92106e-05,0
0.061,0.0936681,3.9245e-06,0
0.06405,0.00321963,1.74735e-07,2.91558e-39
0.0671,0.000110117,6.74566e-09,2.81447e-39
0.07015,4.01958e-06,2.44174e-10,0
0.0732,1.4894e-07,1.37483e-11,0
0.07625,5.52864e-09,-1.57748e-12,0
0.0793,2.10286e-10,-3.64493e-13,0
0.08235,3.56914e-12,-4.15283e-13,0
0.0854,-8.26275e-14,-6.2954e-13,0
0.08845,-3.10541e-13,-3.85407e-13,0
0.0915,6.34386e-13,-8.46359e-13,0
0.09455,3.00524e-14,-6.11616e-13,0
0.0976,3.68806e-14,-5.84727e-13,0
0.10065,-1.2872e-13,-3.63214e-13,0
0.1037,-9.0807e-13,-4.11441e-13,0
0.10675,-1.55209e-13,-7.56729e-13,0
0.1098,4.79053e-13,6.48746e-14,0
0.11285,1.51265e-13,-5.68081e-13,0
0.1159,-5.47505e-13,-8.49349e-14,0
0.11895,-8.65388e-13,2.0999e-13,0
0.122,2.12877e-13,2.34738e-14,0
0.12505,-3.68246e-13,-1.10969e-13,-8.93403e-40
0.1281,-3.09347e-13,2.3261e-13,-7.92295e-40
0.13115,5.3266e-13,5.60396e-13,-6.91186e-40
0.1342,-6.12866e-14,7.64837e-13,-5.90077e-40
0.13725,-9.34021e-14,1.69912e-12,0
0.1403,-2.66284e-14,1.51645e-12,0
0.14335,-1.4477e-13,2.70852e-12,0
0.1464,5.57756e-13,3.17374e-12,0
0.14945,8.42188e-13,4.38759e-12,0
0.152,2.73663e-13,5.93485e-12,0
