x,U_0,U_1,U_2
-0.152,4.82717e-08,-1.35912e-06,0
-0.14945,3.09895e-07,-1.30809e-06,0
-0.1464,5.8806e-07,-1.32877e-06,0
-0.14335,2.76192e-07,-1.37259e-06,0
-0.1403,-4.57156e-07,-1.27882e-06,0
-0.13725,-8.54948e-07,-9.38462e-07,0
-0.1342,-7.57005e-07,-2.55707e-07,0
-0.13115,-3.83004e-07,5.97402e-07,0
-0.1281,4.67819e-08,1.29298e-06,0
-0.12505,3.11936e-07,1.38623e-06,0
-0.122,6.1816e-07,8.22622e-07,0
-0.11895,7.8338e-08,-4.54123e-07,0
-0.1159,-2.04343e-06,-2.74142e-06,0
-0.11285,-4.53388e-06,-5.60011e-06,-9.5496e-33
-0.1098,-6.80656e-06,-8.98531e-06,-9.5496e-33
-0.10675,-8.92076e-06,-1.38256e-05,0
-0.1037,-1.01299e-05,-1.75159e-05,0
-0.10065,-9.52299e-06,-1.86896e-05,0
-0.0976,-6.77261e-06,-1.89627e-05,0
-0.09455,-1.19794e-06,-1.84209e-05,0
-0.0915,5.17305e-06,-1.45875e-05,0
-0.08845,1.00055e-05,-8.50992e-06,0
-0.0854,1.99267e-05,-3.27615e-06,0
-0.08235,4.22973e-05,-9.66025e-07,0
-0.0793,8.71584e-05,1.89519e-06,0
-0.07625,0.000203182,4.42687e-06,0
-0.0732,0.000440547,-3.76967e-06,0
-0.07015,0.000975059,-1.97844e-05,0
-0.0671,0.00204423,-3.19516e-05,0
-0.06405,0.00452574,-6.74424e-05,0
-0.061,0.0102069,-0.000248994,0
-0.05795,0.0214758,-0.000589502,6.20009e-33
-0.0549,0.0477265,-0.0013693,6.20009e-33
-0.05185,0.104336,-0.00698289,0
-0.0488,0.204252,-0.0139011,0
-0.04575,0.395448,-0.011996,0
-0.0427,0.693067,-0.0143919,-5.61583e-33
-0.03965,1.32299,-0.0223622,-5.61583e-33
-0.0366,2.22757,-0.0265243,0
-0.03355,3.74827,-0.00432205,1.04068e-32
-0.0305,5.85412,0.0557143,1.04068e-32
-0.02745,8.33796,0.0954433,0
-0.0244,11.1991,0.124674,0
-0.02135,13.5562,0.140151,3.95067e-33
-0.0183,14.9532,0.102615,3.95067e-33
-0.01525,15.6376,0.0692816,0
-0.0122,15.9715,0.108899,0
-0.00915,16.0245,0.151827,0
-0.0061,15.9026,0.0697105,0
-0.00305,15.8657,-0.0932278,0
-8.27181e-25,16.0748,-0.193412,0
0.00305,16.2909,-0.133459,0
0.0061,16.3881,-0.0223932,0
0.00915,16.4635,0.0510974,0
0.0122,16.4746,0.0981996,0
0.01525,16.3602,0.150793,-1.56848e-33
0.0183,15.8182,0.198113,-2.69828e-34
0.02135,14.7725,0.13126,1.29866e-33
0.0244,12.882,0.00277135,0
0.02745,10.6289,-0.108203,-2.10491e-33
0.0305,7.9166,-0.113679,-2.10491e-33
0.03355,5.39112,-0.0343013,0
0.0366,3.53764,0.0261672,0
0.03965,2.02299,0.0534236,0
0.0427,1.22669,0.0428986,0
0.04575,0.664177,0.0143047,0
0.0488,0.341483,-0.00378491,0
0.05185,0.166909,-0.00181955,0
0.0549,0.0786194,9.03991e-05,0
0.05795,0.0363585,-0.000457449,0
0.061,0.0187141,-0.000355861,0
0.06405,0.00827732,-2.06255e-05,1.66542e-33
0.0671,0.00390831,-5.65285e-06,1.66542e-33
0.07015,0.001796,-4.15693e-06,0
0.0732,0.000809283,-2.70273e-06,0
0.07625,0.000356841,-2.88719e-06,0
0.0793,0.000156825,-1.11865e-06,0
0.08235,7.18057e-05,-1.147e-07,0
0.0854,3.02757e-05,4.21141e-07,0
0.08845,1.42961e-05,5.69562e-07,0
0.0915,5.48146e-06,5.08312e-07,0
0.09455,1.58165e-06,8.79404e-08,0
0.0976,2.97388e-07,-4.15618e-07,0
0.10065,-2.97182e-07,-6.35237e-07,0
0.1037,-3.40476e-07,-7.64874e-07,0
0.10675,-3.32245e-07,-7.61133e-07,0
0.1098,-4.36895e-07,-7.08924e-07,0
0.11285,-5.7969e-07,-7.70201e-07,0
0.1159,-6.42951e-07,-8.40999e-07,0
0.11895,-6.1065e-07,-9.20448e-07,0
0.122,-4.6672e-07,-9.5096e-07,0
0.12505,-2.8402e-07,-9.26115e-07,8.78652e-33
0.1281,-1.47904e-07,-7.98011e-07,8.78652e-33
0.13115,5.18818e-08,-6.31918e-07,-1.80742e-32
0.1342,1.15976e-07,-5.32305e-07,-1.80742e-32
0.13725,-6.80036e-08,-4.54644e-07,0
0.1403,-2.56674e-07,-4.42125e-07,0
0.14335,-3.4178e-07,-4.53624e-07,0
0.1464,-3.71058e-07,-4.59108e-07,0
0.14945,-2.38498e-07,-4.73996e-07,0
0.152,-1.26034e-07,-4.82877e-07,0
