x,U_0,U_1,U_2
-0.98,89.6238,-0.00428477,0
-0.94,93.2142,-0.00428503,0
-0.9,96.1059,-0.0042835,0
-0.86,98.914,-0.00428385,-9.91967e-15
-0.82,102.123,-0.0042909,-1.0174e-14
-0.78,105.512,-0.00428372,-1.05105e-14
-0.74,109.121,-0.00426558,0
-0.7,113.008,-0.00430595,0
-0.66,117.193,-0.00431289,-1.15592e-14
-0.62,121.712,-0.0042069,-1.19575e-14
-0.58,126.612,-0.00431869,0
-0.54,131.946,-0.00438479,-1.28398e-14
-0.5,137.778,-0.00409243,0
-0.46,144.185,-0.00440545,0
-0.42,151.265,-0.00438457,-1.44251e-14
-0.38,159.141,-0.0039774,0
-0.34,167.969,-0.0047072,-1.57025e-14
-0.3,177.957,-0.00383129,0
-0.26,189.388,-0.0042202,0
-0.22,202.663,-0.00507939,0
-0.18,218.386,-0.0104204,0
-0.14,237.55,0.0132241,0
-0.1,261.997,0.0931627,0
-0.06,295.782,-0.42128,0
-0.02,350.438,-0.499834,0
0.02,451.387,6.00943,0
0.06,522.525,-3.74813,0
0.1,562.439,-7.0961,0
0.14,588.358,-0.192317,0
0.18,609.267,1.02658,0
0.22,626.681,4.0167,0
0.26,641.553,4.62605,0
0.3,654.036,0.70076,0
0.34,665.679,-0.0733064,9.29839e-15
0.38,676.302,-3.02143,0
0.42,684.695,-3.50411,7.93577e-15
0.46,697.275,-1.34439,0
0.5,696.537,-0.142626,0
0.54,434.171,5.75862,9.89012e-15
0.58,236.442,-17.9062,0
0.62,218.776,7.46468,1.20955e-14
0.66,207.184,10.6965,1.13822e-14
0.7,197.493,5.79806,0
0.74,190.016,-2.88536,0
0.78,181.116,-6.64409,1.02065e-14
0.82,173.38,-4.21593,0
0.86,167.625,0.847651,9.60136e-15
0.9,162.011,3.19272,0
0.94,158.515,0.885894,0
0.98,151.301,0.0345633,0
