x,U_0,U_1,U_2
-0.152,1.81109e-07,-6.1505e-10,0
-0.14945,3.19366e-07,-6.23457e-10,0
-0.1464,6.88258e-07,-6.50534e-10,0
-0.14335,1.16759e-06,-6.91096e-10,0
-0.1403,1.83609e-06,-7.41035e-10,0
-0.13725,2.80145e-06,-7.90865e-10,0
-0.1342,4.2185e-06,-8.2683e-10,0
-0.13115,6.31367e-06,-8.31229e-10,0
-0.1281,9.4205e-06,-7.82713e-10,0
-0.12505,1.40319e-05,-6.57379e-10,0
-0.122,2.0877e-05,-4.30215e-10,0
-0.11895,3.10341e-05,-7.76263e-11,0
-0.1159,4.60972e-05,4.17594e-10,0
-0.11285,6.84216e-05,1.06046e-09,4.38995e-37
-0.1098,0.000101484,1.83702e-09,4.3394e-37
-0.10675,0.00015041,2.70558e-09,0
-0.1037,0.000222753,3.58911e-09,0
-0.10065,0.000329627,4.37045e-09,0
-0.0976,0.000487367,4.88992e-09,0
-0.09455,0.000719952,4.94913e-09,0
-0.0915,0.00106253,4.3214e-09,0
-0.08845,0.00156655,2.76504e-09,0
-0.0854,0.00230717,3.58409e-11,0
-0.08235,0.00339407,-4.10798e-09,0
-0.0793,0.00498689,-9.9327e-09,0
-0.07625,0.00731757,-1.78366e-08,0
-0.0732,0.0107223,-2.857e-08,0
-0.07015,0.0156871,-4.35969e-08,0
-0.0671,0.0229128,-6.56481e-08,0
-0.06405,0.0334065,-9.94892e-08,0
-0.061,0.0486106,-1.52948e-07,0
-0.05795,0.0705826,-2.40134e-07,3.47902e-37
-0.0549,0.102244,-3.87086e-07,3.42848e-37
-0.05185,0.147723,-6.27652e-07,0
-0.0488,0.212815,-1.04243e-06,0
-0.04575,0.305604,-1.79658e-06,0
-0.0427,0.437271,-3.01135e-06,-3.22183e-37
-0.03965,0.623126,-4.96329e-06,-3.17136e-37
-0.0366,0.883884,-8.20154e-06,0
-0.03355,1.24716,-1.47178e-05,3.06123e-37
-0.0305,1.74904,-2.30534e-05,3.01091e-37
-0.02745,2.43544,-3.81925e-05,0
-0.0244,3.36282,-5.67832e-05,0
-0.02135,4.59664,-9.60766e-05,-2.82635e-37
-0.0183,6.20502,-0.00022171,-2.77662e-37
-0.01525,8.24349,-0.000600269,0
-0.0122,10.7226,-0.00114554,0
-0.00915,13.5381,-0.00103099,0
-0.0061,16.2807,0.000431104,0
-0.00305,18.1287,0.000967959,0
-8.27181e-25,20.0672,8.72113e-05,0
0.00305,20.6943,-0.000490108,0
0.0061,18.4632,0.000171967,0
0.00915,15.4233,0.000806976,0
0.0122,12.3995,0.000487951,0
0.01525,9.63998,0.000467639,-1.16239e-37
0.0183,7.31078,0.000437845,-6.85243e-40
0.02135,5.44159,0.00033043,1.10385e-37
0.0244,3.99239,0.000217671,0
0.02745,2.8956,0.000120992,-1.04019e-37
0.0305,2.08065,6.6001e-05,-1.01472e-37
0.03355,1.48362,3.82467e-05,0
0.0366,1.05112,2.35554e-05,0
0.03965,0.740633,1.46962e-05,0
0.0427,0.519408,8.89921e-06,0
0.04575,0.362771,5.57147e-06,0
0.0488,0.252458,3.51132e-06,0
0.05185,0.175128,2.22909e-06,0
0.0549,0.121138,1.41468e-06,0
0.05795,0.0835779,8.97006e-07,0
0.061,0.0575297,5.66096e-07,0
0.06405,0.0395162,3.5563e-07,7.28974e-38
0.0671,0.0270908,2.23227e-07,7.03694e-38
0.07015,0.0185395,1.40667e-07,0
0.0732,0.0126669,8.98719e-08,0
0.07625,0.00864142,5.89998e-08,0
0.0793,0.00588705,4.0458e-08,0
0.08235,0.00400543,2.92436e-08,0
0.0854,0.00272193,2.21738e-08,0
0.08845,0.00184764,1.73263e-08,0
0.0915,0.00125285,1.36055e-08,0
0.09455,0.000848699,1.04517e-08,0
0.0976,0.000574387,7.63007e-09,0
0.10065,0.000388396,5.08403e-09,0
0.1037,0.000262413,2.83667e-09,0
0.10675,0.000177154,9.30943e-10,0
0.1098,0.000119506,-6.02524e-10,0
0.11285,8.05584e-05,-1.75803e-09,0
0.1159,5.4265e-05,-2.55588e-09,0
0.11895,3.65271e-05,-3.03707e-09,0
0.122,2.45685e-05,-3.25575e-09,0
0.12505,1.65107e-05,-3.2708e-09,-2.23351e-38
0.1281,1.10831e-05,-3.13969e-09,-1.98074e-38
0.13115,7.42689e-06,-2.91477e-09,-1.72796e-38
0.1342,4.96156e-06,-2.64054e-09,-1.47519e-38
0.13725,3.29433e-06,-2.35276e-09,0
0.1403,2.15864e-06,-2.07856e-09,0
0.14335,1.3723e-06,-1.83734e-09,0
0.1464,8.08673e-07,-1.64206e-09,0
0.14945,3.75192e-07,-1.5006e-09,0
0.152,2.12779e-07,-1.45331e-09,0
